Predicted Values,True Values,dayofmonth,dayofweek,month
419.0803305027878,386,1,6,1
258.6733931401616,253,2,0,1
312.0116217421239,333,3,1,1
320.980956968466,331,4,2,1
347.38703016339446,315,5,3,1
358.49394544734264,308,6,4,1
386.6739972183352,367,7,5,1
378.910347813355,379,8,6,1
267.4944612352049,268,9,0,1
322.2951914077496,306,10,1,1
314.8291039090475,307,11,2,1
341.7296767342707,316,12,3,1
355.2824135968333,333,13,4,1
388.21391530017013,363,14,5,1
399.53403668160195,411,15,6,1
263.56319900749827,254,16,0,1
319.43774613513256,301,17,1,1
311.43382553624565,316,18,2,1
338.11997203304077,346,19,3,1
355.9744960307946,342,20,4,1
384.42635544630343,409,21,5,1
401.8700210820755,369,22,6,1
268.86028660329634,266,23,0,1
313.4978558165824,341,24,1,1
315.7568695178127,309,25,2,1
332.11644928305054,354,26,3,1
359.887151076073,346,27,4,1
381.69021275973523,378,28,5,1
397.2911967305338,429,29,6,1
263.9994070703035,259,30,0,1
317.8646605709439,321,31,1,1
314.6719619786238,349,1,2,2
361.13227175230736,369,2,3,2
393.92896414789016,359,3,4,2
417.0946234768128,411,4,5,2
441.9542526645457,430,5,6,2
301.31033173351193,300,6,0,2
340.432699359568,301,7,1,2
375.2738229479512,365,8,2,2
359.38457725437934,374,9,3,2
389.7476146468764,389,10,4,2
421.75652634686435,430,11,5,2
439.35404709315503,473,12,6,2
294.6964412355667,318,13,0,2
350.25624936780537,338,14,1,2
344.7593728700524,341,15,2,2
375.5753006167581,368,16,3,2
394.6372901607176,416,17,4,2
429.07531065175885,409,18,5,2
442.51180056164617,471,19,6,2
291.9877847326791,291,20,0,2
347.1013270808255,329,21,1,2
344.90381499806995,347,22,2,2
369.0842906493565,353,23,3,2
396.1843916881701,382,24,4,2
423.2394948309159,414,25,5,2
443.7439141157886,434,26,6,2
294.26470733581687,269,27,0,2
351.73318189344013,343,28,1,2
338.10986852234805,395,1,2,3
435.63999780973995,457,2,3,3
461.53640299996937,502,3,4,3
495.29683534203673,485,4,5,3
524.1751227132847,519,5,6,3
372.4234147757163,330,6,0,3
398.78169575201923,411,7,1,3
465.4083406567445,412,8,2,3
450.6645576372614,430,9,3,3
451.385027245233,457,10,4,3
492.5209051674103,471,11,5,3
521.7880453556647,511,12,6,3
345.145129171746,370,13,0,3
406.80372748299146,399,14,1,3
425.84853924772347,431,15,2,3
432.43072848355973,466,16,3,3
472.5381340622773,450,17,4,3
506.7419048730155,528,18,5,3
535.1135245827829,527,19,6,3
348.7587066093331,370,20,0,3
417.6600058447441,400,21,1,3
409.4063640735915,446,22,2,3
445.34481349642033,421,23,3,3
472.15126382055337,451,24,4,3
501.7728322302794,513,25,5,3
531.1687780838331,492,26,6,3
349.71340858711505,338,27,0,3
420.5033066781109,409,28,1,3
408.38183513058925,439,29,2,3
437.8963046964129,457,30,3,3
475.5579020870721,438,31,4,3
504.7966720076149,593,1,5,4
599.6398121422028,609,2,6,4
430.0732122478878,404,3,0,4
477.04948054122383,446,4,1,4
473.93758251572604,532,5,2,4
499.7812845134979,534,6,3,4
535.8770174762105,559,7,4,4
658.0052723573392,606,8,5,4
620.2869078429287,602,9,6,4
396.33647790419514,410,10,0,4
475.59048651772196,452,11,1,4
460.2534477380907,496,12,2,4
511.93023493009264,533,13,3,4
538.4023847734427,568,14,4,4
586.5320936689025,600,15,5,4
612.2889836771285,649,16,6,4
406.06007487940246,419,17,0,4
485.4089362850284,457,18,1,4
475.78367271142656,513,19,2,4
513.4214083259797,481,20,3,4
548.185136642853,554,21,4,4
591.8947587633377,611,22,5,4
610.692010142455,605,23,6,4
419.915944893459,387,24,0,4
481.88396107832546,456,25,1,4
470.3891810463613,463,26,2,4
518.8829423921054,483,27,3,4
541.0507504423952,556,28,4,4
587.1058239420747,586,29,5,4
619.5071262182539,587,30,6,4
403.3574724743014,421,1,0,5
508.3917371263599,532,2,1,5
512.9014345915859,541,3,2,5
555.2629303919023,597,4,3,5
592.3179691644257,608,5,4,5
625.0727202841883,612,6,5,5
661.6315186848735,669,7,6,5
474.4687435837334,478,8,0,5
523.1165685677772,537,9,1,5
512.5814314974343,519,10,2,5
555.0623810129111,578,11,3,5
584.4749811762815,563,12,4,5
622.2625921448564,659,13,5,5
651.8759394312149,725,14,6,5
438.67351927662844,497,15,0,5
521.8016208657866,501,16,1,5
520.2165966505056,498,17,2,5
546.2066722182428,554,18,3,5
577.7910437514877,601,19,4,5
635.2621572954451,621,20,5,5
666.4563317024952,677,21,6,5
437.6066419469064,448,22,0,5
522.7225191747641,529,23,1,5
503.5976829385256,533,24,2,5
560.1487147403752,575,25,3,5
592.0801473805552,603,26,4,5
633.2433688012754,607,27,5,5
659.2051319280511,674,28,6,5
427.99247791486437,463,29,0,5
513.6328905733174,531,30,1,5
509.7555610151833,516,31,2,5
561.2171125063544,612,1,3,6
615.3114913800603,614,2,4,6
659.9340371606743,673,3,5,6
698.6982495585328,653,4,6,6
478.20462565551156,506,5,0,6
529.448178615967,516,6,1,6
557.0485075270628,557,7,2,6
615.9650508841371,654,8,3,6
626.8833995578682,628,9,4,6
667.8914592010772,691,10,5,6
703.9135999331122,726,11,6,6
449.95917712206597,448,12,0,6
551.6539174528664,543,13,1,6
546.4298185562586,524,14,2,6
588.5074798246717,567,15,3,6
616.8391794176644,650,16,4,6
667.7691794806963,728,17,5,6
706.5592063540464,755,18,6,6
469.24303948188776,500,19,0,6
559.3493586001789,536,20,1,6
550.1492050742602,581,21,2,6
585.0738274833059,589,22,3,6
618.6014302173501,642,23,4,6
677.8324308736121,688,24,5,6
694.8121652217453,708,25,6,6
463.5354552553838,481,26,0,6
555.543861652339,533,27,1,6
545.723514272446,523,28,2,6
581.4775451296812,587,29,3,6
624.1119949301576,595,30,4,6
659.5975585883355,773,1,5,7
745.0406397363042,777,2,6,7
518.8986472902691,513,3,0,7
579.1930678827559,607,4,1,7
578.129031383047,561,5,2,7
619.3330292576795,632,6,3,7
649.4884953746443,716,7,4,7
751.1314852336293,677,8,5,7
739.906897381494,772,9,6,7
482.9614609708881,479,10,0,7
577.9288943545764,614,11,1,7
572.7141930894797,614,12,2,7
629.0421240670478,616,13,3,7
654.6080652592575,654,14,4,7
706.8444790342694,721,15,5,7
744.8082786133384,743,16,6,7
498.6630259608721,477,17,0,7
592.0225391579663,618,18,1,7
570.4210638297593,624,19,2,7
624.3574147788679,618,20,3,7
676.2195476373529,697,21,4,7
701.6171920845156,681,22,5,7
752.4028729410713,792,23,6,7
495.5472310246771,492,24,0,7
583.7755759512877,567,25,1,7
585.0890061506873,614,26,2,7
626.3657523510849,613,27,3,7
657.0041335807985,657,28,4,7
712.6666254872327,704,29,5,7
737.607914507935,738,30,6,7
494.68519902842695,503,31,0,7
588.9955724799877,528,1,1,8
518.9430077472573,511,2,2,8
562.4633092438673,528,3,3,8
587.7139579715079,599,4,4,8
636.6961989967024,633,5,5,8
678.0844743611162,653,6,6,8
418.22477316910977,452,7,0,8
467.88897096047754,528,8,1,8
519.0572949746495,514,9,2,8
564.2883025115227,544,10,3,8
599.0201968220865,594,11,4,8
638.8625153830146,640,12,5,8
670.4470258341973,678,13,6,8
454.01463651152903,417,14,0,8
513.3614966297393,481,15,1,8
504.411304059053,527,16,2,8
553.5276083616411,555,17,3,8
583.589129673863,565,18,4,8
635.0036918396002,649,19,5,8
659.6286713560914,694,20,6,8
441.311757935757,432,21,0,8
520.3237370816862,496,22,1,8
517.2261127481108,543,23,2,8
552.1285209270065,511,24,3,8
586.6627948196476,600,25,4,8
625.3578755395358,621,26,5,8
670.5583661930507,674,27,6,8
430.09289079027826,443,28,0,8
527.4734008150047,559,29,1,8
505.0373922536021,531,30,2,8
561.3055337263143,550,31,3,8
581.5121029825752,568,1,4,9
602.1762172995006,591,2,5,9
619.0502231480425,623,3,6,9
394.941882925654,407,4,0,9
484.7422281900292,484,5,1,9
472.30926446298713,423,6,2,9
524.1004422629123,514,7,3,9
507.0735211880749,539,8,4,9
598.5707770479714,591,9,5,9
617.3093043440824,625,10,6,9
423.2497605165338,398,11,0,9
481.57162934223766,463,12,1,9
484.63453082236106,536,13,2,9
521.8155929786956,500,14,3,9
560.4679217902815,577,15,4,9
578.0993583263701,622,16,5,9
623.6989981891459,626,17,6,9
407.73666107336635,416,18,0,9
484.2147560087835,471,19,1,9
477.3720665076619,541,20,2,9
523.0567896650975,560,21,3,9
546.1140821730589,537,22,4,9
593.302186102221,559,23,5,9
613.2065070947504,647,24,6,9
395.78108235316927,405,25,0,9
488.350761483038,521,26,1,9
483.5861003087705,477,27,2,9
517.7156562028324,526,28,3,9
539.5933729881292,533,29,4,9
584.2599717346823,573,30,5,9
608.5890853466337,613,1,6,10
375.8461935190355,379,2,0,10
447.43902769366855,455,3,1,10
462.35112089718336,466,4,2,10
473.44644935669953,437,5,3,10
513.1866786969697,539,6,4,10
547.6998034907376,537,7,5,10
531.252828952471,550,8,6,10
389.91000341678614,387,9,0,10
457.787379131267,436,10,1,10
438.9179630732035,421,11,2,10
493.4351603338366,527,12,3,10
507.5630742074793,524,13,4,10
551.7285786276555,538,14,5,10
583.5947568086779,631,15,6,10
379.14872144589776,388,16,0,10
447.77339872213656,452,17,1,10
459.64764590243453,476,18,2,10
475.5896859491115,528,19,3,10
509.3650347111618,508,20,4,10
561.5783133493608,508,21,5,10
567.8018592340743,626,22,6,10
382.0354277310764,393,23,0,10
453.1012573098635,503,24,1,10
445.9550944572186,455,25,2,10
488.19549330751056,498,26,3,10
499.2775760820007,483,27,4,10
551.8443315556144,544,28,5,10
563.1882081596052,584,29,6,10
383.63951287845725,391,30,0,10
439.8022552529221,432,31,1,10
449.9135815786069,435,1,2,11
500.48728585111553,538,2,3,11
545.7636200735217,551,3,4,11
584.8205599920695,610,4,5,11
618.7756827460473,681,5,6,11
419.81888331899995,415,6,0,11
480.30153115334565,528,7,1,11
512.1304565375542,507,8,2,11
524.4067018186545,561,9,3,11
542.0376311899965,549,10,4,11
592.1650400241708,590,11,5,11
596.7475690306967,610,12,6,11
409.47890825810487,380,13,0,11
477.72885044159943,469,14,1,11
474.22687824870104,500,15,2,11
514.3008595747744,508,16,3,11
546.8174224072939,561,17,4,11
578.7827194096392,558,18,5,11
623.0499176500236,629,19,6,11
400.47846312502975,404,20,0,11
484.89978838952834,509,21,1,11
477.28893537687713,453,22,2,11
517.0622452000027,538,23,3,11
543.8250728702044,545,24,4,11
591.3107068395113,582,25,5,11
608.4108782490587,650,26,6,11
419.75941535698826,420,27,0,11
481.02713865841383,479,28,1,11
475.14478340054507,521,29,2,11
