Predicted Values,True Values,dayofmonth,dayofweek,month
840.2295609364975,785,1,6,1
509.4622238321918,514,2,0,1
621.2100574659872,658,3,1,1
637.8345167633835,639,4,2,1
678.8335934054795,681,5,3,1
718.1748603774923,701,6,4,1
759.4787118525002,762,7,5,1
763.3891570155266,840,8,6,1
538.8580251584518,526,9,0,1
630.3042434581313,601,10,1,1
622.8403221179489,593,11,2,1
677.7216504529807,660,12,3,1
705.0476251027304,723,13,4,1
777.4129538942817,725,14,5,1
791.0961614443678,755,15,6,1
525.0978616454396,505,16,0,1
626.2433528105486,612,17,1,1
620.6329425076711,632,18,2,1
675.739787035318,655,19,3,1
702.694203958543,702,20,4,1
748.4738259740863,743,21,5,1
803.5921778629291,780,22,6,1
535.6068859898243,521,23,0,1
626.0961392639894,628,24,1,1
627.3542015763688,658,25,2,1
656.115820506284,696,26,3,1
712.1163588340152,745,27,4,1
766.9457655732277,740,28,5,1
791.3175585462469,766,29,6,1
532.2116250290293,523,30,0,1
634.5667891983632,632,31,1,1
621.4270724949184,695,1,2,2
729.0671982603836,751,2,3,2
778.4456437133941,786,3,4,2
819.0262990972716,843,4,5,2
889.183068246277,898,5,6,2
600.1245678948927,591,6,0,2
675.844912211107,706,7,1,2
746.8604650792423,694,8,2,2
719.8881398725081,751,9,3,2
786.3172444707471,779,10,4,2
839.7918738375175,829,11,5,2
879.0368304501045,844,12,6,2
598.5386937415916,590,13,0,2
684.9734990798626,710,14,1,2
684.5991517879758,707,15,2,2
749.3514110806155,720,16,3,2
787.3471530402768,801,17,4,2
852.3788446613345,834,18,5,2
876.2192206258643,929,19,6,2
594.4587866688836,569,20,0,2
683.6352218526173,685,21,1,2
695.5712342771459,647,22,2,2
734.9089731058795,758,23,3,2
808.7408804517928,803,24,4,2
840.5888296725917,837,25,5,2
896.5644238597471,881,26,6,2
587.3567414504233,578,27,0,2
699.7204527199957,632,28,1,2
681.0399868475962,810,1,2,3
879.7096380159948,923,2,3,3
909.6694200613293,887,3,4,3
977.1659522919673,1024,4,5,3
1032.203516921656,1047,5,6,3
733.9642957492489,706,6,0,3
802.4626992751602,804,7,1,3
936.0419722084645,842,8,2,3
