Predicted Values,True Values,dayofmonth,dayofweek,month
168.398793599517,185,1,6,1
104.63992396550711,123,2,0,1
123.68245500227894,126,3,1,1
127.77785702975925,131,4,2,1
142.3772798422211,145,5,3,1
141.72722940328057,160,6,4,1
156.5825754403555,151,7,5,1
159.11972820194896,176,8,6,1
114.38287882967379,115,9,0,1
131.11231502512928,130,10,1,1
131.60511830816503,130,11,2,1
145.0239972266787,121,12,3,1
151.84334330628153,160,13,4,1
162.32828252384897,170,14,5,1
164.48071084911462,196,15,6,1
113.87199188856866,135,16,0,1
131.16375443613614,135,17,1,1
130.38936311932738,138,18,2,1
142.32345960097845,137,19,3,1
148.1779800792643,173,20,4,1
155.8282048534089,158,21,5,1
167.52160240052726,168,22,6,1
115.96172528522547,110,23,0,1
130.1938647152343,160,24,1,1
133.78861224925603,129,25,2,1
146.42455903901245,143,26,3,1
155.55441338470663,149,27,4,1
162.1661330041894,166,28,5,1
166.91776737565633,150,29,6,1
116.15797432600047,119,30,0,1
132.7255119420075,129,31,1,1
131.80428217253174,140,1,2,2
155.12521816691842,168,2,3,2
166.7883406765246,148,3,4,2
167.54653330235269,159,4,5,2
188.11088657653417,185,5,6,2
129.449059301936,128,6,0,2
143.15664920857634,156,7,1,2
158.23882579425808,145,8,2,2
155.2952952682459,147,9,3,2
164.3986436854535,161,10,4,2
173.57924604876425,174,11,5,2
182.25617653033223,193,12,6,2
122.69120604539748,114,13,0,2
142.03849229118313,159,14,1,2
141.8227654778817,148,15,2,2
158.18764504412647,136,16,3,2
168.65253365779753,177,17,4,2
175.49088336894746,203,18,5,2
181.23610205291297,204,19,6,2
127.78734975396182,97,20,0,2
142.87679120520588,146,21,1,2
142.76487078978207,149,22,2,2
154.65616330685552,166,23,3,2
171.74608284788664,175,24,4,2
173.89948219242032,180,25,5,2
187.66494594229843,177,26,6,2
129.38888446236487,114,27,0,2
145.8647924437606,136,28,1,2
142.237850998477,172,1,2,3
188.39725218056228,175,2,3,3
196.5414301249617,180,3,4,3
198.0040185711765,217,4,5,3
211.81901675457593,222,5,6,3
165.4185122148552,154,6,0,3
171.14179789921727,168,7,1,3
196.33820670931127,192,8,2,3
190.0362649075174,214,9,3,3
194.84857193468596,227,10,4,3
201.4412929508322,173,11,5,3
222.4290685466909,190,12,6,3
141.84993867570992,130,13,0,3
