Predicted Values,True Values,dayofmonth,dayofweek,month
380.0219468511923,414,1,6,1
245.1127519998981,238,2,0,1
286.41714166945803,278,3,1,1
286.9959516907393,283,4,2,1
311.79878572098005,315,5,3,1
324.58080248444367,323,6,4,1
351.34185007217366,355,7,5,1
349.26246998275656,390,8,6,1
246.45064701980934,239,9,0,1
294.46074438656706,303,10,1,1
286.4897970808952,304,11,2,1
303.37414754836846,282,12,3,1
322.04439795113194,312,13,4,1
353.69598200547534,372,14,5,1
364.22325458566684,369,15,6,1
249.3458295166774,238,16,0,1
286.83500351945895,287,17,1,1
281.9670508550762,296,18,2,1
308.6594632510378,310,19,3,1
325.1897088624819,343,20,4,1
341.2181484271123,366,21,5,1
365.15780486541826,336,22,6,1
252.74377408440247,255,23,0,1
285.09680707382995,271,24,1,1
285.4948909730001,303,25,2,1
305.23935470267224,298,26,3,1
319.9083954152002,327,27,4,1
349.8692771923079,311,28,5,1
363.8349535158186,384,29,6,1
243.42231811306462,212,30,0,1
282.64640832322675,293,31,1,1
284.129571542172,311,1,2,2
332.39346069845396,329,2,3,2
356.4838509178071,349,3,4,2
377.39866017832446,405,4,5,2
403.28297356705207,390,5,6,2
282.51587802453923,238,6,0,2
309.51309216211575,312,7,1,2
343.24315743151146,343,8,2,2
337.2678025905325,358,9,3,2
361.0108177503853,368,10,4,2
381.7229106268196,398,11,5,2
405.1800980698599,427,12,6,2
281.0916680768414,265,13,0,2
314.7297524549349,332,14,1,2
311.29889607059795,341,15,2,2
344.52196923832435,325,16,3,2
367.8860405544101,347,17,4,2
392.4260096568896,408,18,5,2
399.90890980607855,396,19,6,2
274.84148768897194,260,20,0,2
313.7591041578262,323,21,1,2
314.7537428038477,301,22,2,2
338.41781296490717,355,23,3,2
365.31018791164297,343,24,4,2
379.64899301252353,363,25,5,2
407.30052704180616,418,26,6,2
274.73480222563285,286,27,0,2
319.08113358638275,323,28,1,2
312.59524633272576,407,1,2,3
397.8911348013489,417,2,3,3
420.9224707689418,429,3,4,3
450.8691263767241,446,4,5,3
474.23188275287885,502,5,6,3
347.60719762931603,324,6,0,3
372.3003019532471,396,7,1,3
436.15845416582215,347,8,2,3
418.3741589039846,392,9,3,3
419.8675701525344,488,10,4,3
451.5938115287854,461,11,5,3
493.94717945254433,514,12,6,3
324.6446798518582,335,13,0,3
365.553019706188,415,14,1,3
397.6041557705312,394,15,2,3
402.6628166279106,402,16,3,3
428.2919729044943,447,17,4,3
456.39435092921394,473,18,5,3
501.4906518245398,469,19,6,3
332.5641970159768,313,20,0,3
370.36885914581853,343,21,1,3
376.8437309162973,378,22,2,3
414.04957699685383,401,23,3,3
423.5883946791573,425,24,4,3
456.6342510888635,438,25,5,3
484.8847431130989,461,26,6,3
329.52138883343923,332,27,0,3
376.832850687234,384,28,1,3
379.78916761281926,391,29,2,3
402.399080459988,404,30,3,3
425.5621131751968,447,31,4,3
466.59053661118287,523,1,5,4
553.8469076138272,560,2,6,4
401.6153028626277,392,3,0,4
426.79023906963903,435,4,1,4
435.24974450751233,477,5,2,4
476.7494628569393,501,6,3,4
489.22311317085314,496,7,4,4
603.1911302274375,576,8,5,4
575.2535808561652,559,9,6,4
380.4614102365731,383,10,0,4
436.47894978246677,437,11,1,4
442.43175227663505,467,12,2,4
478.19175730555344,500,13,3,4
494.07060614137936,504,14,4,4
540.3072419548689,528,15,5,4
557.2614363814055,523,16,6,4
382.3433076972424,357,17,0,4
441.38851674555826,425,18,1,4
437.16218612439025,439,19,2,4
476.03251531816113,484,20,3,4
498.97072661018956,496,21,4,4
542.9797203569024,558,22,5,4
562.9861907782315,591,23,6,4
389.3073665490656,380,24,0,4
434.6212853072493,411,25,1,4
442.4357271353065,469,26,2,4
481.36111371128845,464,27,3,4
501.15493164866257,516,28,4,4
544.8566526687055,556,29,5,4
568.5976573014914,576,30,6,4
381.42261759846497,424,1,0,5
467.5395278195201,454,2,1,5
475.9946652977078,492,3,2,5
506.0717301359682,512,4,3,5
534.7985673109351,549,5,4,5
576.8737000776737,593,6,5,5
607.3569258125781,611,7,6,5
450.43601886651504,409,8,0,5
481.52244225612867,470,9,1,5
470.4404900698273,444,10,2,5
513.9768515071182,514,11,3,5
541.0924287522494,551,12,4,5
572.6762851076483,594,13,5,5
