Predicted Values,True Values,dayofmonth,dayofweek,month
297.38,259,1,6,1
198.44,156,2,0,1
232.23,207,3,1,1
236.08,221,4,2,1
248.37,219,5,3,1
250.44,228,6,4,1
259.27,267,7,5,1
265.25,280,8,6,1
182.06,188,9,0,1
212.36,225,10,1,1
214.15,208,11,2,1
226.24,235,12,3,1
236.26,255,13,4,1
256.52,270,14,5,1
266.87,279,15,6,1
180.91,162,16,0,1
209.82,197,17,1,1
211.33,200,18,2,1
221.8,260,19,3,1
236.86,238,20,4,1
254.59,275,21,5,1
263.93,260,22,6,1
179.67,177,23,0,1
204.59,223,24,1,1
212.83,197,25,2,1
225.99,229,26,3,1
232.96,229,27,4,1
257.82,238,28,5,1
258.22,316,29,6,1
179.77,183,30,0,1
208.25,189,31,1,1
213.95,215,1,2,2
246.54,256,2,3,2
262.32,272,3,4,2
270.23,280,4,5,2
291.63,320,5,6,2
189.06,197,6,0,2
218.5,195,7,1,2
232.74,254,8,2,2
252.28,260,9,3,2
272.35,277,10,4,2
279.28,275,11,5,2
298.26,298,12,6,2
199.0,202,13,0,2
237.84,219,14,1,2
230.91,240,15,2,2
251.77,238,16,3,2
274.34,269,17,4,2
283.16,247,18,5,2
297.75,287,19,6,2
199.01,201,20,0,2
237.84,231,21,1,2
231.49,234,22,2,2
255.09,261,23,3,2
273.82,265,24,4,2
273.24,268,25,5,2
298.86,294,26,6,2
194.03,201,27,0,2
236.64,219,28,1,2
245.19,246,1,2,3
269.13,316,2,3,3
289.12,313,3,4,3
310.12,310,4,5,3
322.69,323,5,6,3
221.52,234,6,0,3
271.08,277,7,1,3
273.3,304,8,2,3
292.85,278,9,3,3
302.69,314,10,4,3
327.64,357,11,5,3
349.48,351,12,6,3
244.94,227,13,0,3
268.51,292,14,1,3
272.78,300,15,2,3
295.7,287,16,3,3
306.53,314,17,4,3
326.06,351,18,5,3
357.4,341,19,6,3
241.58,231,20,0,3
267.21,260,21,1,3
273.31,262,22,2,3
294.5,285,23,3,3
305.62,335,24,4,3
331.35,344,25,5,3
