Predicted Values,True Values,dayofmonth,dayofweek,month
591.29,527,1,6,1
392.45,385,2,0,1
436.78,421,3,1,1
471.33,414,4,2,1
501.85,454,5,3,1
496.66,472,6,4,1
541.6,508,7,5,1
539.77,578,8,6,1
362.12,331,9,0,1
419.92,400,10,1,1
416.79,421,11,2,1
465.62,428,12,3,1
466.86,474,13,4,1
511.24,477,14,5,1
539.79,543,15,6,1
358.72,407,16,0,1
422.05,432,17,1,1
411.04,375,18,2,1
452.71,403,19,3,1
465.3,485,20,4,1
505.67,517,21,5,1
535.54,506,22,6,1
357.99,335,23,0,1
412.35,417,24,1,1
416.17,409,25,2,1
450.94,437,26,3,1
475.07,464,27,4,1
503.34,487,28,5,1
534.2,521,29,6,1
351.23,358,30,0,1
423.14,423,31,1,1
433.05,460,1,2,2
498.09,520,2,3,2
547.6,571,3,4,2
522.91,554,4,5,2
611.02,570,5,6,2
394.17,386,6,0,2
441.51,441,7,1,2
476.9,433,8,2,2
487.92,514,9,3,2
535.92,511,10,4,2
550.2,591,11,5,2
588.96,627,12,6,2
402.09,394,13,0,2
467.45,445,14,1,2
469.88,430,15,2,2
481.36,473,16,3,2
544.12,519,17,4,2
556.34,509,18,5,2
597.13,550,19,6,2
389.77,374,20,0,2
470.17,471,21,1,2
455.02,469,22,2,2
483.16,527,23,3,2
547.26,511,24,4,2
554.65,550,25,5,2
597.71,568,26,6,2
408.13,388,27,0,2
463.37,449,28,1,2
524.81,537,1,2,3
537.85,559,2,3,3
599.67,665,3,4,3
616.94,629,4,5,3
657.15,713,5,6,3
464.64,471,6,0,3
537.54,560,7,1,3
550.42,578,8,2,3
590.29,576,9,3,3
628.29,627,10,4,3
673.58,652,11,5,3
714.14,721,12,6,3
471.47,470,13,0,3
533.78,553,14,1,3
559.23,503,15,2,3
581.14,604,16,3,3
630.49,656,17,4,3
664.44,634,18,5,3
709.96,672,19,6,3
481.36,485,20,0,3
547.34,548,21,1,3
549.53,543,22,2,3
581.89,570,23,3,3
620.7,606,24,4,3
666.38,690,25,5,3
704.72,753,26,6,3
481.39,480,27,0,3
540.59,512,28,1,3
552.98,548,29,2,3
582.69,603,30,3,3
628.08,632,31,4,3
657.96,760,1,5,4
753.84,817,2,6,4
526.39,555,3,0,4
576.95,581,4,1,4
569.54,607,5,2,4
624.4,704,6,3,4
679.38,749,7,4,4
770.35,699,8,5,4
806.8,776,9,6,4
557.08,570,10,0,4
644.65,631,11,1,4
635.53,616,12,2,4
694.41,674,13,3,4
721.69,726,14,4,4
772.81,767,15,5,4
813.67,835,16,6,4
544.0,550,17,0,4
655.28,632,18,1,4
639.09,636,19,2,4
692.13,738,20,3,4
716.19,724,21,4,4
786.19,798,22,5,4
811.99,837,23,6,4
550.64,547,24,0,4
655.5,667,25,1,4
639.72,647,26,2,4
702.46,677,27,3,4
727.84,770,28,4,4
797.4,789,29,5,4
830.52,852,30,6,4
557.31,600,1,0,5
660.63,640,2,1,5
673.22,702,3,2,5
739.75,733,4,3,5
764.85,799,5,4,5
831.06,848,6,5,5
868.04,920,7,6,5
577.81,564,8,0,5
670.83,696,9,1,5
712.44,701,10,2,5
750.53,770,11,3,5
786.76,800,12,4,5
811.67,913,13,5,5
872.98,850,14,6,5
585.96,592,15,0,5
670.42,660,16,1,5
717.47,659,17,2,5
747.06,748,18,3,5
788.0,773,19,4,5
824.57,864,20,5,5
877.22,889,21,6,5
571.41,565,22,0,5
662.94,671,23,1,5
704.53,711,24,2,5
741.89,739,25,3,5
797.02,803,26,4,5
835.68,817,27,5,5
888.24,852,28,6,5
564.94,570,29,0,5
663.32,687,30,1,5
695.98,695,31,2,5
727.33,744,1,3,6
825.91,806,2,4,6
835.52,941,3,5,6
915.87,928,4,6,6
558.29,633,5,0,6
682.28,727,6,1,6
729.84,726,7,2,6
794.65,817,8,3,6
864.49,837,9,4,6
896.31,922,10,5,6
958.49,961,11,6,6
617.78,650,12,0,6
714.27,730,13,1,6
743.48,730,14,2,6
793.9,804,15,3,6
867.82,829,16,4,6
885.35,886,17,5,6
964.47,908,18,6,6
631.31,640,19,0,6
723.67,728,20,1,6
744.61,728,21,2,6
798.68,796,22,3,6
866.16,870,23,4,6
875.7,885,24,5,6
958.04,1007,25,6,6
633.69,646,26,0,6
724.93,744,27,1,6
748.23,745,28,2,6
798.19,782,29,3,6
869.02,833,30,4,6
876.15,944,1,5,7
954.83,1023,2,6,7
621.31,633,3,0,7
741.19,765,4,1,7
767.99,735,5,2,7
816.55,824,6,3,7
883.42,931,7,4,7
929.3,964,8,5,7
951.44,1005,9,6,7
650.6,685,10,0,7
753.87,814,11,1,7
800.64,795,12,2,7
854.97,824,13,3,7
887.74,884,14,4,7
935.13,903,15,5,7
949.58,1041,16,6,7
655.3,694,17,0,7
763.13,763,18,1,7
805.41,795,19,2,7
815.89,838,20,3,7
890.45,933,21,4,7
945.29,927,22,5,7
948.51,1025,23,6,7
669.61,671,24,0,7
764.31,769,25,1,7
810.51,801,26,2,7
822.32,822,27,3,7
891.54,861,28,4,7
943.02,949,29,5,7
948.47,1024,30,6,7
684.02,708,31,0,7
760.59,687,1,1,8
761.13,684,2,2,8
752.19,714,3,3,8
805.8,794,4,4,8
827.26,801,5,5,8
877.31,839,6,6,8
696.65,629,7,0,8
663.74,720,8,1,8
725.0,674,9,2,8
756.9,738,10,3,8
805.33,779,11,4,8
823.54,864,12,5,8
877.14,910,13,6,8
611.11,569,14,0,8
655.96,736,15,1,8
718.22,660,16,2,8
743.98,725,17,3,8
800.24,810,18,4,8
817.31,800,19,5,8
891.57,863,20,6,8
556.45,563,21,0,8
660.96,667,22,1,8
709.21,699,23,2,8
739.44,693,24,3,8
797.06,738,25,4,8
820.08,852,26,5,8
860.81,861,27,6,8
568.26,601,28,0,8
675.05,731,29,1,8
706.69,646,30,2,8
747.27,741,31,3,8
794.39,715,1,4,9
789.37,810,2,5,9
843.96,787,3,6,9
595.58,534,4,0,9
631.04,671,5,1,9
668.58,654,6,2,9
697.68,668,7,3,9
744.11,711,8,4,9
795.53,752,9,5,9
829.22,866,10,6,9
545.72,556,11,0,9
643.41,651,12,1,9
641.67,659,13,2,9
696.27,695,14,3,9
734.01,772,15,4,9
800.21,801,16,5,9
825.57,806,17,6,9
541.88,477,18,0,9
634.77,640,19,1,9
639.46,626,20,2,9
696.59,702,21,3,9
727.29,757,22,4,9
801.3,731,23,5,9
829.9,821,24,6,9
541.69,551,25,0,9
654.79,644,26,1,9
648.68,641,27,2,9
708.64,675,28,3,9
732.56,738,29,4,9
799.57,790,30,5,9
819.72,745,1,6,10
553.14,475,2,0,10
622.16,598,3,1,10
617.96,630,4,2,10
646.58,659,5,3,10
680.27,670,6,4,10
741.65,716,7,5,10
779.53,791,8,6,10
517.88,556,9,0,10
611.61,604,10,1,10
597.23,588,11,2,10
625.84,650,12,3,10
682.48,684,13,4,10
740.06,729,14,5,10
789.13,787,15,6,10
522.45,487,16,0,10
579.67,574,17,1,10
607.36,574,18,2,10
627.94,657,19,3,10
683.35,721,20,4,10
725.55,780,21,5,10
792.02,738,22,6,10
521.04,516,23,0,10
591.61,631,24,1,10
602.78,601,25,2,10
635.6,626,26,3,10
683.95,678,27,4,10
725.69,728,28,5,10
793.93,734,29,6,10
518.85,496,30,0,10
