Predicted Values,True Values,dayofmonth,dayofweek,month
324.07,289,1,6,1
218.97,189,2,0,1
262.58,276,3,1,1
259.6,238,4,2,1
274.96,259,5,3,1
271.61,280,6,4,1
309.96,276,7,5,1
319.59,292,8,6,1
212.72,189,9,0,1
236.91,233,10,1,1
236.79,222,11,2,1
251.35,236,12,3,1
268.54,275,13,4,1
281.52,301,14,5,1
307.82,303,15,6,1
207.73,184,16,0,1
237.08,235,17,1,1
232.48,268,18,2,1
243.43,234,19,3,1
269.81,251,20,4,1
278.66,298,21,5,1
303.52,289,22,6,1
209.06,187,23,0,1
233.96,241,24,1,1
231.68,233,25,2,1
245.64,231,26,3,1
267.18,300,27,4,1
278.24,269,28,5,1
302.16,304,29,6,1
206.31,200,30,0,1
235.71,233,31,1,1
228.62,238,1,2,2
269.89,268,2,3,2
291.31,288,3,4,2
289.97,301,4,5,2
334.61,291,5,6,2
226.4,218,6,0,2
242.86,261,7,1,2
259.94,265,8,2,2
279.63,259,9,3,2
302.6,308,10,4,2
314.21,294,11,5,2
329.68,286,12,6,2
223.37,223,13,0,2
263.35,266,14,1,2
260.37,273,15,2,2
276.1,264,16,3,2
305.32,353,17,4,2
313.1,324,18,5,2
344.91,317,19,6,2
221.43,212,20,0,2
262.74,270,21,1,2
259.4,265,22,2,2
275.79,316,23,3,2
293.07,310,24,4,2
314.59,317,25,5,2
346.11,325,26,6,2
222.76,199,27,0,2
268.45,257,28,1,2
264.03,286,1,2,3
295.4,367,2,3,3
322.15,339,3,4,3
339.02,356,4,5,3
380.18,382,5,6,3
249.74,255,6,0,3
289.15,319,7,1,3
323.8,322,8,2,3
331.82,336,9,3,3
346.64,337,10,4,3
377.42,351,11,5,3
409.87,423,12,6,3
271.35,285,13,0,3
318.94,330,14,1,3
325.1,310,15,2,3
327.74,330,16,3,3
350.86,352,17,4,3
371.08,359,18,5,3
401.97,382,19,6,3
266.39,254,20,0,3
322.66,341,21,1,3
319.62,331,22,2,3
335.45,367,23,3,3
353.56,352,24,4,3
370.01,360,25,5,3
398.5,443,26,6,3
271.83,260,27,0,3
320.02,327,28,1,3
318.06,326,29,2,3
335.91,320,30,3,3
355.32,373,31,4,3
372.87,440,1,5,4
436.9,449,2,6,4
284.17,289,3,0,4
332.71,366,4,1,4
336.21,383,5,2,4
367.12,400,6,3,4
392.58,396,7,4,4
444.36,442,8,5,4
462.1,450,9,6,4
321.85,338,10,0,4
354.61,352,11,1,4
359.38,379,12,2,4
390.55,359,13,3,4
408.49,408,14,4,4
440.76,395,15,5,4
459.61,446,16,6,4
322.91,306,17,0,4
354.27,321,18,1,4
359.61,320,19,2,4
388.83,378,20,3,4
404.77,392,21,4,4
439.51,465,22,5,4
467.31,514,23,6,4
325.22,326,24,0,4
356.27,361,25,1,4
359.42,390,26,2,4
389.08,383,27,3,4
406.47,431,28,4,4
437.77,422,29,5,4
480.89,439,30,6,4
311.7,326,1,0,5
361.24,386,2,1,5
386.11,357,3,2,5
415.52,407,4,3,5
444.2,411,5,4,5
456.37,474,6,5,5
485.46,508,7,6,5
343.32,325,8,0,5
380.63,409,9,1,5
392.83,389,10,2,5
418.3,411,11,3,5
437.96,432,12,4,5
455.84,462,13,5,5
484.14,475,14,6,5
341.75,316,15,0,5
379.1,374,16,1,5
399.36,406,17,2,5
411.36,394,18,3,5
443.81,474,19,4,5
461.98,457,20,5,5
472.54,531,21,6,5
336.74,313,22,0,5
388.53,374,23,1,5
398.39,403,24,2,5
410.62,419,25,3,5
439.56,433,26,4,5
473.72,479,27,5,5
476.18,484,28,6,5
334.31,345,29,0,5
383.28,350,30,1,5
395.4,410,31,2,5
417.06,410,1,3,6
449.34,491,2,4,6
481.83,478,3,5,6
515.29,555,4,6,6
332.0,341,5,0,6
407.38,403,6,1,6
421.69,411,7,2,6
444.58,466,8,3,6
464.04,442,9,4,6
481.59,458,10,5,6
527.97,524,11,6,6
334.01,338,12,0,6
412.4,427,13,1,6
424.07,452,14,2,6
446.28,441,15,3,6
465.28,451,16,4,6
477.42,511,17,5,6
528.26,541,18,6,6
340.61,352,19,0,6
417.12,442,20,1,6
422.06,423,21,2,6
450.57,455,22,3,6
470.76,481,23,4,6
477.6,489,24,5,6
535.37,494,25,6,6
349.82,327,26,0,6
416.95,391,27,1,6
426.63,400,28,2,6
448.46,501,29,3,6
474.25,434,30,4,6
487.39,521,1,5,7
534.92,550,2,6,7
348.62,370,3,0,7
419.52,443,4,1,7
437.89,455,5,2,7
454.18,490,6,3,7
490.55,495,7,4,7
523.48,507,8,5,7
548.01,512,9,6,7
379.32,364,10,0,7
432.4,427,11,1,7
439.22,423,12,2,7
458.59,478,13,3,7
488.7,515,14,4,7
525.9,506,15,5,7
552.33,522,16,6,7
377.56,395,17,0,7
434.7,484,18,1,7
445.34,428,19,2,7
453.89,471,20,3,7
490.55,519,21,4,7
530.7,576,22,5,7
554.16,567,23,6,7
385.06,360,24,0,7
433.26,449,25,1,7
447.03,436,26,2,7
461.02,481,27,3,7
489.98,480,28,4,7
533.11,520,29,5,7
554.87,556,30,6,7
389.87,390,31,0,7
432.11,402,1,1,8
427.07,423,2,2,8
431.73,436,3,3,8
442.0,455,4,4,8
475.61,471,5,5,8
503.08,527,6,6,8
392.78,315,7,0,8
376.45,411,8,1,8
403.95,412,9,2,8
419.89,414,10,3,8
438.17,431,11,4,8
466.9,469,12,5,8
489.77,477,13,6,8
347.91,329,14,0,8
377.35,372,15,1,8
399.65,402,16,2,8
417.51,409,17,3,8
441.06,467,18,4,8
472.14,509,19,5,8
490.25,518,20,6,8
337.41,347,21,0,8
389.89,394,22,1,8
395.04,398,23,2,8
416.08,452,24,3,8
432.28,427,25,4,8
478.3,422,26,5,8
497.42,509,27,6,8
330.68,323,28,0,8
382.16,358,29,1,8
400.02,413,30,2,8
414.02,412,31,3,8
433.84,381,1,4,9
448.68,452,2,5,9
462.81,463,3,6,9
335.85,304,4,0,9
372.42,354,5,1,9
376.99,363,6,2,9
393.36,389,7,3,9
415.17,364,8,4,9
441.56,437,9,5,9
468.28,447,10,6,9
313.28,317,11,0,9
361.44,387,12,1,9
365.2,366,13,2,9
393.92,410,14,3,9
407.66,414,15,4,9
438.74,442,16,5,9
472.42,445,17,6,9
312.9,336,18,0,9
352.82,340,19,1,9
360.96,348,20,2,9
391.5,379,21,3,9
411.88,422,22,4,9
433.86,472,23,5,9
475.39,464,24,6,9
314.06,315,25,0,9
355.09,382,26,1,9
358.56,323,27,2,9
389.52,370,28,3,9
409.28,428,29,4,9
429.74,407,30,5,9
473.02,407,1,6,10
311.66,290,2,0,10
344.54,302,3,1,10
348.1,369,4,2,10
375.2,357,5,3,10
390.59,389,6,4,10
414.82,394,7,5,10
443.56,460,8,6,10
296.62,301,9,0,10
347.98,333,10,1,10
341.43,341,11,2,10
355.39,364,12,3,10
388.56,362,13,4,10
400.73,405,14,5,10
443.53,422,15,6,10
298.02,307,16,0,10
342.85,348,17,1,10
345.42,313,18,2,10
359.72,342,19,3,10
389.99,395,20,4,10
404.85,407,21,5,10
439.74,435,22,6,10
293.0,282,23,0,10
330.59,294,24,1,10
342.31,357,25,2,10
362.14,337,26,3,10
387.32,353,27,4,10
406.83,432,28,5,10
437.96,459,29,6,10
296.62,304,30,0,10
344.27,352,31,1,10
341.99,363,1,2,11
363.74,406,2,3,11
409.44,376,3,4,11
444.54,433,4,5,11
459.97,445,5,6,11
303.04,295,6,0,11
344.23,401,7,1,11
358.03,348,8,2,11
386.99,400,9,3,11
417.25,425,10,4,11
437.14,441,11,5,11
459.3,464,12,6,11
318.81,322,13,0,11
357.46,332,14,1,11
355.5,366,15,2,11
385.19,365,16,3,11
408.39,384,17,4,11
442.46,473,18,5,11
459.53,431,19,6,11
313.44,298,20,0,11
356.17,384,21,1,11
355.05,349,22,2,11
388.26,392,23,3,11
410.3,443,24,4,11
433.3,398,25,5,11
474.17,472,26,6,11
314.78,292,27,0,11
354.56,344,28,1,11
353.87,356,29,2,11
387.95,382,30,3,11
393.44,286,1,4,12
348.27,302,2,5,12
326.5,335,3,6,12
301.01,233,4,0,12
255.61,268,5,1,12
253.11,226,6,2,12
261.77,287,7,3,12
302.44,295,8,4,12
302.82,280,9,5,12
276.51,339,10,6,12
227.05,200,11,0,12
245.95,257,12,1,12
250.04,275,13,2,12
276.12,257,14,3,12
306.3,303,15,4,12
299.04,312,16,5,12
271.23,340,17,6,12
219.97,237,18,0,12
262.37,265,19,1,12
254.02,238,20,2,12
276.99,288,21,3,12
299.34,303,22,4,12
300.37,325,23,5,12
266.6,344,24,6,12
218.61,216,25,0,12
257.96,277,26,1,12
250.43,262,27,2,12
272.79,271,28,3,12
297.21,306,29,4,12
304.16,274,30,5,12
260.12,335,31,6,12
