Predicted Values,True Values,dayofmonth,dayofweek,month
512.25,477,1,6,1
347.05,307,2,0,1
376.19,375,3,1,1
418.14,352,4,2,1
432.66,402,5,3,1
439.05,411,6,4,1
471.28,424,7,5,1
487.78,463,8,6,1
317.37,309,9,0,1
355.64,368,10,1,1
370.29,377,11,2,1
402.18,377,12,3,1
407.89,431,13,4,1
446.77,422,14,5,1
477.37,493,15,6,1
318.72,296,16,0,1
355.12,370,17,1,1
368.41,368,18,2,1
402.07,386,19,3,1
413.14,417,20,4,1
442.63,464,21,5,1
472.56,447,22,6,1
315.78,306,23,0,1
353.07,363,24,1,1
371.81,377,25,2,1
396.25,349,26,3,1
414.18,397,27,4,1
444.04,450,28,5,1
469.28,501,29,6,1
309.26,324,30,0,1
358.21,367,31,1,1
375.44,377,1,2,2
449.56,414,2,3,2
471.09,449,3,4,2
467.9,494,4,5,2
512.92,511,5,6,2
341.23,337,6,0,2
371.51,405,7,1,2
411.36,419,8,2,2
436.17,404,9,3,2
464.64,523,10,4,2
499.71,471,11,5,2
514.5,515,12,6,2
361.07,386,13,0,2
394.04,399,14,1,2
398.27,418,15,2,2
433.64,441,16,3,2
467.96,500,17,4,2
507.79,514,18,5,2
536.27,513,19,6,2
353.1,339,20,0,2
391.31,404,21,1,2
403.07,416,22,2,2
431.44,411,23,3,2
466.97,451,24,4,2
498.31,519,25,5,2
514.34,501,26,6,2
361.48,331,27,0,2
389.8,401,28,1,2
447.77,478,1,2,3
488.18,536,2,3,3
520.92,559,3,4,3
535.91,548,4,5,3
580.81,612,5,6,3
398.62,400,6,0,3
453.64,489,7,1,3
472.56,470,8,2,3
484.9,511,9,3,3
543.09,529,10,4,3
574.44,584,11,5,3
624.39,660,12,6,3
410.24,393,13,0,3
470.93,478,14,1,3
481.02,480,15,2,3
516.15,514,16,3,3
545.16,578,17,4,3
587.89,583,18,5,3
628.34,664,19,6,3
407.43,385,20,0,3
467.52,465,21,1,3
473.32,502,22,2,3
510.01,547,23,3,3
548.72,603,24,4,3
583.49,605,25,5,3
632.66,667,26,6,3
409.08,426,27,0,3
489.33,495,28,1,3
481.67,466,29,2,3
514.11,530,30,3,3
545.59,507,31,4,3
575.94,700,1,5,4
659.77,734,2,6,4
412.95,512,3,0,4
519.82,609,4,1,4
524.47,579,5,2,4
542.28,595,6,3,4
619.29,617,7,4,4
672.99,723,8,5,4
727.76,763,9,6,4
473.31,483,10,0,4
548.73,564,11,1,4
574.62,589,12,2,4
621.76,618,13,3,4
641.9,672,14,4,4
675.86,700,15,5,4
723.23,689,16,6,4
479.2,503,17,0,4
552.86,536,18,1,4
571.86,547,19,2,4
615.8,601,20,3,4
635.08,640,21,4,4
668.12,692,22,5,4
726.63,729,23,6,4
488.87,498,24,0,4
552.72,557,25,1,4
571.21,543,26,2,4
618.89,602,27,3,4
635.32,656,28,4,4
679.15,674,29,5,4
732.25,732,30,6,4
495.21,527,1,0,5
571.89,633,2,1,5
587.66,610,3,2,5
650.87,634,4,3,5
676.81,717,5,4,5
720.16,774,6,5,5
793.36,791,7,6,5
512.83,479,8,0,5
592.03,633,9,1,5
593.65,578,10,2,5
644.17,640,11,3,5
684.28,670,12,4,5
712.81,701,13,5,5
751.96,778,14,6,5
509.09,486,15,0,5
593.94,594,16,1,5
596.78,572,17,2,5
642.08,662,18,3,5
681.91,674,19,4,5
714.25,763,20,5,5
791.45,829,21,6,5
514.55,496,22,0,5
598.16,580,23,1,5
600.68,666,24,2,5
637.19,653,25,3,5
684.1,691,26,4,5
717.06,744,27,5,5
779.79,795,28,6,5
506.96,505,29,0,5
590.71,564,30,1,5
596.91,604,31,2,5
622.56,661,1,3,6
722.34,733,2,4,6
738.56,818,3,5,6
821.66,803,4,6,6
510.08,522,5,0,6
607.02,621,6,1,6
616.39,611,7,2,6
687.96,738,8,3,6
758.47,705,9,4,6
747.48,763,10,5,6
829.82,832,11,6,6
550.23,527,12,0,6
631.1,644,13,1,6
634.6,606,14,2,6
684.21,670,15,3,6
742.71,730,16,4,6
749.6,781,17,5,6
834.44,859,18,6,6
552.6,546,19,0,6
636.57,599,20,1,6
629.32,654,21,2,6
689.09,664,22,3,6
744.98,705,23,4,6
749.09,840,24,5,6
840.82,840,25,6,6
549.35,543,26,0,6
633.35,646,27,1,6
636.93,624,28,2,6
682.74,706,29,3,6
747.68,709,30,4,6
752.02,840,1,5,7
848.3,882,2,6,7
540.61,578,3,0,7
644.82,673,4,1,7
663.04,672,5,2,7
706.13,718,6,3,7
760.21,792,7,4,7
827.98,849,8,5,7
852.29,841,9,6,7
580.99,578,10,0,7
657.5,718,11,1,7
702.66,675,12,2,7
717.1,709,13,3,7
758.5,793,14,4,7
837.19,817,15,5,7
857.73,908,16,6,7
572.51,598,17,0,7
664.86,654,18,1,7
695.49,677,19,2,7
723.58,727,20,3,7
756.53,825,21,4,7
842.21,882,22,5,7
862.48,923,23,6,7
584.72,624,24,0,7
661.74,702,25,1,7
702.98,681,26,2,7
726.9,783,27,3,7
801.36,760,28,4,7
842.85,852,29,5,7
864.09,837,30,6,7
593.11,593,31,0,7
646.06,612,1,1,8
647.2,579,2,2,8
641.88,665,3,3,8
671.4,750,4,4,8
761.11,749,5,5,8
802.35,770,6,6,8
580.84,535,7,0,8
594.47,611,8,1,8
599.39,590,9,2,8
632.65,650,10,3,8
679.16,693,11,4,8
724.67,742,12,5,8
784.0,735,13,6,8
524.27,504,14,0,8
585.84,566,15,1,8
600.58,607,16,2,8
634.46,649,17,3,8
689.83,724,18,4,8
730.16,717,19,5,8
755.81,763,20,6,8
514.9,505,21,0,8
584.05,591,22,1,8
595.58,592,23,2,8
631.25,595,24,3,8
675.2,687,25,4,8
719.37,731,26,5,8
763.69,764,27,6,8
505.11,499,28,0,8
599.32,611,29,1,8
599.22,588,30,2,8
629.15,630,31,3,8
677.72,701,1,4,9
682.35,640,2,5,9
735.74,688,3,6,9
514.02,489,4,0,9
563.5,535,5,1,9
582.02,563,6,2,9
611.13,588,7,3,9
638.3,678,8,4,9
669.04,673,9,5,9
724.69,786,10,6,9
494.82,521,11,0,9
562.52,593,12,1,9
569.95,560,13,2,9
617.7,606,14,3,9
638.86,603,15,4,9
676.93,676,16,5,9
736.03,713,17,6,9
490.0,489,18,0,9
557.36,547,19,1,9
576.69,562,20,2,9
619.13,590,21,3,9
640.48,660,22,4,9
672.82,676,23,5,9
733.02,713,24,6,9
491.81,497,25,0,9
561.24,548,26,1,9
572.36,576,27,2,9
622.65,623,28,3,9
645.54,624,29,4,9
672.59,690,30,5,9
737.11,614,1,6,10
501.42,430,2,0,10
552.63,538,3,1,10
556.13,537,4,2,10
572.95,550,5,3,10
609.27,619,6,4,10
647.09,647,7,5,10
670.75,630,8,6,10
467.24,452,9,0,10
539.57,477,10,1,10
527.15,474,11,2,10
550.8,587,12,3,10
592.36,631,13,4,10
635.22,656,14,5,10
677.99,651,15,6,10
469.99,473,16,0,10
535.13,472,17,1,10
547.07,552,18,2,10
564.0,535,19,3,10
607.16,634,20,4,10
636.34,638,21,5,10
678.54,666,22,6,10
457.06,452,23,0,10
535.54,515,24,1,10
541.44,567,25,2,10
563.74,572,26,3,10
599.55,579,27,4,10
636.78,666,28,5,10
