Predicted Values,True Values,dayofmonth,dayofweek,month
759.39,696,1,6,1
536.04,433,2,0,1
579.06,584,3,1,1
616.03,538,4,2,1
657.06,563,5,3,1
653.97,656,6,4,1
698.01,683,7,5,1
711.37,681,8,6,1
500.54,475,9,0,1
532.93,537,10,1,1
550.76,503,11,2,1
590.42,563,12,3,1
631.68,618,13,4,1
672.51,643,14,5,1
710.11,715,15,6,1
496.42,416,16,0,1
531.18,548,17,1,1
538.27,553,18,2,1
587.58,552,19,3,1
628.7,639,20,4,1
670.34,660,21,5,1
706.68,710,22,6,1
480.87,499,23,0,1
532.07,528,24,1,1
541.93,549,25,2,1
588.29,615,26,3,1
631.12,604,27,4,1
672.45,655,28,5,1
710.27,680,29,6,1
476.38,450,30,0,1
528.15,537,31,1,1
565.32,622,1,2,2
651.7,652,2,3,2
683.63,689,3,4,2
699.27,739,4,5,2
771.02,770,5,6,2
543.05,511,6,0,2
567.43,555,7,1,2
607.43,602,8,2,2
672.87,628,9,3,2
698.98,703,10,4,2
740.3,730,11,5,2
780.52,734,12,6,2
522.95,493,13,0,2
601.56,590,14,1,2
592.26,579,15,2,2
669.77,625,16,3,2
702.21,704,17,4,2
735.68,684,18,5,2
782.94,766,19,6,2
521.05,553,20,0,2
602.68,632,21,1,2
587.83,613,22,2,2
669.99,622,23,3,2
702.52,716,24,4,2
734.67,752,25,5,2
789.47,792,26,6,2
516.75,547,27,0,2
599.52,565,28,1,2
627.47,758,1,2,3
712.79,837,2,3,3
775.1,893,3,4,3
800.07,853,4,5,3
889.94,860,5,6,3
592.97,623,6,0,3
670.09,689,7,1,3
729.2,740,8,2,3
768.71,793,9,3,3
829.27,896,10,4,3
886.02,852,11,5,3
937.21,935,12,6,3
621.48,593,13,0,3
722.04,753,14,1,3
735.55,702,15,2,3
776.1,767,16,3,3
825.16,843,17,4,3
871.59,858,18,5,3
940.46,891,19,6,3
623.55,607,20,0,3
725.97,754,21,1,3
717.27,741,22,2,3
772.71,746,23,3,3
816.76,824,24,4,3
872.25,889,25,5,3
940.04,912,26,6,3
620.91,605,27,0,3
716.89,797,28,1,3
733.55,724,29,2,3
771.46,801,30,3,3
817.82,823,31,4,3
855.77,1006,1,5,4
1024.77,1089,2,6,4
629.11,757,3,0,4
759.99,873,4,1,4
780.31,794,5,2,4
854.11,919,6,3,4
918.43,925,7,4,4
1033.47,1025,8,5,4
1073.31,1125,9,6,4
733.56,717,10,0,4
861.81,814,11,1,4
851.44,854,12,2,4
903.74,895,13,3,4
944.78,1046,14,4,4
1014.61,1012,15,5,4
1073.17,1078,16,6,4
724.49,762,17,0,4
866.46,868,18,1,4
854.93,828,19,2,4
905.4,927,20,3,4
962.37,959,21,4,4
1022.75,967,22,5,4
1067.23,1098,23,6,4
728.13,693,24,0,4
848.94,861,25,1,4
875.46,835,26,2,4
905.47,899,27,3,4
960.63,1018,28,4,4
1022.28,1038,29,5,4
1071.31,1052,30,6,4
738.3,776,1,0,5
869.66,910,2,1,5
907.66,918,3,2,5
964.15,983,4,3,5
1021.33,1009,5,4,5
1078.32,1098,6,5,5
1162.72,1105,7,6,5
797.11,755,8,0,5
885.64,888,9,1,5
906.17,916,10,2,5
965.66,1050,11,3,5
1027.85,1043,12,4,5
1075.77,1102,13,5,5
1174.66,1143,14,6,5
795.71,742,15,0,5
884.34,905,16,1,5
909.87,898,17,2,5
966.43,973,18,3,5
1020.74,1035,19,4,5
1085.37,1089,20,5,5
1175.04,1176,21,6,5
779.36,769,22,0,5
899.11,919,23,1,5
913.01,923,24,2,5
970.74,977,25,3,5
1018.28,1036,26,4,5
1094.58,1070,27,5,5
1180.43,1143,28,6,5
785.72,771,29,0,5
879.5,935,30,1,5
913.32,941,31,2,5
964.15,1048,1,3,6
1038.03,1098,2,4,6
1134.58,1179,3,5,6
1224.13,1252,4,6,6
771.94,851,5,0,6
915.24,976,6,1,6
971.09,985,7,2,6
1050.37,1058,8,3,6
1114.9,1093,9,4,6
1170.16,1155,10,5,6
1240.71,1224,11,6,6
811.38,820,12,0,6
943.58,1024,13,1,6
