Predicted Values,True Values,dayofmonth,dayofweek,month
777.54,728,1,6,1
524.31,450,2,0,1
592.56,542,3,1,1
616.18,515,4,2,1
664.49,598,5,3,1
665.49,580,6,4,1
733.44,705,7,5,1
714.75,661,8,6,1
489.14,488,9,0,1
548.02,539,10,1,1
551.01,522,11,2,1
594.92,581,12,3,1
628.15,616,13,4,1
680.99,636,14,5,1
692.83,676,15,6,1
475.76,517,16,0,1
547.68,569,17,1,1
549.49,564,18,2,1
593.89,576,19,3,1
633.87,638,20,4,1
667.03,674,21,5,1
698.88,717,22,6,1
476.62,435,23,0,1
539.93,512,24,1,1
555.1,533,25,2,1
585.59,562,26,3,1
630.68,659,27,4,1
690.15,677,28,5,1
694.27,718,29,6,1
466.73,474,30,0,1
543.47,528,31,1,1
589.63,601,1,2,2
652.01,656,2,3,2
692.41,691,3,4,2
660.68,739,4,5,2
771.12,725,5,6,2
553.52,500,6,0,2
563.81,594,7,1,2
620.12,583,8,2,2
646.33,649,9,3,2
678.28,683,10,4,2
733.31,727,11,5,2
765.2,781,12,6,2
524.28,508,13,0,2
603.26,646,14,1,2
613.91,568,15,2,2
632.67,651,16,3,2
678.92,670,17,4,2
739.33,719,18,5,2
786.97,784,19,6,2
524.25,511,20,0,2
608.74,605,21,1,2
611.73,575,22,2,2
635.13,684,23,3,2
687.07,731,24,4,2
741.14,750,25,5,2
787.81,779,26,6,2
518.54,472,27,0,2
613.96,658,28,1,2
680.88,693,1,2,3
697.85,784,2,3,3
785.57,778,3,4,3
822.65,870,4,5,3
862.62,971,5,6,3
584.52,584,6,0,3
660.04,698,7,1,3
720.69,706,8,2,3
779.87,754,9,3,3
822.07,862,10,4,3
873.17,901,11,5,3
937.7,919,12,6,3
595.07,639,13,0,3
731.01,717,14,1,3
734.38,738,15,2,3
780.36,819,16,3,3
837.47,796,17,4,3
879.31,907,18,5,3
937.82,901,19,6,3
603.06,611,20,0,3
741.15,768,21,1,3
720.26,713,22,2,3
780.39,745,23,3,3
826.3,853,24,4,3
871.37,877,25,5,3
953.48,903,26,6,3
607.59,651,27,0,3
735.74,713,28,1,3
725.64,699,29,2,3
772.99,716,30,3,3
825.75,838,31,4,3
861.94,1073,1,5,4
988.36,1083,2,6,4
661.44,713,3,0,4
757.89,873,4,1,4
745.16,824,5,2,4
823.24,906,6,3,4
911.36,949,7,4,4
1010.06,1047,8,5,4
1068.37,1087,9,6,4
730.43,740,10,0,4
856.84,821,11,1,4
840.62,834,12,2,4
911.41,913,13,3,4
975.57,955,14,4,4
1002.05,991,15,5,4
1084.25,1128,16,6,4
737.32,738,17,0,4
864.32,815,18,1,4
857.56,839,19,2,4
917.03,904,20,3,4
966.47,985,21,4,4
1011.9,1042,22,5,4
1083.14,1047,23,6,4
740.18,707,24,0,4
864.68,761,25,1,4
860.82,812,26,2,4
918.07,918,27,3,4
970.47,944,28,4,4
1011.08,1016,29,5,4
1109.5,1050,30,6,4
728.23,831,1,0,5
865.14,929,2,1,5
906.17,890,3,2,5
977.23,967,4,3,5
1015.52,1053,5,4,5
1084.37,1107,6,5,5
1152.48,1124,7,6,5
781.72,775,8,0,5
894.1,936,9,1,5
884.4,852,10,2,5
977.92,963,11,3,5
1035.37,1083,12,4,5
1076.89,1126,13,5,5
1157.04,1090,14,6,5
761.7,774,15,0,5
888.34,913,16,1,5
885.9,907,17,2,5
978.34,980,18,3,5
1024.96,1101,19,4,5
1114.74,1192,20,5,5
1172.47,1188,21,6,5
755.73,747,22,0,5
900.12,902,23,1,5
874.73,944,24,2,5
985.55,995,25,3,5
1038.13,1040,26,4,5
1130.75,1108,27,5,5
1150.26,1149,28,6,5
750.6,730,29,0,5
894.34,991,30,1,5
880.27,958,31,2,5
978.92,971,1,3,6
1109.22,1111,2,4,6
1120.92,1224,3,5,6
1241.54,1204,4,6,6
753.88,808,5,0,6
889.95,975,6,1,6
919.49,924,7,2,6
1008.08,1048,8,3,6
1119.74,1069,9,4,6
1129.52,1129,10,5,6
1258.92,1272,11,6,6
814.82,803,12,0,6
939.95,936,13,1,6
985.88,954,14,2,6
1016.43,1003,15,3,6
1117.72,1097,16,4,6
1134.27,1170,17,5,6
1268.38,1189,18,6,6
814.11,849,19,0,6
944.44,955,20,1,6
1000.51,986,21,2,6
1021.96,1027,22,3,6
1113.55,1069,23,4,6
1143.68,1195,24,5,6
1269.17,1256,25,6,6
820.99,872,26,0,6
944.24,942,27,1,6
993.42,978,28,2,6
1029.17,1014,29,3,6
1120.12,1106,30,4,6
1132.22,1286,1,5,7
1279.5,1315,2,6,7
808.4,847,3,0,7
955.98,992,4,1,7
1013.02,1095,5,2,7
1069.02,1061,6,3,7
1140.77,1184,7,4,7
1229.29,1245,8,5,7
