Predicted Values,True Values,dayofmonth,dayofweek,month
251.71,232,1,6,1
165.61,161,2,0,1
188.58,161,3,1,1
199.25,187,4,2,1
215.32,177,5,3,1
215.65,188,6,4,1
219.77,232,7,5,1
233.15,228,8,6,1
163.14,172,9,0,1
180.94,189,10,1,1
182.16,187,11,2,1
198.06,209,12,3,1
201.8,211,13,4,1
225.59,229,14,5,1
230.03,206,15,6,1
163.87,172,16,0,1
178.6,210,17,1,1
181.27,183,18,2,1
191.59,193,19,3,1
197.65,198,20,4,1
214.82,238,21,5,1
235.29,246,22,6,1
160.13,149,23,0,1
177.09,181,24,1,1
179.72,193,25,2,1
188.39,191,26,3,1
203.95,179,27,4,1
216.71,250,28,5,1
232.23,240,29,6,1
160.73,158,30,0,1
183.03,174,31,1,1
188.51,188,1,2,2
201.42,221,2,3,2
223.74,226,3,4,2
231.18,255,4,5,2
252.63,260,5,6,2
167.81,174,6,0,2
189.62,203,7,1,2
210.24,214,8,2,2
218.35,233,9,3,2
239.95,238,10,4,2
248.6,257,11,5,2
252.27,282,12,6,2
166.18,189,13,0,2
203.37,210,14,1,2
200.13,212,15,2,2
217.95,232,16,3,2
239.58,219,17,4,2
248.48,232,18,5,2
257.68,286,19,6,2
177.44,152,20,0,2
203.0,200,21,1,2
203.24,191,22,2,2
211.98,215,23,3,2
245.1,248,24,4,2
243.81,243,25,5,2
254.95,267,26,6,2
179.04,209,27,0,2
198.98,213,28,1,2
221.1,251,1,2,3
230.77,244,2,3,3
260.99,291,3,4,3
268.24,299,4,5,3
286.72,324,5,6,3
188.39,224,6,0,3
223.55,248,7,1,3
243.5,239,8,2,3
254.5,277,9,3,3
276.15,251,10,4,3
292.8,285,11,5,3
307.88,308,12,6,3
211.56,213,13,0,3
246.0,261,14,1,3
233.65,239,15,2,3
251.18,251,16,3,3
276.97,270,17,4,3
300.59,292,18,5,3
307.88,309,19,6,3
204.8,222,20,0,3
238.34,236,21,1,3
235.72,230,22,2,3
250.21,274,23,3,3
284.36,288,24,4,3
302.15,302,25,5,3
308.9,330,26,6,3
208.27,208,27,0,3
243.24,251,28,1,3
244.27,265,29,2,3
250.23,271,30,3,3
282.24,264,31,4,3
303.71,343,1,5,4
328.5,362,2,6,4
211.31,226,3,0,4
251.14,284,4,1,4
258.21,265,5,2,4
278.13,287,6,3,4
302.89,288,7,4,4
337.69,335,8,5,4
358.45,358,9,6,4
238.27,222,10,0,4
279.66,265,11,1,4
281.23,299,12,2,4
305.81,304,13,3,4
312.73,318,14,4,4
339.94,323,15,5,4
351.03,364,16,6,4
240.32,237,17,0,4
278.49,284,18,1,4
281.31,302,19,2,4
302.64,309,20,3,4
317.31,314,21,4,4
340.75,352,22,5,4
359.58,350,23,6,4
236.95,232,24,0,4
278.68,269,25,1,4
284.25,308,26,2,4
310.32,270,27,3,4
314.65,327,28,4,4
333.33,340,29,5,4
356.22,380,30,6,4
250.08,267,1,0,5
289.75,296,2,1,5
298.35,326,3,2,5
317.12,353,4,3,5
348.1,370,5,4,5
370.41,362,6,5,5
389.51,370,7,6,5
267.92,233,8,0,5
295.94,310,9,1,5
298.16,291,10,2,5
316.47,323,11,3,5
347.99,326,12,4,5
353.44,355,13,5,5
391.98,435,14,6,5
270.13,267,15,0,5
292.51,331,16,1,5
303.63,289,17,2,5
319.32,334,18,3,5
344.72,315,19,4,5
367.3,382,20,5,5
388.16,420,21,6,5
265.49,243,22,0,5
293.44,292,23,1,5
300.41,293,24,2,5
323.07,301,25,3,5
334.3,324,26,4,5
358.09,365,27,5,5
388.34,408,28,6,5
269.24,255,29,0,5
289.94,301,30,1,5
302.31,308,31,2,5
323.78,315,1,3,6
350.92,335,2,4,6
364.44,398,3,5,6
394.61,401,4,6,6
268.29,300,5,0,6
302.52,312,6,1,6
313.67,341,7,2,6
350.83,343,8,3,6
378.23,350,9,4,6
391.31,385,10,5,6
414.43,382,11,6,6
280.11,257,12,0,6
316.26,287,13,1,6
319.89,292,14,2,6
350.61,326,15,3,6
355.61,349,16,4,6
375.16,397,17,5,6
412.44,446,18,6,6
282.11,298,19,0,6
316.26,314,20,1,6
325.97,339,21,2,6
349.04,315,22,3,6
360.23,393,23,4,6
390.89,369,24,5,6
413.71,407,25,6,6
281.45,278,26,0,6
312.17,304,27,1,6
323.37,339,28,2,6
347.61,362,29,3,6
363.72,396,30,4,6
392.84,406,1,5,7
417.35,439,2,6,7
280.58,291,3,0,7
322.2,319,4,1,7
335.52,339,5,2,7
359.99,376,6,3,7
385.9,417,7,4,7
402.74,406,8,5,7
434.35,462,9,6,7
286.46,284,10,0,7
327.16,351,11,1,7
358.12,325,12,2,7
360.73,422,13,3,7
386.19,400,14,4,7
419.58,424,15,5,7
435.58,452,16,6,7
284.92,275,17,0,7
326.42,368,18,1,7
344.95,347,19,2,7
368.37,353,20,3,7
388.57,379,21,4,7
417.95,398,22,5,7
441.92,485,23,6,7
291.75,287,24,0,7
328.17,349,25,1,7
356.42,340,26,2,7
369.0,336,27,3,7
383.06,397,28,4,7
416.41,423,29,5,7
436.58,444,30,6,7
292.08,282,31,0,7
329.23,299,1,1,8
326.65,303,2,2,8
332.07,330,3,3,8
355.87,330,4,4,8
372.46,380,5,5,8
416.41,391,6,6,8
291.48,256,7,0,8
293.36,303,8,1,8
309.7,314,9,2,8
320.76,337,10,3,8
343.57,337,11,4,8
357.03,388,12,5,8
392.79,376,13,6,8
273.47,246,14,0,8
288.34,270,15,1,8
307.82,297,16,2,8
326.35,306,17,3,8
342.31,368,18,4,8
358.1,376,19,5,8
391.23,394,20,6,8
261.8,250,21,0,8
288.11,329,22,1,8
302.08,307,23,2,8
327.9,306,24,3,8
337.05,357,25,4,8
354.52,383,26,5,8
390.54,358,27,6,8
259.05,255,28,0,8
292.19,321,29,1,8
303.17,325,30,2,8
331.91,312,31,3,8
339.64,312,1,4,9
350.52,350,2,5,9
367.72,353,3,6,9
267.95,233,4,0,9
272.34,301,5,1,9
288.46,284,6,2,9
298.46,316,7,3,9
318.96,315,8,4,9
346.62,334,9,5,9
359.37,385,10,6,9
244.39,246,11,0,9
274.79,277,12,1,9
282.42,274,13,2,9
307.23,307,14,3,9
324.91,302,15,4,9
341.63,373,16,5,9
363.5,374,17,6,9
244.59,236,18,0,9
275.36,283,19,1,9
281.22,266,20,2,9
302.27,322,21,3,9
324.08,327,22,4,9
341.01,340,23,5,9
355.29,380,24,6,9
243.37,256,25,0,9
275.36,236,26,1,9
281.55,292,27,2,9
309.21,309,28,3,9
321.7,290,29,4,9
333.76,340,30,5,9
357.06,322,1,6,10
244.7,217,2,0,10
271.64,272,3,1,10
271.26,242,4,2,10
294.59,317,5,3,10
311.82,310,6,4,10
314.26,308,7,5,10
333.95,319,8,6,10
236.18,213,9,0,10
265.6,263,10,1,10
264.49,269,11,2,10
276.8,259,12,3,10
300.83,287,13,4,10
312.85,312,14,5,10
340.68,332,15,6,10
238.76,214,16,0,10
257.48,275,17,1,10
271.46,278,18,2,10
284.3,285,19,3,10
302.31,276,20,4,10
310.21,317,21,5,10
336.21,347,22,6,10
232.51,213,23,0,10
259.47,272,24,1,10
269.82,252,25,2,10
285.29,269,26,3,10
305.82,309,27,4,10
309.87,310,28,5,10
331.87,349,29,6,10
234.7,226,30,0,10
255.94,251,31,1,10
271.27,255,1,2,11
293.2,297,2,3,11
310.76,326,3,4,11
335.87,329,4,5,11
349.12,418,5,6,11
230.57,245,6,0,11
266.9,302,7,1,11
287.7,285,8,2,11
306.93,327,9,3,11
