Predicted Values,True Values,dayofmonth,dayofweek,month
442.54,383,1,6,1
306.05,278,2,0,1
349.49,295,3,1,1
363.79,344,4,2,1
367.2,341,5,3,1
364.22,349,6,4,1
389.18,379,7,5,1
401.7,401,8,6,1
282.96,243,9,0,1
300.72,311,10,1,1
309.14,335,11,2,1
337.71,338,12,3,1
358.17,368,13,4,1
376.39,362,14,5,1
399.9,398,15,6,1
278.01,270,16,0,1
301.72,311,17,1,1
315.54,333,18,2,1
332.25,298,19,3,1
364.18,376,20,4,1
361.78,356,21,5,1
396.64,426,22,6,1
278.84,250,23,0,1
300.99,316,24,1,1
316.4,318,25,2,1
335.55,345,26,3,1
364.28,342,27,4,1
370.9,437,28,5,1
400.91,365,29,6,1
269.86,287,30,0,1
303.16,315,31,1,1
318.13,333,1,2,2
377.94,406,2,3,2
399.21,403,3,4,2
383.39,437,4,5,2
461.16,398,5,6,2
301.64,301,6,0,2
331.39,345,7,1,2
341.45,363,8,2,2
363.39,353,9,3,2
394.12,402,10,4,2
415.06,423,11,5,2
439.84,443,12,6,2
305.93,313,13,0,2
345.66,337,14,1,2
337.88,349,15,2,2
363.9,348,16,3,2
390.1,369,17,4,2
410.19,418,18,5,2
443.16,428,19,6,2
302.34,295,20,0,2
347.94,348,21,1,2
340.32,371,22,2,2
362.49,366,23,3,2
388.82,376,24,4,2
407.57,465,25,5,2
451.48,470,26,6,2
308.51,300,27,0,2
346.79,364,28,1,2
368.69,405,1,2,3
416.7,441,2,3,3
458.32,451,3,4,3
461.46,498,4,5,3
494.29,518,5,6,3
344.16,315,6,0,3
369.09,390,7,1,3
433.77,413,8,2,3
443.49,419,9,3,3
467.52,491,10,4,3
489.07,518,11,5,3
541.66,522,12,6,3
353.21,366,13,0,3
401.4,424,14,1,3
422.53,421,15,2,3
439.54,429,16,3,3
470.76,471,17,4,3
489.81,514,18,5,3
543.13,490,19,6,3
354.6,359,20,0,3
401.61,461,21,1,3
414.5,443,22,2,3
442.56,425,23,3,3
463.15,471,24,4,3
485.96,512,25,5,3
535.96,584,26,6,3
349.88,350,27,0,3
404.33,428,28,1,3
418.22,391,29,2,3
443.66,445,30,3,3
452.48,457,31,4,3
490.5,557,1,5,4
576.84,615,2,6,4
356.66,377,3,0,4
438.42,461,4,1,4
450.2,505,5,2,4
466.69,530,6,3,4
515.5,579,7,4,4
592.28,566,8,5,4
615.52,621,9,6,4
416.55,432,10,0,4
472.96,524,11,1,4
491.81,474,12,2,4
509.69,500,13,3,4
537.57,554,14,4,4
583.87,578,15,5,4
612.23,625,16,6,4
417.23,431,17,0,4
475.19,466,18,1,4
492.21,508,19,2,4
525.76,514,20,3,4
533.45,528,21,4,4
574.82,557,22,5,4
597.76,593,23,6,4
416.41,388,24,0,4
472.82,517,25,1,4
495.69,449,26,2,4
510.01,546,27,3,4
535.37,549,28,4,4
589.28,565,29,5,4
617.5,597,30,6,4
