Predicted Values,True Values,dayofmonth,dayofweek,month
217.52,205,1,6,1
152.93,139,2,0,1
155.45,141,3,1,1
172.41,155,4,2,1
184.84,175,5,3,1
186.71,198,6,4,1
199.86,190,7,5,1
206.14,173,8,6,1
144.5,150,9,0,1
149.69,164,10,1,1
151.42,162,11,2,1
173.27,171,12,3,1
183.28,175,13,4,1
191.97,197,14,5,1
194.02,212,15,6,1
142.58,135,16,0,1
147.81,165,17,1,1
149.6,172,18,2,1
164.21,179,19,3,1
180.14,204,20,4,1
185.0,173,21,5,1
208.48,187,22,6,1
141.8,127,23,0,1
150.22,155,24,1,1
151.47,133,25,2,1
165.88,155,26,3,1
182.12,179,27,4,1
192.84,179,28,5,1
200.88,206,29,6,1
139.26,134,30,0,1
150.68,146,31,1,1
176.41,176,1,2,2
179.65,171,2,3,2
195.48,208,3,4,2
194.68,207,4,5,2
225.18,239,5,6,2
152.08,141,6,0,2
156.9,171,7,1,2
182.03,189,8,2,2
182.83,185,9,3,2
207.16,205,10,4,2
212.24,230,11,5,2
223.74,228,12,6,2
146.72,152,13,0,2
175.2,181,14,1,2
177.44,185,15,2,2
176.61,173,16,3,2
198.74,179,17,4,2
209.49,202,18,5,2
232.73,242,19,6,2
144.41,134,20,0,2
174.8,177,21,1,2
182.34,157,22,2,2
176.09,194,23,3,2
194.66,211,24,4,2
203.86,224,25,5,2
233.22,218,26,6,2
144.86,145,27,0,2
175.0,175,28,1,2
187.19,214,1,2,3
191.09,204,2,3,3
225.31,255,3,4,3
236.99,241,4,5,3
250.2,262,5,6,3
179.12,168,6,0,3
185.11,171,7,1,3
207.61,202,8,2,3
223.82,208,9,3,3
227.11,231,10,4,3
250.21,260,11,5,3
257.45,256,12,6,3
179.98,180,13,0,3
198.5,214,14,1,3
212.3,221,15,2,3
224.13,210,16,3,3
236.81,242,17,4,3
245.69,259,18,5,3
257.57,243,19,6,3
178.14,166,20,0,3
193.45,200,21,1,3
202.01,233,22,2,3
232.9,203,23,3,3
236.28,221,24,4,3
244.04,213,25,5,3
258.3,242,26,6,3
172.16,181,27,0,3
198.63,207,28,1,3
207.45,181,29,2,3
230.83,227,30,3,3
244.04,229,31,4,3
251.24,294,1,5,4
275.48,290,2,6,4
185.29,196,3,0,4
223.02,226,4,1,4
211.06,248,5,2,4
248.07,251,6,3,4
