Predicted Values,True Values,dayofmonth,dayofweek,month
568.09,533,1,6,1
403.02,364,2,0,1
454.0,395,3,1,1
482.59,409,4,2,1
497.72,447,5,3,1
526.4,485,6,4,1
558.63,525,7,5,1
544.38,506,8,6,1
383.15,362,9,0,1
424.32,400,10,1,1
432.02,408,11,2,1
455.33,456,12,3,1
473.18,477,13,4,1
504.48,508,14,5,1
542.4,565,15,6,1
380.28,340,16,0,1
415.89,406,17,1,1
420.76,464,18,2,1
449.09,420,19,3,1
469.07,471,20,4,1
502.95,500,21,5,1
537.63,517,22,6,1
380.1,378,23,0,1
417.1,419,24,1,1
417.7,405,25,2,1
442.94,444,26,3,1
473.26,478,27,4,1
503.17,520,28,5,1
544.18,506,29,6,1
368.22,328,30,0,1
409.31,430,31,1,1
449.6,472,1,2,2
491.19,535,2,3,2
538.23,568,3,4,2
559.67,540,4,5,2
604.13,606,5,6,2
402.89,378,6,0,2
445.06,477,7,1,2
479.28,418,8,2,2
497.24,507,9,3,2
539.2,540,10,4,2
566.54,520,11,5,2
584.69,582,12,6,2
400.98,374,13,0,2
458.69,471,14,1,2
465.64,465,15,2,2
494.07,522,16,3,2
534.37,530,17,4,2
573.28,603,18,5,2
592.58,572,19,6,2
398.05,388,20,0,2
464.11,453,21,1,2
477.94,469,22,2,2
490.9,473,23,3,2
528.5,513,24,4,2
563.78,561,25,5,2
587.38,560,26,6,2
392.69,424,27,0,2
469.05,486,28,1,2
511.89,558,1,2,3
554.91,574,2,3,3
597.76,612,3,4,3
615.65,690,4,5,3
642.98,717,5,6,3
468.26,470,6,0,3
515.41,513,7,1,3
556.88,594,8,2,3
598.36,538,9,3,3
627.67,595,10,4,3
654.17,663,11,5,3
712.61,692,12,6,3
474.19,488,13,0,3
544.03,557,14,1,3
557.21,517,15,2,3
589.1,622,16,3,3
641.36,570,17,4,3
666.13,693,18,5,3
717.06,726,19,6,3
478.96,494,20,0,3
565.71,536,21,1,3
535.47,622,22,2,3
607.01,612,23,3,3
635.86,615,24,4,3
674.15,706,25,5,3
726.33,713,26,6,3
482.2,416,27,0,3
548.64,532,28,1,3
552.15,483,29,2,3
603.16,561,30,3,3
621.37,606,31,4,3
658.88,853,1,5,4
761.77,794,2,6,4
499.77,604,3,0,4
577.35,660,4,1,4
564.37,711,5,2,4
642.97,681,6,3,4
694.14,748,7,4,4
787.33,750,8,5,4
819.62,812,9,6,4
572.13,553,10,0,4
648.16,698,11,1,4
639.91,639,12,2,4
686.63,680,13,3,4
728.88,646,14,4,4
769.99,819,15,5,4
818.69,808,16,6,4
564.53,527,17,0,4
658.59,639,18,1,4
636.42,657,19,2,4
