Predicted Values,True Values,dayofmonth,dayofweek,month
347.27,362,1,6,1
249.02,235,2,0,1
285.57,229,3,1,1
292.48,258,4,2,1
308.39,260,5,3,1
319.42,272,6,4,1
349.34,315,7,5,1
347.56,335,8,6,1
225.35,233,9,0,1
268.4,271,10,1,1
261.81,248,11,2,1
284.93,290,12,3,1
297.28,305,13,4,1
314.25,316,14,5,1
340.75,310,15,6,1
217.87,204,16,0,1
263.72,258,17,1,1
256.88,272,18,2,1
280.29,265,19,3,1
289.69,303,20,4,1
312.09,298,21,5,1
333.93,352,22,6,1
219.68,244,23,0,1
262.96,228,24,1,1
260.4,267,25,2,1
282.55,292,26,3,1
298.17,310,27,4,1
317.02,309,28,5,1
332.55,329,29,6,1
216.8,241,30,0,1
259.14,241,31,1,1
265.89,325,1,2,2
330.55,294,2,3,2
342.15,302,3,4,2
332.58,348,4,5,2
370.39,374,5,6,2
249.32,216,6,0,2
267.92,285,7,1,2
293.5,281,8,2,2
305.58,326,9,3,2
338.56,336,10,4,2
360.09,348,11,5,2
370.16,374,12,6,2
251.17,282,13,0,2
279.93,258,14,1,2
291.93,299,15,2,2
306.61,323,16,3,2
330.52,353,17,4,2
359.96,366,18,5,2
371.93,355,19,6,2
253.27,247,20,0,2
281.86,286,21,1,2
293.69,288,22,2,2
304.48,288,23,3,2
326.56,318,24,4,2
357.6,333,25,5,2
373.19,353,26,6,2
251.23,271,27,0,2
284.43,284,28,1,2
327.82,362,1,2,3
334.99,357,2,3,3
369.29,390,3,4,3
388.17,411,4,5,3
404.09,476,5,6,3
281.61,293,6,0,3
317.1,365,7,1,3
365.55,340,8,2,3
359.84,353,9,3,3
386.95,393,10,4,3
428.85,406,11,5,3
443.5,396,12,6,3
288.5,278,13,0,3
340.98,349,14,1,3
360.51,339,15,2,3
356.32,353,16,3,3
393.83,382,17,4,3
423.18,445,18,5,3
442.92,492,19,6,3
294.61,296,20,0,3
335.4,364,21,1,3
333.53,303,22,2,3
357.53,390,23,3,3
395.23,387,24,4,3
408.73,422,25,5,3
447.95,472,26,6,3
291.37,294,27,0,3
340.44,353,28,1,3
346.94,331,29,2,3
357.1,361,30,3,3
400.93,386,31,4,3
413.81,483,1,5,4
478.27,524,2,6,4
319.02,378,3,0,4
363.35,372,4,1,4
355.36,406,5,2,4
400.68,436,6,3,4
428.4,470,7,4,4
485.45,459,8,5,4
514.41,540,9,6,4
359.45,312,10,0,4
392.56,379,11,1,4
406.59,398,12,2,4
439.29,408,13,3,4
449.98,437,14,4,4
479.95,502,15,5,4
507.06,501,16,6,4
337.98,387,17,0,4
399.95,395,18,1,4
406.05,406,19,2,4
435.73,429,20,3,4
459.39,452,21,4,4
481.75,502,22,5,4
513.2,514,23,6,4
343.28,325,24,0,4
393.93,426,25,1,4
409.66,424,26,2,4
440.8,424,27,3,4
456.99,428,28,4,4
480.97,511,29,5,4
513.97,482,30,6,4
334.46,366,1,0,5
402.88,424,2,1,5
420.36,438,3,2,5
449.41,472,4,3,5
490.18,548,5,4,5
518.6,561,6,5,5
579.84,576,7,6,5
361.21,370,8,0,5
427.9,388,9,1,5
443.22,440,10,2,5
455.99,436,11,3,5
498.89,490,12,4,5
517.42,536,13,5,5
573.5,522,14,6,5
362.3,395,15,0,5
420.48,443,16,1,5
433.22,457,17,2,5
457.18,415,18,3,5
495.14,527,19,4,5
523.46,548,20,5,5
579.08,607,21,6,5
361.91,386,22,0,5
418.21,411,23,1,5
433.35,410,24,2,5
444.1,437,25,3,5
496.95,527,26,4,5
521.56,541,27,5,5
578.5,553,28,6,5
359.87,369,29,0,5
408.1,423,30,1,5
431.34,429,31,2,5
452.3,488,1,3,6
503.36,494,2,4,6
546.42,554,3,5,6
578.91,573,4,6,6
361.99,409,5,0,6
418.33,479,6,1,6
449.46,485,7,2,6
496.98,488,8,3,6
518.14,553,9,4,6
562.12,523,10,5,6
594.3,531,11,6,6
388.34,400,12,0,6
442.73,428,13,1,6
454.83,448,14,2,6
495.19,535,15,3,6
515.47,510,16,4,6
565.37,534,17,5,6
591.61,573,18,6,6
375.85,380,19,0,6
448.14,447,20,1,6
459.96,480,21,2,6
494.57,523,22,3,6
521.35,550,23,4,6
566.74,552,24,5,6
602.29,569,25,6,6
394.12,364,26,0,6
454.11,477,27,1,6
451.14,473,28,2,6
495.06,468,29,3,6
516.84,501,30,4,6
558.95,565,1,5,7
595.66,626,2,6,7
383.59,437,3,0,7
464.65,518,4,1,7
480.78,505,5,2,7
516.74,529,6,3,7
545.2,550,7,4,7
572.09,596,8,5,7
614.84,662,9,6,7
404.14,379,10,0,7
475.38,509,11,1,7
491.7,512,12,2,7
515.91,530,13,3,7
537.41,572,14,4,7
573.33,625,15,5,7
622.0,618,16,6,7
407.71,407,17,0,7
473.23,499,18,1,7
490.63,511,19,2,7
516.75,503,20,3,7
559.14,575,21,4,7
574.02,553,22,5,7
618.33,660,23,6,7
413.77,467,24,0,7
476.58,493,25,1,7
493.0,485,26,2,7
521.42,520,27,3,7
560.09,528,28,4,7
576.94,570,29,5,7
614.39,646,30,6,7
422.96,401,31,0,7
474.09,418,1,1,8
458.23,399,2,2,8
452.15,425,3,3,8
500.83,495,4,4,8
520.48,520,5,5,8
560.63,542,6,6,8
422.63,366,7,0,8
410.11,428,8,1,8
436.21,420,9,2,8
454.77,475,10,3,8
504.96,506,11,4,8
527.91,515,12,5,8
582.79,558,13,6,8
375.02,368,14,0,8
411.13,468,15,1,8
431.65,422,16,2,8
453.36,470,17,3,8
506.1,488,18,4,8
521.52,586,19,5,8
579.2,583,20,6,8
360.47,412,21,0,8
407.69,425,22,1,8
436.0,461,23,2,8
455.12,473,24,3,8
505.12,492,25,4,8
525.25,514,26,5,8
570.98,576,27,6,8
362.32,396,28,0,8
413.27,471,29,1,8
436.28,387,30,2,8
452.91,469,31,3,8
495.07,445,1,4,9
496.26,482,2,5,9
513.72,496,3,6,9
360.22,367,4,0,9
392.79,398,5,1,9
410.55,413,6,2,9
435.46,398,7,3,9
456.61,497,8,4,9
489.66,442,9,5,9
509.3,515,10,6,9
342.3,335,11,0,9
384.06,357,12,1,9
406.45,374,13,2,9
444.03,475,14,3,9
467.75,484,15,4,9
487.08,501,16,5,9
517.03,508,17,6,9
339.54,363,18,0,9
396.31,385,19,1,9
408.35,393,20,2,9
444.8,432,21,3,9
466.86,459,22,4,9
488.38,491,23,5,9
519.13,513,24,6,9
337.43,337,25,0,9
396.29,415,26,1,9
404.33,383,27,2,9
443.98,405,28,3,9
466.01,423,29,4,9
482.94,482,30,5,9
509.44,457,1,6,10
344.11,332,2,0,10
394.5,342,3,1,10
386.26,379,4,2,10
409.66,366,5,3,10
433.37,387,6,4,10
450.11,447,7,5,10
477.18,507,8,6,10
329.14,312,9,0,10
387.9,359,10,1,10
374.18,400,11,2,10
405.22,377,12,3,10
429.13,418,13,4,10
454.12,475,14,5,10
491.61,494,15,6,10
325.09,335,16,0,10
367.63,356,17,1,10
380.18,379,18,2,10
409.94,399,19,3,10
441.77,421,20,4,10
454.74,495,21,5,10
490.07,497,22,6,10
326.5,309,23,0,10
383.74,391,24,1,10
381.41,399,25,2,10
408.94,378,26,3,10
431.89,415,27,4,10
450.82,444,28,5,10
486.24,430,29,6,10
327.46,310,30,0,10
361.2,372,31,1,10
372.9,400,1,2,11
413.02,491,2,3,11
454.86,450,3,4,11
484.46,491,4,5,11
517.69,517,5,6,11
329.06,366,6,0,11
386.03,398,7,1,11
423.1,398,8,2,11
446.7,464,9,3,11
458.9,461,10,4,11
490.27,493,11,5,11
515.03,561,12,6,11
352.49,368,13,0,11
406.28,401,14,1,11
416.12,414,15,2,11
436.14,442,16,3,11
461.13,449,17,4,11
483.35,528,18,5,11
513.1,537,19,6,11
339.54,323,20,0,11
403.22,425,21,1,11
412.57,396,22,2,11
434.74,434,23,3,11
460.89,486,24,4,11
479.75,471,25,5,11
512.67,527,26,6,11
335.9,337,27,0,11
394.33,420,28,1,11
413.49,389,29,2,11
435.7,413,30,3,11
462.03,337,1,4,12
377.51,356,2,5,12
376.51,351,3,6,12
334.87,261,4,0,12
303.64,248,5,1,12
284.96,294,6,2,12
311.82,297,7,3,12
331.8,336,8,4,12
338.26,363,9,5,12
345.98,384,10,6,12
250.9,260,11,0,12
277.43,283,12,1,12
290.86,287,13,2,12
295.58,315,14,3,12
328.93,353,15,4,12
346.2,366,16,5,12
343.3,366,17,6,12
244.57,281,18,0,12
280.22,304,19,1,12
298.0,286,20,2,12
303.77,314,21,3,12
327.79,358,22,4,12
348.22,331,23,5,12
345.44,342,24,6,12
243.29,246,25,0,12
288.1,300,26,1,12
299.81,282,27,2,12
311.13,298,28,3,12
325.19,332,29,4,12
348.1,342,30,5,12
351.24,402,31,6,12
