Predicted Values,True Values,dayofmonth,dayofweek,month
784.58,723,1,6,1
562.65,500,2,0,1
612.34,580,3,1,1
646.7,526,4,2,1
693.95,591,5,3,1
680.87,699,6,4,1
774.09,703,7,5,1
781.97,711,8,6,1
502.33,475,9,0,1
558.72,596,10,1,1
566.52,593,11,2,1
610.0,624,12,3,1
651.97,596,13,4,1
693.47,664,14,5,1
774.13,697,15,6,1
503.98,499,16,0,1
563.08,524,17,1,1
567.5,590,18,2,1
616.31,562,19,3,1
652.33,650,20,4,1
697.79,698,21,5,1
771.81,771,22,6,1
499.25,477,23,0,1
560.19,564,24,1,1
572.83,574,25,2,1
611.64,581,26,3,1
656.74,661,27,4,1
692.88,661,28,5,1
769.65,792,29,6,1
491.21,483,30,0,1
558.81,531,31,1,1
572.29,651,1,2,2
666.75,657,2,3,2
739.77,701,3,4,2
710.99,751,4,5,2
829.12,832,5,6,2
541.62,535,6,0,2
575.52,656,7,1,2
643.15,646,8,2,2
677.19,669,9,3,2
742.86,732,10,4,2
776.12,791,11,5,2
807.39,823,12,6,2
559.58,511,13,0,2
646.29,658,14,1,2
617.41,582,15,2,2
670.17,633,16,3,2
738.16,711,17,4,2
777.9,782,18,5,2
824.5,809,19,6,2
549.14,544,20,0,2
650.95,623,21,1,2
626.73,613,22,2,2
675.5,690,23,3,2
739.83,716,24,4,2
765.66,779,25,5,2
824.38,849,26,6,2
546.75,558,27,0,2
651.97,635,28,1,2
706.64,729,1,2,3
746.06,832,2,3,3
798.04,890,3,4,3
856.68,889,4,5,3
906.2,1029,5,6,3
649.84,638,6,0,3
684.34,756,7,1,3
772.93,775,8,2,3
825.75,797,9,3,3
859.34,887,10,4,3
921.52,943,11,5,3
980.31,955,12,6,3
648.01,694,13,0,3
750.42,770,14,1,3
775.72,746,15,2,3
803.66,775,16,3,3
865.46,814,17,4,3
915.34,893,18,5,3
984.57,982,19,6,3
637.13,663,20,0,3
748.38,770,21,1,3
746.53,720,22,2,3
823.17,796,23,3,3
851.02,876,24,4,3
914.95,899,25,5,3
983.45,994,26,6,3
638.24,633,27,0,3
752.52,717,28,1,3
756.54,762,29,2,3
820.68,786,30,3,3
851.46,885,31,4,3
928.52,1101,1,5,4
1047.89,1147,2,6,4
664.0,753,3,0,4
792.68,899,4,1,4
776.19,843,5,2,4
888.75,949,6,3,4
941.36,972,7,4,4
1063.31,1038,8,5,4
1111.94,1071,9,6,4
770.93,745,10,0,4
876.4,911,11,1,4
872.46,859,12,2,4
960.73,906,13,3,4
1003.17,983,14,4,4
1048.34,1074,15,5,4
1118.13,1069,16,6,4
756.48,737,17,0,4
873.69,875,18,1,4
877.51,936,19,2,4
966.3,985,20,3,4
1008.75,1018,21,4,4
1065.96,1102,22,5,4
1124.96,1143,23,6,4
768.06,803,24,0,4
877.92,843,25,1,4
886.94,832,26,2,4
971.73,965,27,3,4
1011.64,993,28,4,4
1078.97,1133,29,5,4
1144.08,1181,30,6,4
749.91,829,1,0,5
888.03,940,2,1,5
932.37,947,3,2,5
1007.7,1003,4,3,5
1062.46,1099,5,4,5
1139.57,1226,6,5,5
1203.16,1181,7,6,5
843.21,806,8,0,5
926.2,989,9,1,5
951.29,921,10,2,5
1012.62,1022,11,3,5
1065.25,1116,12,4,5
1126.97,1087,13,5,5
1215.95,1167,14,6,5
831.47,816,15,0,5
930.84,1043,16,1,5
954.81,942,17,2,5
1008.74,988,18,3,5
1069.24,1033,19,4,5
1118.3,1114,20,5,5
1204.82,1173,21,6,5
826.47,826,22,0,5
930.43,932,23,1,5
954.73,916,24,2,5
1013.26,977,25,3,5
1075.42,1102,26,4,5
1130.97,1130,27,5,5
1207.98,1231,28,6,5
822.5,750,29,0,5
921.46,943,30,1,5
949.16,922,31,2,5
978.67,1038,1,3,6
1083.83,1182,2,4,6
1196.97,1278,3,5,6
1223.73,1308,4,6,6
819.84,858,5,0,6
960.18,970,6,1,6
995.62,978,7,2,6
1077.37,1115,8,3,6
1151.37,1203,9,4,6
1220.29,1160,10,5,6
1274.02,1273,11,6,6
840.58,870,12,0,6
1007.76,1011,13,1,6
1018.36,986,14,2,6
1074.82,1092,15,3,6
1142.72,1113,16,4,6
1222.41,1265,17,5,6
1271.57,1287,18,6,6
852.2,865,19,0,6
1018.17,990,20,1,6
1020.71,977,21,2,6
1077.96,1023,22,3,6
1140.69,1140,23,4,6
1221.3,1179,24,5,6
1270.81,1267,25,6,6
872.57,867,26,0,6
1023.26,1000,27,1,6
1024.22,993,28,2,6
1087.6,1023,29,3,6
1153.92,1065,30,4,6
1227.83,1303,1,5,7
1275.57,1387,2,6,7
867.45,883,3,0,7
1030.73,1070,4,1,7
1042.74,1037,5,2,7
1111.88,1088,6,3,7
1196.88,1201,7,4,7
1233.16,1317,8,5,7
1291.48,1296,9,6,7
904.89,894,10,0,7
1046.37,1067,11,1,7
1074.38,1060,12,2,7
1116.78,1119,13,3,7
1199.53,1233,14,4,7
1262.32,1298,15,5,7
1321.37,1385,16,6,7
899.84,911,17,0,7
1044.81,1133,18,1,7
1075.68,1093,19,2,7
1114.6,1110,20,3,7
1227.1,1215,21,4,7
1266.87,1256,22,5,7
1310.49,1361,23,6,7
914.53,955,24,0,7
1047.38,1109,25,1,7
1091.49,1062,26,2,7
1113.84,1116,27,3,7
1215.14,1252,28,4,7
1268.51,1279,29,5,7
1324.92,1375,30,6,7
1009.97,948,31,0,7
1030.37,897,1,1,8
1014.58,991,2,2,8
1022.95,1018,3,3,8
1063.26,1049,4,4,8
1140.09,1134,5,5,8
1280.38,1184,6,6,8
1015.31,837,7,0,8
932.68,957,8,1,8
972.74,1004,9,2,8
1011.85,1031,10,3,8
1084.99,1074,11,4,8
1128.46,1182,12,5,8
1239.52,1299,13,6,8
848.95,859,14,0,8
924.2,947,15,1,8
964.31,939,16,2,8
1010.9,1010,17,3,8
1071.39,1136,18,4,8
1141.25,1217,19,5,8
1228.98,1203,20,6,8
825.53,815,21,0,8
924.8,897,22,1,8
956.79,882,23,2,8
1012.31,1023,24,3,8
1063.42,1106,25,4,8
1135.79,1132,26,5,8
1221.09,1248,27,6,8
819.83,858,28,0,8
937.76,983,29,1,8
963.9,902,30,2,8
1002.06,962,31,3,8
1056.5,1000,1,4,9
1062.21,1050,2,5,9
1143.59,1125,3,6,9
820.7,755,4,0,9
879.0,885,5,1,9
939.12,893,6,2,9
966.09,982,7,3,9
1020.69,1047,8,4,9
1077.65,1053,9,5,9
1124.86,1133,10,6,9
765.07,744,11,0,9
882.55,850,12,1,9
895.42,888,13,2,9
969.23,1003,14,3,9
1011.54,1021,15,4,9
1072.86,1075,16,5,9
1154.84,1146,17,6,9
753.61,756,18,0,9
880.67,906,19,1,9
894.47,902,20,2,9
969.1,987,21,3,9
1017.48,1018,22,4,9
1075.33,1083,23,5,9
1152.42,1197,24,6,9
749.92,730,25,0,9
885.84,931,26,1,9
883.86,905,27,2,9
972.59,953,28,3,9
1015.62,963,29,4,9
1073.17,1061,30,5,9
1139.78,1022,1,6,10
775.57,750,2,0,10
848.78,861,3,1,10
862.71,867,4,2,10
911.3,863,5,3,10
962.76,960,6,4,10
997.88,971,7,5,10
1041.99,1091,8,6,10
715.73,722,9,0,10
816.21,850,10,1,10
820.89,812,11,2,10
880.45,924,12,3,10
970.07,909,13,4,10
993.85,951,14,5,10
1059.29,1071,15,6,10
695.33,714,16,0,10
812.77,828,17,1,10
836.25,833,18,2,10
881.42,904,19,3,10
967.16,936,20,4,10
1006.19,975,21,5,10
1066.24,1044,22,6,10
698.89,730,23,0,10
818.87,787,24,1,10
832.47,801,25,2,10
880.86,918,26,3,10
966.75,915,27,4,10
1004.78,1018,28,5,10
1045.24,1066,29,6,10
703.54,688,30,0,10
810.53,883,31,1,10
835.24,909,1,2,11
943.84,949,2,3,11
1011.98,1034,3,4,11
1051.19,1095,4,5,11
1140.73,1148,5,6,11
707.7,730,6,0,11
857.0,855,7,1,11
873.41,908,8,2,11
966.35,904,9,3,11
1009.66,1009,10,4,11
1061.45,1038,11,5,11
1125.55,1172,12,6,11
766.99,814,13,0,11
878.43,877,14,1,11
882.29,881,15,2,11
963.65,947,16,3,11
1009.8,967,17,4,11
1056.75,1021,18,5,11
1128.71,1118,19,6,11
758.29,742,20,0,11
877.0,880,21,1,11
879.27,881,22,2,11
970.83,974,23,3,11
1011.11,1054,24,4,11
1065.43,1022,25,5,11
1129.55,1153,26,6,11
754.7,727,27,0,11
872.84,889,28,1,11
873.75,880,29,2,11
969.38,911,30,3,11
959.12,746,1,4,12
848.35,717,2,5,12
829.87,852,3,6,12
745.63,524,4,0,12
645.84,581,5,1,12
655.06,630,6,2,12
700.48,642,7,3,12
737.58,692,8,4,12
761.96,787,9,5,12
707.34,910,10,6,12
557.38,534,11,0,12
616.6,626,12,1,12
621.54,677,13,2,12
669.5,661,14,3,12
726.68,686,15,4,12
765.53,777,16,5,12
705.38,828,17,6,12
552.58,563,18,0,12
622.91,635,19,1,12
638.72,620,20,2,12
673.87,664,21,3,12
734.09,739,22,4,12
768.8,737,23,5,12
710.57,802,24,6,12
551.56,518,25,0,12
636.87,604,26,1,12
626.65,596,27,2,12
674.48,672,28,3,12
734.77,758,29,4,12
753.33,750,30,5,12
701.62,843,31,6,12
