Predicted Values,True Values,dayofmonth,dayofweek,month
736.22,671,1,6,1
501.67,433,2,0,1
576.23,499,3,1,1
592.02,519,4,2,1
611.59,560,5,3,1
623.38,596,6,4,1
700.1,681,7,5,1
669.4,681,8,6,1
451.53,418,9,0,1
523.7,543,10,1,1
520.58,487,11,2,1
577.26,548,12,3,1
574.16,620,13,4,1
633.0,672,14,5,1
656.73,675,15,6,1
441.87,425,16,0,1
519.79,534,17,1,1
512.35,546,18,2,1
556.21,574,19,3,1
592.94,592,20,4,1
628.72,645,21,5,1
663.32,709,22,6,1
445.73,449,23,0,1
516.71,521,24,1,1
518.6,534,25,2,1
540.21,578,26,3,1
580.94,608,27,4,1
631.74,554,28,5,1
665.81,654,29,6,1
444.19,448,30,0,1
514.07,512,31,1,1
566.21,601,1,2,2
623.87,598,2,3,2
647.21,664,3,4,2
660.82,701,4,5,2
748.95,737,5,6,2
494.97,529,6,0,2
551.42,604,7,1,2
588.91,540,8,2,2
616.11,618,9,3,2
658.96,656,10,4,2
711.69,709,11,5,2
738.86,711,12,6,2
504.32,464,13,0,2
578.24,601,14,1,2
588.0,619,15,2,2
614.21,629,16,3,2
658.98,648,17,4,2
700.95,732,18,5,2
744.08,762,19,6,2
492.84,496,20,0,2
581.72,572,21,1,2
588.99,551,22,2,2
614.38,627,23,3,2
658.66,621,24,4,2
690.21,715,25,5,2
746.06,767,26,6,2
498.15,480,27,0,2
578.18,568,28,1,2
633.12,711,1,2,3
665.33,733,2,3,3
744.84,799,3,4,3
782.01,787,4,5,3
825.62,887,5,6,3
575.95,604,6,0,3
624.28,716,7,1,3
696.19,678,8,2,3
724.1,696,9,3,3
770.37,767,10,4,3
846.34,845,11,5,3
872.17,835,12,6,3
579.09,684,13,0,3
673.45,719,14,1,3
678.1,688,15,2,3
723.52,735,16,3,3
779.46,797,17,4,3
828.79,848,18,5,3
882.91,842,19,6,3
593.53,578,20,0,3
675.97,689,21,1,3
680.22,699,22,2,3
740.5,727,23,3,3
778.29,809,24,4,3
843.06,850,25,5,3
883.71,887,26,6,3
581.48,593,27,0,3
684.76,715,28,1,3
683.34,734,29,2,3
737.89,716,30,3,3
782.68,735,31,4,3
839.16,983,1,5,4
910.12,1046,2,6,4
622.6,709,3,0,4
717.74,845,4,1,4
750.22,800,5,2,4
779.31,863,6,3,4
869.41,947,7,4,4
958.49,1005,8,5,4
1017.97,1050,9,6,4
686.24,704,10,0,4
775.78,833,11,1,4
819.25,803,12,2,4
866.27,848,13,3,4
899.25,908,14,4,4
951.13,982,15,5,4
1007.54,1036,16,6,4
683.77,666,17,0,4
773.22,819,18,1,4
815.38,862,19,2,4
884.07,836,20,3,4
908.7,959,21,4,4
958.89,956,22,5,4
1015.42,1040,23,6,4
682.19,689,24,0,4
777.52,840,25,1,4
823.63,800,26,2,4
876.72,871,27,3,4
910.71,933,28,4,4
961.43,929,29,5,4
1018.74,1053,30,6,4
707.92,809,1,0,5
797.96,873,2,1,5
847.51,846,3,2,5
921.64,944,4,3,5
967.25,998,5,4,5
1041.53,1012,6,5,5
1108.38,1185,7,6,5
745.83,780,8,0,5
833.35,970,9,1,5
869.04,852,10,2,5
931.03,898,11,3,5
1004.09,962,12,4,5
1023.05,1036,13,5,5
1100.65,1153,14,6,5
738.78,698,15,0,5
831.48,881,16,1,5
863.62,853,17,2,5
926.11,910,18,3,5
955.36,943,19,4,5
1071.75,1080,20,5,5
1097.93,1148,21,6,5
728.86,731,22,0,5
834.92,844,23,1,5
864.99,914,24,2,5
934.3,939,25,3,5
964.28,972,26,4,5
1072.47,1064,27,5,5
1074.86,1063,28,6,5
724.74,777,29,0,5
841.77,866,30,1,5
852.14,804,31,2,5
892.75,989,1,3,6
1024.54,1004,2,4,6
1092.9,1151,3,5,6
1150.95,1161,4,6,6
727.59,703,5,0,6
855.62,944,6,1,6
891.93,959,7,2,6
968.01,998,8,3,6
1055.55,1061,9,4,6
1103.25,1106,10,5,6
1166.85,1157,11,6,6
769.88,792,12,0,6
891.92,924,13,1,6
901.38,930,14,2,6
962.4,989,15,3,6
1041.79,1052,16,4,6
1099.88,1113,17,5,6
1169.05,1197,18,6,6
777.33,792,19,0,6
899.07,922,20,1,6
910.57,917,21,2,6
957.6,958,22,3,6
1042.25,1059,23,4,6
1099.44,1075,24,5,6
1159.37,1170,25,6,6
790.07,760,26,0,6
898.66,945,27,1,6
915.07,922,28,2,6
952.57,986,29,3,6
1042.81,1003,30,4,6
1086.01,1257,1,5,7
1182.41,1252,2,6,7
772.98,828,3,0,7
919.59,1020,4,1,7
963.02,919,5,2,7
1013.4,1038,6,3,7
1094.29,1064,7,4,7
1144.21,1190,8,5,7
1194.9,1256,9,6,7
806.46,837,10,0,7
935.99,1029,11,1,7
996.55,935,12,2,7
1019.07,997,13,3,7
1097.03,1127,14,4,7
1144.37,1141,15,5,7
1196.31,1233,16,6,7
833.95,780,17,0,7
927.07,949,18,1,7
988.11,941,19,2,7
1025.2,1057,20,3,7
1094.69,1163,21,4,7
1157.42,1189,22,5,7
1198.72,1253,23,6,7
833.51,838,24,0,7
926.25,1013,25,1,7
999.99,933,26,2,7
1033.26,1036,27,3,7
1080.8,1077,28,4,7
1142.2,1167,29,5,7
1197.66,1236,30,6,7
836.53,835,31,0,7
917.79,805,1,1,8
924.59,894,2,2,8
936.61,939,3,3,8
953.69,1027,4,4,8
