Predicted Values,True Values,dayofmonth,dayofweek,month
405.53,392,1,6,1
273.59,241,2,0,1
313.84,294,3,1,1
338.04,286,4,2,1
340.38,329,5,3,1
352.91,304,6,4,1
379.73,346,7,5,1
385.29,389,8,6,1
252.54,266,9,0,1
281.54,295,10,1,1
286.82,297,11,2,1
306.06,265,12,3,1
320.47,329,13,4,1
350.18,348,14,5,1
379.19,394,15,6,1
247.94,247,16,0,1
281.55,261,17,1,1
282.79,305,18,2,1
298.64,276,19,3,1
327.98,311,20,4,1
347.1,345,21,5,1
378.62,344,22,6,1
244.53,248,23,0,1
282.64,255,24,1,1
292.0,291,25,2,1
299.24,258,26,3,1
321.43,325,27,4,1
350.24,335,28,5,1
379.24,369,29,6,1
240.38,221,30,0,1
283.33,283,31,1,1
297.34,299,1,2,2
324.64,340,2,3,2
368.75,351,3,4,2
363.96,421,4,5,2
415.72,382,5,6,2
266.2,261,6,0,2
305.11,323,7,1,2
325.62,299,8,2,2
334.61,308,9,3,2
361.3,364,10,4,2
394.39,380,11,5,2
407.47,429,12,6,2
275.68,274,13,0,2
325.77,333,14,1,2
314.86,326,15,2,2
329.8,357,16,3,2
360.06,368,17,4,2
395.92,383,18,5,2
397.84,418,19,6,2
276.5,259,20,0,2
319.5,321,21,1,2
314.62,305,22,2,2
330.93,354,23,3,2
365.1,382,24,4,2
396.78,413,25,5,2
403.03,423,26,6,2
270.72,257,27,0,2
315.28,305,28,1,2
358.33,360,1,2,3
364.34,365,2,3,3
399.5,439,3,4,3
435.57,464,4,5,3
449.68,515,5,6,3
326.2,352,6,0,3
350.47,382,7,1,3
377.33,360,8,2,3
406.79,349,9,3,3
426.31,440,10,4,3
457.55,433,11,5,3
484.52,510,12,6,3
326.61,342,13,0,3
368.27,361,14,1,3
383.96,369,15,2,3
397.98,432,16,3,3
420.52,435,17,4,3
459.88,483,18,5,3
483.78,518,19,6,3
328.02,333,20,0,3
382.33,374,21,1,3
378.64,342,22,2,3
393.19,406,23,3,3
416.68,415,24,4,3
451.36,431,25,5,3
486.67,497,26,6,3
319.02,321,27,0,3
379.0,394,28,1,3
371.58,396,29,2,3
388.31,404,30,3,3
425.47,440,31,4,3
455.5,542,1,5,4
523.53,597,2,6,4
341.31,385,3,0,4
403.83,385,4,1,4
408.44,399,5,2,4
424.59,485,6,3,4
467.93,507,7,4,4
521.8,560,8,5,4
567.6,608,9,6,4
391.8,356,10,0,4
434.42,445,11,1,4
450.6,461,12,2,4
468.13,486,13,3,4
493.19,495,14,4,4
523.36,527,15,5,4
553.88,608,16,6,4
387.87,397,17,0,4
438.36,468,18,1,4
454.37,435,19,2,4
469.77,490,20,3,4
491.27,513,21,4,4
518.17,525,22,5,4
559.69,585,23,6,4
379.91,368,24,0,4
444.7,468,25,1,4
456.39,438,26,2,4
469.2,486,27,3,4
489.28,501,28,4,4
518.31,532,29,5,4
569.9,576,30,6,4
375.8,390,1,0,5
449.17,499,2,1,5
464.37,493,3,2,5
507.84,519,4,3,5
526.78,534,5,4,5
562.13,552,6,5,5
594.28,649,7,6,5
406.0,433,8,0,5
459.64,484,9,1,5
481.27,490,10,2,5
501.98,526,11,3,5
542.93,540,12,4,5
558.68,583,13,5,5
609.44,600,14,6,5
401.71,392,15,0,5
456.79,489,16,1,5
473.94,481,17,2,5
495.71,501,18,3,5
539.1,589,19,4,5
584.23,570,20,5,5
607.28,643,21,6,5
394.95,383,22,0,5
456.25,497,23,1,5
476.45,462,24,2,5
506.32,538,25,3,5
545.8,578,26,4,5
581.2,511,27,5,5
597.73,600,28,6,5
403.03,429,29,0,5
457.29,466,30,1,5
479.36,494,31,2,5
490.4,565,1,3,6
567.2,562,2,4,6
576.4,604,3,5,6
640.1,648,4,6,6
388.91,437,5,0,6
484.81,504,6,1,6
491.6,496,7,2,6
529.73,538,8,3,6
576.91,598,9,4,6
596.87,579,10,5,6
639.6,651,11,6,6
429.56,414,12,0,6
486.03,520,13,1,6
505.14,518,14,2,6
538.39,555,15,3,6
582.7,580,16,4,6
595.4,619,17,5,6
652.13,632,18,6,6
432.11,441,19,0,6
492.5,543,20,1,6
507.28,495,21,2,6
533.8,549,22,3,6
569.86,625,23,4,6
