Predicted Values,True Values,dayofmonth,dayofweek,month
216.24,188,1,6,1
148.68,141,2,0,1
172.06,178,3,1,1
177.36,157,4,2,1
183.0,168,5,3,1
186.9,160,6,4,1
203.89,202,7,5,1
213.68,200,8,6,1
149.49,133,9,0,1
161.91,161,10,1,1
157.17,142,11,2,1
171.6,186,12,3,1
185.37,159,13,4,1
185.74,196,14,5,1
207.23,198,15,6,1
143.76,130,16,0,1
162.21,135,17,1,1
154.44,144,18,2,1
167.67,154,19,3,1
179.7,182,20,4,1
191.07,192,21,5,1
208.4,227,22,6,1
139.26,140,23,0,1
161.57,129,24,1,1
156.3,175,25,2,1
164.38,168,26,3,1
180.33,173,27,4,1
187.44,194,28,5,1
206.66,194,29,6,1
137.67,129,30,0,1
159.7,175,31,1,1
165.28,164,1,2,2
177.72,178,2,3,2
195.16,172,3,4,2
193.96,175,4,5,2
227.38,226,5,6,2
149.08,163,6,0,2
166.13,181,7,1,2
184.54,154,8,2,2
186.94,194,9,3,2
207.51,203,10,4,2
221.23,234,11,5,2
221.3,223,12,6,2
152.0,152,13,0,2
170.69,175,14,1,2
177.24,189,15,2,2
179.12,185,16,3,2
194.95,200,17,4,2
207.15,216,18,5,2
227.0,243,19,6,2
149.2,142,20,0,2
169.88,160,21,1,2
178.68,174,22,2,2
180.93,165,23,3,2
193.58,208,24,4,2
213.45,221,25,5,2
218.49,253,26,6,2
149.52,145,27,0,2
172.06,160,28,1,2
182.95,204,1,2,3
200.07,208,2,3,3
219.12,240,3,4,3
233.85,252,4,5,3
245.75,277,5,6,3
178.64,171,6,0,3
191.16,205,7,1,3
204.47,210,8,2,3
214.92,217,9,3,3
237.67,230,10,4,3
252.48,267,11,5,3
258.81,267,12,6,3
179.92,180,13,0,3
209.29,216,14,1,3
206.76,210,15,2,3
214.33,235,16,3,3
232.01,226,17,4,3
244.94,249,18,5,3
253.97,252,19,6,3
173.99,172,20,0,3
208.1,209,21,1,3
207.07,205,22,2,3
214.68,219,23,3,3
228.06,234,24,4,3
248.82,261,25,5,3
257.02,260,26,6,3
176.5,178,27,0,3
206.38,209,28,1,3
208.45,209,29,2,3
215.48,220,30,3,3
228.5,208,31,4,3
248.99,305,1,5,4
278.74,336,2,6,4
177.63,213,3,0,4
219.9,242,4,1,4
228.17,239,5,2,4
231.1,235,6,3,4
237.02,300,7,4,4
282.1,313,8,5,4
307.72,294,9,6,4
212.34,220,10,0,4
249.4,248,11,1,4
242.35,255,12,2,4
256.14,246,13,3,4
264.68,277,14,4,4
284.49,300,15,5,4
306.68,295,16,6,4
204.27,212,17,0,4
249.93,219,18,1,4
241.61,234,19,2,4
250.17,257,20,3,4
258.92,271,21,4,4
289.5,283,22,5,4
310.15,320,23,6,4
209.98,224,24,0,4
246.7,254,25,1,4
237.08,245,26,2,4
257.21,282,27,3,4
265.21,281,28,4,4
287.05,274,29,5,4
314.4,322,30,6,4
211.28,206,1,0,5
246.4,279,2,1,5
249.22,284,3,2,5
270.57,293,4,3,5
285.71,329,5,4,5
306.11,334,6,5,5
334.95,324,7,6,5
223.26,236,8,0,5
259.33,240,9,1,5
249.44,253,10,2,5
286.03,250,11,3,5
284.21,298,12,4,5
307.79,317,13,5,5
332.03,342,14,6,5
217.99,241,15,0,5
259.31,248,16,1,5
250.25,266,17,2,5
286.38,293,18,3,5
291.04,301,19,4,5
313.29,334,20,5,5
331.27,339,21,6,5
215.04,216,22,0,5
260.09,248,23,1,5
254.43,249,24,2,5
283.65,280,25,3,5
287.41,277,26,4,5
308.58,331,27,5,5
331.13,352,28,6,5
216.19,206,29,0,5
256.51,251,30,1,5
261.14,268,31,2,5
284.75,298,1,3,6
297.33,327,2,4,6
326.5,355,3,5,6
363.68,385,4,6,6
218.83,233,5,0,6
251.85,286,6,1,6
278.5,272,7,2,6
292.6,285,8,3,6
309.32,299,9,4,6
327.94,333,10,5,6
362.11,330,11,6,6
224.45,248,12,0,6
276.79,278,13,1,6
281.32,257,14,2,6
288.83,290,15,3,6
309.59,313,16,4,6
327.32,353,17,5,6
358.3,368,18,6,6
226.41,229,19,0,6
272.45,247,20,1,6
284.76,273,21,2,6
290.48,276,22,3,6
312.19,325,23,4,6
329.22,361,24,5,6
360.74,335,25,6,6
233.25,255,26,0,6
272.73,282,27,1,6
281.66,260,28,2,6
290.98,306,29,3,6
310.58,329,30,4,6
331.25,337,1,5,7
362.42,354,2,6,7
238.63,290,3,0,7
285.17,289,4,1,7
290.94,291,5,2,7
304.74,336,6,3,7
333.01,346,7,4,7
354.65,354,8,5,7
365.69,412,9,6,7
251.33,246,10,0,7
295.13,289,11,1,7
301.16,292,12,2,7
303.38,323,13,3,7
329.63,377,14,4,7
353.62,348,15,5,7
366.99,383,16,6,7
246.32,253,17,0,7
296.64,306,18,1,7
301.37,296,19,2,7
305.3,350,20,3,7
332.12,358,21,4,7
359.08,358,22,5,7
367.31,347,23,6,7
262.92,258,24,0,7
295.99,263,25,1,7
307.67,298,26,2,7
305.45,359,27,3,7
334.74,303,28,4,7
357.21,369,29,5,7
366.44,398,30,6,7
274.98,275,31,0,7
291.82,259,1,1,8
286.34,259,2,2,8
292.83,283,3,3,8
291.55,327,4,4,8
303.86,307,5,5,8
326.88,332,6,6,8
278.94,243,7,0,8
258.01,251,8,1,8
268.69,255,9,2,8
283.49,300,10,3,8
289.04,283,11,4,8
306.17,316,12,5,8
328.6,348,13,6,8
234.11,209,14,0,8
255.03,250,15,1,8
261.32,256,16,2,8
281.62,313,17,3,8
288.73,282,18,4,8
306.84,311,19,5,8
329.04,337,20,6,8
215.3,244,21,0,8
252.85,249,22,1,8
266.65,258,23,2,8
281.43,269,24,3,8
285.33,302,25,4,8
306.85,301,26,5,8
330.68,367,27,6,8
214.23,204,28,0,8
250.85,295,29,1,8
264.43,259,30,2,8
282.12,293,31,3,8
288.34,268,1,4,9
296.15,282,2,5,9
311.22,311,3,6,9
225.82,216,4,0,9
239.96,251,5,1,9
240.15,226,6,2,9
267.16,253,7,3,9
273.55,259,8,4,9
293.11,320,9,5,9
306.07,293,10,6,9
209.45,193,11,0,9
241.43,250,12,1,9
237.14,246,13,2,9
262.97,246,14,3,9
279.78,277,15,4,9
291.87,266,16,5,9
312.36,275,17,6,9
208.72,206,18,0,9
241.36,259,19,1,9
242.55,240,20,2,9
259.81,236,21,3,9
268.87,266,22,4,9
292.18,276,23,5,9
311.29,292,24,6,9
209.69,193,25,0,9
243.76,236,26,1,9
241.11,245,27,2,9
258.87,251,28,3,9
269.37,284,29,4,9
289.14,278,30,5,9
312.93,273,1,6,10
209.01,167,2,0,10
237.6,215,3,1,10
233.45,238,4,2,10
242.4,259,5,3,10
251.49,212,6,4,10
276.5,292,7,5,10
294.23,289,8,6,10
197.94,191,9,0,10
227.37,197,10,1,10
227.43,226,11,2,10
239.91,257,12,3,10
245.15,238,13,4,10
271.81,280,14,5,10
293.76,284,15,6,10
195.91,162,16,0,10
218.76,225,17,1,10
233.54,229,18,2,10
238.68,218,19,3,10
255.56,253,20,4,10
268.15,273,21,5,10
290.4,297,22,6,10
197.9,205,23,0,10
220.47,189,24,1,10
229.77,246,25,2,10
242.36,277,26,3,10
247.84,244,27,4,10
273.62,262,28,5,10
296.93,309,29,6,10
195.41,212,30,0,10
224.72,236,31,1,10
237.56,226,1,2,11
242.25,279,2,3,11
276.86,272,3,4,11
278.93,289,4,5,11
303.56,280,5,6,11
202.72,216,6,0,11
227.2,230,7,1,11
243.45,245,8,2,11
259.24,255,9,3,11
273.99,259,10,4,11
289.2,278,11,5,11
310.45,322,12,6,11
209.58,231,13,0,11
249.77,232,14,1,11
239.3,244,15,2,11
254.2,259,16,3,11
275.09,270,17,4,11
290.63,266,18,5,11
312.04,289,19,6,11
210.76,195,20,0,11
247.89,255,21,1,11
241.08,234,22,2,11
251.84,265,23,3,11
271.22,264,24,4,11
289.89,273,25,5,11
313.02,348,26,6,11
211.31,221,27,0,11
242.72,253,28,1,11
237.17,255,29,2,11
258.57,242,30,3,11
250.69,201,1,4,12
245.18,221,2,5,12
238.19,245,3,6,12
205.85,174,4,0,12
182.13,163,5,1,12
174.9,157,6,2,12
180.89,179,7,3,12
206.43,188,8,4,12
217.25,213,9,5,12
203.12,245,10,6,12
142.31,138,11,0,12
167.84,148,12,1,12
170.88,180,13,2,12
180.27,189,14,3,12
203.81,191,15,4,12
215.08,206,16,5,12
215.52,223,17,6,12
145.35,142,18,0,12
167.86,176,19,1,12
169.22,180,20,2,12
188.26,182,21,3,12
200.41,207,22,4,12
213.92,231,23,5,12
215.11,217,24,6,12
148.2,168,25,0,12
173.1,193,26,1,12
173.07,171,27,2,12
187.68,188,28,3,12
194.67,213,29,4,12
207.57,190,30,5,12
212.43,211,31,6,12
