Predicted Values,True Values,dayofmonth,dayofweek,month
243.97646868982235,232,1,6,1
156.74858771459083,161,2,0,1
175.35055339065264,161,3,1,1
189.6514322488464,187,4,2,1
198.81641230647335,177,5,3,1
206.28239263136754,188,6,4,1
222.95917143122176,232,7,5,1
227.4869633271254,228,8,6,1
153.95870507703046,172,9,0,1
182.94675020881812,189,10,1,1
180.35818424270371,187,11,2,1
194.56721727278898,209,12,3,1
200.52317519121686,211,13,4,1
226.8471450778551,229,14,5,1
233.0520208134211,206,15,6,1
156.481511850924,172,16,0,1
179.43589026861707,210,17,1,1
182.26575326648424,183,18,2,1
192.5464942120842,193,19,3,1
200.14842894495348,198,20,4,1
218.26521224909345,238,21,5,1
234.78402678863029,246,22,6,1
160.6797339516587,149,23,0,1
181.42146613829652,181,24,1,1
179.73129763369332,193,25,2,1
190.89375184670905,191,26,3,1
204.3731516488723,179,27,4,1
225.3107088330097,250,28,5,1
230.93647642628173,240,29,6,1
154.4378405027918,158,30,0,1
184.12114120096783,174,31,1,1
181.7232387849025,188,1,2,2
203.542740333908,221,2,3,2
224.88932207421283,226,3,4,2
241.48000628136913,255,4,5,2
258.0606257776625,260,5,6,2
174.45422399890492,174,6,0,2
194.4061756805412,203,7,1,2
216.9661912825785,214,8,2,2
215.0424875962443,233,9,3,2
218.82390760266105,238,10,4,2
246.25392497618566,257,11,5,2
259.48369063258986,282,12,6,2
172.95369463608483,189,13,0,2
197.81603140485356,210,14,1,2
197.98477626041392,212,15,2,2
214.76013496247003,232,16,3,2
224.39508955747704,219,17,4,2
247.99577876095543,232,18,5,2
258.7504754728533,286,19,6,2
171.860121673987,152,20,0,2
199.4712439888052,200,21,1,2
202.7731333180226,191,22,2,2
214.53508701649378,215,23,3,2
227.4438202400587,248,24,4,2
246.95086057771812,243,25,5,2
265.6237557493977,267,26,6,2
173.29981555146048,209,27,0,2
200.85137131166528,213,28,1,2
200.58171787959407,251,1,2,3
244.00149057906935,244,2,3,3
266.175088819199,291,3,4,3
277.6057970459468,299,4,5,3
302.75837692160974,324,5,6,3
217.62494070463697,224,6,0,3
227.9597987077094,248,7,1,3
264.9231871469773,239,8,2,3
263.7570346427045,277,9,3,3
262.1415741099871,251,10,4,3
289.35740086723933,285,11,5,3
313.8743382218189,308,12,6,3
210.2240958680294,213,13,0,3
234.96303827416966,261,14,1,3
250.24977248449693,239,15,2,3
250.85904578686575,251,16,3,3
269.1199254999764,270,17,4,3
294.3558472162939,292,18,5,3
318.8752684668533,309,19,6,3
209.21800928571145,222,20,0,3
241.41412424956332,236,21,1,3
238.5554610184289,230,22,2,3
261.2211208940379,274,23,3,3
269.36144787640194,288,24,4,3
293.93353227906744,302,25,5,3
313.1028938564367,330,26,6,3
209.55901474420796,208,27,0,3
242.20678508755634,251,28,1,3
243.38917751339147,265,29,2,3
256.2272682898573,271,30,3,3
270.39478891444276,264,31,4,3
292.0895212302811,343,1,5,4
345.84360385694424,362,2,6,4
256.28041808222304,226,3,0,4
271.3506091126136,284,4,1,4
270.32205903165857,265,5,2,4
295.16183731713215,287,6,3,4
303.77017115623573,288,7,4,4
381.53464676448027,335,8,5,4
373.63973350644926,358,9,6,4
238.361561240711,222,10,0,4
280.79863557414035,265,11,1,4
285.48662366540054,299,12,2,4
298.7384162508778,304,13,3,4
313.9928748906485,318,14,4,4
343.63806805395404,323,15,5,4
362.6142520793609,364,16,6,4
242.34906221003155,237,17,0,4
284.4662852381251,284,18,1,4
284.533886550077,302,19,2,4
299.57572850779513,309,20,3,4
312.9359055348567,314,21,4,4
345.9645880442939,352,22,5,4
362.96757841118495,350,23,6,4
250.96371353984694,232,24,0,4
278.96535786063293,269,25,1,4
287.7237840649567,308,26,2,4
302.30654376567225,270,27,3,4
317.43092438400606,327,28,4,4
343.21600721971015,340,29,5,4
370.2550359182886,380,30,6,4
238.00049116470734,267,1,0,5
294.89010163032333,296,2,1,5
304.574150825002,326,3,2,5
317.1693290063075,353,4,3,5
334.6947845407657,370,5,4,5
365.27397291929344,362,6,5,5
384.47261180923203,370,7,6,5
280.93859767549554,233,8,0,5
304.58166092642466,310,9,1,5
303.86457110949675,291,10,2,5
326.08473009438137,323,11,3,5
342.18641798020224,326,12,4,5
363.0927171540342,355,13,5,5
386.7906086352549,435,14,6,5
265.07414667689125,267,15,0,5
302.6958520562283,331,16,1,5
302.85207427673856,289,17,2,5
323.6206284259341,334,18,3,5
336.3267861437879,315,19,4,5
374.99891139575163,382,20,5,5
396.4724203833274,420,21,6,5
262.93155654341797,243,22,0,5
302.1152807772986,292,23,1,5
299.6452318952314,293,24,2,5
323.50293896541814,301,25,3,5
347.2502139267407,324,26,4,5
372.97627108552376,365,27,5,5
399.33885810346226,408,28,6,5
256.9907410164259,255,29,0,5
302.02731320829014,301,30,1,5
302.33558498144964,308,31,2,5
323.94885956318,315,1,3,6
355.33438869760255,335,2,4,6
388.6647501290671,398,3,5,6
415.2455381509743,401,4,6,6
284.6116342787526,300,5,0,6
311.0331871901534,312,6,1,6
325.34721424066345,341,7,2,6
357.45488776833633,343,8,3,6
365.1430722177855,350,9,4,6
391.36472940639476,385,10,5,6
419.9686614685587,382,11,6,6
278.03015272513846,257,12,0,6
322.61289174676756,287,13,1,6
327.5283946041844,292,14,2,6
349.4913042561046,326,15,3,6
357.6529521533183,349,16,4,6
396.8123038076691,397,17,5,6
420.2291101404361,446,18,6,6
280.5095134992979,298,19,0,6
323.17061317347805,314,20,1,6
328.5244891811989,339,21,2,6
344.8986516204558,315,22,3,6
360.4357514736138,393,23,4,6
398.38717672050814,369,24,5,6
416.59575619929353,407,25,6,6
275.57866070800344,278,26,0,6
321.3752798774175,304,27,1,6
326.2360096909932,339,28,2,6
340.98740424410323,362,29,3,6
364.38478896775166,396,30,4,6
387.34562871613423,406,1,5,7
435.75214168623904,439,2,6,7
310.6448988039873,291,3,0,7
333.4690347575478,319,4,1,7
340.38697415412287,339,5,2,7
366.53030016281525,376,6,3,7
375.910537794315,417,7,4,7
435.41696115591446,406,8,5,7
440.04100226246635,462,9,6,7
286.2304756344191,284,10,0,7
338.62739717223565,351,11,1,7
346.72618363619665,325,12,2,7
366.97629206263343,422,13,3,7
381.7426179648272,400,14,4,7
411.63385925450245,424,15,5,7
442.46236726091126,452,16,6,7
298.6035706904612,275,17,0,7
339.3745482657931,368,18,1,7
