Predicted Values,True Values,dayofmonth,dayofweek,month
377.7176954950305,392,1,6,1
235.4939202507126,241,2,0,1
288.8770877913671,294,3,1,1
289.8334962557169,286,4,2,1
311.1115673248755,329,5,3,1
329.8557997335779,304,6,4,1
347.0922668351891,346,7,5,1
355.60057027070843,389,8,6,1
247.34343573442723,266,9,0,1
283.10727244234704,295,10,1,1
278.35384537643813,297,11,2,1
299.76763453698777,265,12,3,1
324.4180025625142,329,13,4,1
351.2029397756892,348,14,5,1
365.7941772173258,394,15,6,1
236.6079064718547,247,16,0,1
289.5341188869538,261,17,1,1
281.46539583980166,305,18,2,1
305.06643707110607,276,19,3,1
325.85896750438087,311,20,4,1
337.25929194214814,345,21,5,1
365.2178144947725,344,22,6,1
249.30618827595438,248,23,0,1
284.6816499772581,255,24,1,1
291.7624231771665,291,25,2,1
288.5676099740999,258,26,3,1
329.3912764460879,325,27,4,1
344.15561724166446,335,28,5,1
360.9118432914006,369,29,6,1
244.08357545632,221,30,0,1
286.09482286675893,283,31,1,1
289.40116216327124,299,1,2,2
332.9593759420427,340,2,3,2
360.9738303384843,351,3,4,2
383.9506861026498,421,4,5,2
403.1759321176546,382,5,6,2
286.67341203979277,261,6,0,2
316.7096374052676,323,7,1,2
348.2666436758923,299,8,2,2
334.6894759227621,308,9,3,2
367.8899508983927,364,10,4,2
387.4631692961889,380,11,5,2
407.8840805989789,429,12,6,2
275.8899827431055,274,13,0,2
314.88563534795367,333,14,1,2
304.46256772606694,326,15,2,2
341.803473614073,357,16,3,2
361.3682934352296,368,17,4,2
393.6048891478317,383,18,5,2
404.41176238368325,418,19,6,2
271.85433930615955,259,20,0,2
321.6287436791795,321,21,1,2
317.1036875042232,305,22,2,2
333.61277922607087,354,23,3,2
365.5703369722801,382,24,4,2
376.87558524116,413,25,5,2
404.15242757919304,423,26,6,2
265.30356775960945,257,27,0,2
318.9472196594911,305,28,1,2
311.49350692137205,360,1,2,3
393.9619243647071,365,2,3,3
429.7838614367979,439,3,4,3
450.302314286037,464,4,5,3
476.64236090975874,515,5,6,3
332.17880345593267,352,6,0,3
373.1225296584057,382,7,1,3
421.8882108385774,360,8,2,3
411.85622502016895,349,9,3,3
432.6764898802253,440,10,4,3
455.7787379994156,433,11,5,3
492.9307068706589,510,12,6,3
331.13713953170054,342,13,0,3
376.1013152281853,361,14,1,3
389.0944972158509,369,15,2,3
387.93806522051864,432,16,3,3
432.53413044373565,435,17,4,3
450.8342862128379,483,18,5,3
488.4707654993149,518,19,6,3
331.03775715633356,333,20,0,3
382.3856479943829,374,21,1,3
381.37476951713734,342,22,2,3
408.5514118707838,406,23,3,3
434.3524328730168,415,24,4,3
460.6540855364042,431,25,5,3
487.2025722832518,497,26,6,3
326.2007061363297,321,27,0,3
384.1925420378434,394,28,1,3
364.50357142548137,396,29,2,3
392.32744471999877,404,30,3,3
429.16557979389154,440,31,4,3
460.09571332941823,542,1,5,4
554.1904473126965,597,2,6,4
397.059708047575,385,3,0,4
445.60938285376005,385,4,1,4
437.3861133827927,399,5,2,4
464.0581037820416,485,6,3,4
505.4200794258254,507,7,4,4
598.0979208079266,560,8,5,4
569.8479012929934,608,9,6,4
374.51611399735384,356,10,0,4
437.92804376307004,445,11,1,4
429.0384156377154,461,12,2,4
473.72126405212157,486,13,3,4
493.4975216657954,495,14,4,4
540.086906478657,527,15,5,4
570.0434013147938,608,16,6,4
384.0610730116355,397,17,0,4
446.40551174703114,468,18,1,4
426.6172804691928,435,19,2,4
469.3137183197873,490,20,3,4
507.1614130613493,513,21,4,4
538.1475457017409,525,22,5,4
567.6910506756144,585,23,6,4
383.625673596664,368,24,0,4
441.874270214616,468,25,1,4
436.03216568837934,438,26,2,4
472.615174137904,486,27,3,4
499.22111967477076,501,28,4,4
533.5263677005755,532,29,5,4
566.8377811377036,576,30,6,4
372.5909497597354,390,1,0,5
470.7642958209949,499,2,1,5
467.4131673545676,493,3,2,5
505.98495159569256,519,4,3,5
546.2911050216394,534,5,4,5
564.896667349069,552,6,5,5
615.0459864688205,649,7,6,5
436.9675510478305,433,8,0,5
485.9888797485369,484,9,1,5
465.1475058727997,490,10,2,5
511.1984359146195,526,11,3,5
554.8019673516142,540,12,4,5
571.7914483294921,583,13,5,5
600.1234603979724,600,14,6,5
403.56887468035393,392,15,0,5
479.558643937959,489,16,1,5
475.8270244085329,481,17,2,5
504.3085194499331,501,18,3,5
539.2167771262216,589,19,4,5
570.1605507143872,570,20,5,5
609.7293507632899,643,21,6,5
406.25062465380006,383,22,0,5
484.0398809117364,497,23,1,5
457.30019570413106,462,24,2,5
514.8455133670109,538,25,3,5
550.4815413978981,578,26,4,5
579.2636166800844,511,27,5,5
616.1506951757806,600,28,6,5
396.224387896164,429,29,0,5
469.1255539943563,466,30,1,5
460.7460857545125,494,31,2,5
502.92921044762306,565,1,3,6
579.7586433076399,562,2,4,6
597.5703493663209,604,3,5,6
651.4094855067419,648,4,6,6
437.5437594250875,437,5,0,6
492.525584018706,504,6,1,6
513.7922169425624,496,7,2,6
571.2269166325318,538,8,3,6
598.0636576664733,598,9,4,6
613.5886785918015,579,10,5,6
640.113249431281,651,11,6,6
427.01492080736034,414,12,0,6
511.7052085259097,520,13,1,6
496.76305494169765,518,14,2,6
546.8165318192082,555,15,3,6
574.4944123205828,580,16,4,6
612.6759413116711,619,17,5,6
652.905939270659,632,18,6,6
433.529205012052,441,19,0,6
514.2519263186591,543,20,1,6
504.5107812498795,495,21,2,6
538.3313142833399,549,22,3,6
582.7348864906567,625,23,4,6
614.8428786610352,599,24,5,6
641.3208943856048,665,25,6,6
427.2595834926801,429,26,0,6
510.71114793318384,486,27,1,6
501.986740211873,498,28,2,6
538.2250495989906,575,29,3,6
581.8931731608795,575,30,4,6
607.7391115342366,667,1,5,7
684.9912946158188,674,2,6,7
477.37303462150567,462,3,0,7
531.8041065716284,513,4,1,7
528.8308342573332,496,5,2,7
564.2021051039087,577,6,3,7
614.5637612165051,631,7,4,7
694.5826841768908,644,8,5,7
681.9599786725926,678,9,6,7
456.0939375133353,488,10,0,7
533.7862476118939,571,11,1,7
521.6994166010159,531,12,2,7
581.5560785074817,562,13,3,7
611.71694537337,602,14,4,7
655.9101814542996,620,15,5,7
701.8927282196569,749,16,6,7
464.0233904522943,467,17,0,7
548.3946299077111,537,18,1,7
523.0986395542609,569,19,2,7
571.5147154023039,586,20,3,7
624.3251184289443,619,21,4,7
640.3320767366426,655,22,5,7
692.9315392588364,700,23,6,7
459.8039227509039,415,24,0,7
548.9511892058986,511,25,1,7
545.8296734382498,553,26,2,7
568.4184318826633,544,27,3,7
621.0624856491672,614,28,4,7
635.0516886961746,659,29,5,7
682.703321685,654,30,6,7
461.33554652976864,499,31,0,7
535.6341908824729,500,1,1,8
484.48005749928825,472,2,2,8
511.1990654551523,464,3,3,8
561.743176971479,512,4,4,8
601.2377266519802,594,5,5,8
633.1693145976501,617,6,6,8
386.582572805612,403,7,0,8
424.7473065693962,485,8,1,8
473.99841080132,435,9,2,8
514.6546445069002,553,10,3,8
543.5133050371992,529,11,4,8
579.9545590811508,594,12,5,8
601.4161540669488,583,13,6,8
431.78323330628746,405,14,0,8
478.5001338244515,527,15,1,8
464.2267625321733,458,16,2,8
511.15398949283235,520,17,3,8
537.0137039338338,513,18,4,8
586.3807816867816,566,19,5,8
612.9731725500064,667,20,6,8
402.8241697446542,401,21,0,8
480.1586067889916,445,22,1,8
465.54779280061894,467,23,2,8
518.2683150106209,471,24,3,8
544.7835553371447,532,25,4,8
570.6714841303515,585,26,5,8
613.6123400394904,628,27,6,8
391.3909782459127,415,28,0,8
487.4111648899602,471,29,1,8
466.56675310331457,501,30,2,8
499.5488011454331,510,31,3,8
544.6625966661709,517,1,4,9
547.6226393495785,513,2,5,9
583.9282148395764,553,3,6,9
375.6544118923234,362,4,0,9
453.43234095248454,459,5,1,9
439.2088329521107,464,6,2,9
469.93245863440507,475,7,3,9
474.3834084001469,513,8,4,9
540.274782639845,537,9,5,9
566.2702751596557,569,10,6,9
386.6997407571512,356,11,0,9
441.0221903369861,421,12,1,9
443.00814191895597,448,13,2,9
483.96612459319704,452,14,3,9
522.7529830307799,512,15,4,9
526.6406257254171,532,16,5,9
571.8816780288803,596,17,6,9
368.00545407357686,379,18,0,9
437.711364299907,439,19,1,9
440.4549187970447,483,20,2,9
470.8329442598956,454,21,3,9
512.1245011099713,526,22,4,9
537.9768090666371,530,23,5,9
571.1565504604118,564,24,6,9
378.3323471349763,377,25,0,9
445.01694508913033,434,26,1,9
445.430190390824,457,27,2,9
465.6860003219085,478,28,3,9
