Predicted Values,True Values,dayofmonth,dayofweek,month
276.7140843052552,242,1,6,1
164.6827928437055,165,2,0,1
201.60926704519846,231,3,1,1
215.14992587865748,181,4,2,1
225.73804311027237,212,5,3,1
236.32168544215568,243,6,4,1
248.24095968288788,234,7,5,1
256.03504416478285,290,8,6,1
169.02449129001656,180,9,0,1
208.89933947791764,216,10,1,1
203.54799085335293,210,11,2,1
221.7750421160967,215,12,3,1
239.4402944645048,229,13,4,1
254.574709110348,254,14,5,1
272.6311284121261,246,15,6,1
173.63698848003008,173,16,0,1
207.43087508195498,203,17,1,1
212.36416240168222,201,18,2,1
221.52080282328137,220,19,3,1
237.5354179529608,224,20,4,1
247.73948114217677,259,21,5,1
263.83169700895854,271,22,6,1
177.4354175808043,179,23,0,1
205.5366036504642,191,24,1,1
208.8220566338063,184,25,2,1
221.11082752273836,208,26,3,1
234.25845618212082,231,27,4,1
255.44515419231215,248,28,5,1
265.0223542800308,278,29,6,1
173.9238771064342,176,30,0,1
211.52197233160445,178,31,1,1
206.49395935182878,253,1,2,2
237.3678245427222,247,2,3,2
264.87400033270427,287,3,4,2
267.77522768025705,295,4,5,2
295.8007304839925,286,5,6,2
205.84665635546156,217,6,0,2
227.0416298782588,216,7,1,2
260.0279881864921,245,8,2,2
244.48676558995106,237,9,3,2
261.8928555011884,263,10,4,2
282.55123354905703,267,11,5,2
290.21630824861535,287,12,6,2
209.74703727235504,175,13,0,2
225.69650497232982,225,14,1,2
227.69198454303154,221,15,2,2
245.4540066378326,251,16,3,2
258.5057828821377,265,17,4,2
281.6023852456496,254,18,5,2
290.98106310089537,282,19,6,2
193.39516818468877,182,20,0,2
227.35309829880902,236,21,1,2
229.70076857732096,218,22,2,2
243.7899835812063,311,23,3,2
264.7455136165158,239,24,4,2
282.6687960172207,260,25,5,2
300.26735002120444,308,26,6,2
197.4544713910804,201,27,0,2
237.81699453984805,201,28,1,2
225.39734442663797,280,1,2,3
282.7508567677946,294,2,3,3
314.7186059983582,290,3,4,3
327.8486288100616,330,4,5,3
351.0292418351532,342,5,6,3
245.99399872162797,235,6,0,3
272.3176386825875,257,7,1,3
308.3521027168394,282,8,2,3
302.1456420732797,277,9,3,3
308.51027866119006,314,10,4,3
332.65179514644154,335,11,5,3
351.0600897412882,350,12,6,3
241.33679561169305,243,13,0,3
272.5936807146431,269,14,1,3
284.2434990922124,255,15,2,3
290.177994097969,323,16,3,3
313.9544765357063,304,17,4,3
338.33735451420256,360,18,5,3
352.84183640257874,381,19,6,3
239.36394247544416,223,20,0,3
276.97910269388416,283,21,1,3
272.0810621822388,271,22,2,3
304.11229001117357,303,23,3,3
311.8838016403974,285,24,4,3
335.1152696715803,324,25,5,3
356.58137125374236,351,26,6,3
234.68294495010235,240,27,0,3
286.37900953033426,316,28,1,3
272.5781339774043,303,29,2,3
292.14513331504025,292,30,3,3
315.14922658392646,348,31,4,3
326.4596955984966,382,1,5,4
402.7445515137301,426,2,6,4
291.93056661394843,277,3,0,4
315.32744564713397,308,4,1,4
318.5393780399249,296,5,2,4
339.55825609007337,336,6,3,4
364.85244995580473,350,7,4,4
439.31372394265094,403,8,5,4
424.93735556715586,410,9,6,4
267.37617513389745,261,10,0,4
311.72164694072166,335,11,1,4
314.7680609677122,307,12,2,4
346.05820822009304,315,13,3,4
361.53953287789085,370,14,4,4
383.49251342230895,383,15,5,4
408.2651873104409,416,16,6,4
272.43227321879425,296,17,0,4
323.41331845188,310,18,1,4
324.21223207229235,296,19,2,4
345.42836801746347,344,20,3,4
369.1626739170537,368,21,4,4
389.348717732741,417,22,5,4
412.00239092336454,438,23,6,4
282.60525029563763,296,24,0,4
318.0052892681346,311,25,1,4
329.60948381239035,296,26,2,4
351.6449444875256,360,27,3,4
362.9609701786325,356,28,4,4
395.68635943198063,395,29,5,4
411.8541199233518,389,30,6,4
270.059128113477,334,1,0,5
339.84269796164193,361,2,1,5
351.428925646855,337,3,2,5
369.69204133228817,400,4,3,5
386.34340841920533,417,5,4,5
413.05730876365163,435,6,5,5
438.364791598557,459,7,6,5
321.94755283409216,294,8,0,5
358.77194464990356,337,9,1,5
342.5224418196962,341,10,2,5
378.15882469193497,380,11,3,5
396.8965825293348,406,12,4,5
419.34808764645317,426,13,5,5
440.0631806332753,436,14,6,5
290.474499816461,311,15,0,5
344.62214676329353,347,16,1,5
347.953703251122,326,17,2,5
365.9031005989895,391,18,3,5
384.81666247212746,399,19,4,5
420.62945940756657,406,20,5,5
445.68080084623256,450,21,6,5
298.25293569491663,286,22,0,5
352.5872439094023,338,23,1,5
339.69284563177683,344,24,2,5
371.39295046815135,370,25,3,5
397.5093097746507,402,26,4,5
419.3621331885592,436,27,5,5
445.64854337499895,479,28,6,5
286.90005621911445,280,29,0,5
345.4652454354004,335,30,1,5
342.3076132334904,352,31,2,5
369.5951611831919,366,1,3,6
420.5315562509135,451,2,4,6
432.16410162338474,432,3,5,6
472.4663906213031,501,4,6,6
322.6993680115924,314,5,0,6
358.70686432385304,347,6,1,6
377.40364232884207,403,7,2,6
410.99322985710063,406,8,3,6
430.37995751985767,374,9,4,6
437.18960558475413,463,10,5,6
466.210871193944,489,11,6,6
318.80813232289114,308,12,0,6
365.5178526830063,375,13,1,6
373.68622550220647,371,14,2,6
395.553242508708,420,15,3,6
414.696032345681,397,16,4,6
445.5764179121838,443,17,5,6
468.0356739036874,449,18,6,6
315.40090457202353,323,19,0,6
372.64584715144196,347,20,1,6
366.14425419682124,382,21,2,6
396.1593706201897,383,22,3,6
418.6548238773034,424,23,4,6
445.1961417276547,492,24,5,6
464.2521135363863,465,25,6,6
317.02543539592483,333,26,0,6
365.71791569182136,350,27,1,6
369.41286875904956,360,28,2,6
393.4744206223772,380,29,3,6
423.2566005926714,419,30,4,6
445.9285553269223,467,1,5,7
494.9679734841124,528,2,6,7
355.74955149778583,348,3,0,7
382.4725955225662,389,4,1,7
387.9518432434783,393,5,2,7
419.16381675974884,422,6,3,7
431.628135567917,436,7,4,7
500.6026883967356,435,8,5,7
499.2184260714934,473,9,6,7
324.9009103220091,339,10,0,7
392.05305761509993,439,11,1,7
392.2212068237499,371,12,2,7
422.4003545887903,424,13,3,7
442.7394925043122,440,14,4,7
465.83764415459194,497,15,5,7
504.11911385172465,522,16,6,7
333.2636486761407,310,17,0,7
394.97589429320254,353,18,1,7
385.69302060866215,388,19,2,7
420.39203736410894,411,20,3,7
459.15750503392377,435,21,4,7
468.99092375711956,496,22,5,7
508.4581434674696,501,23,6,7
331.8652124893055,341,24,0,7
385.8475462705032,396,25,1,7
396.76410665029147,397,26,2,7
419.5831221848861,394,27,3,7
445.57981732340016,455,28,4,7
464.4647191710905,495,29,5,7
498.99232642018654,513,30,6,7
345.76012433358886,344,31,0,7
392.87737816052,323,1,1,8
357.83860115372994,358,2,2,8
371.31649380774655,349,3,3,8
398.8996274996684,384,4,4,8
418.5628151785717,410,5,5,8
451.28743845821776,435,6,6,8
281.0121203813837,311,7,0,8
298.2467366311834,361,8,1,8
347.48706610539415,323,9,2,8
371.481475526853,380,10,3,8
388.82017814592876,430,11,4,8
416.0928431697325,416,12,5,8
440.6231126472489,470,13,6,8
302.7562102455781,305,14,0,8
342.2865827832506,325,15,1,8
345.11976690256455,338,16,2,8
374.5086221791939,400,17,3,8
396.09924656563857,385,18,4,8
420.4956377226994,455,19,5,8
445.37436363884666,463,20,6,8
297.31440446191885,312,21,0,8
345.2472771093384,354,22,1,8
352.51845304334023,342,23,2,8
370.476073442413,366,24,3,8
389.98288778067985,386,25,4,8
417.8219236958907,414,26,5,8
447.1880300309644,446,27,6,8
293.38644194455304,294,28,0,8
353.38499681690195,345,29,1,8
341.92132634335616,340,30,2,8
369.29810676576056,369,31,3,8
388.74053902962663,382,1,4,9
392.8857320346073,418,2,5,9
411.1027377233044,401,3,6,9
262.9947642687843,266,4,0,9
318.21294364371755,325,5,1,9
321.21705961079755,322,6,2,9
347.89464767315843,366,7,3,9
342.7052752304957,331,8,4,9
391.07932034545996,359,9,5,9
413.7620028913156,408,10,6,9
279.2547599248723,285,11,0,9
323.1540203284607,316,12,1,9
317.43597325907507,292,13,2,9
349.3659543529288,335,14,3,9
365.4503843229399,361,15,4,9
381.45856148974457,415,16,5,9
418.174505116804,427,17,6,9
271.31103564092376,264,18,0,9
317.0498324636505,322,19,1,9
320.8487506959722,312,20,2,9
352.1958770215646,364,21,3,9
369.20299702362576,357,22,4,9
393.6219682585583,409,23,5,9
411.8013861686126,424,24,6,9
271.77933186144986,305,25,0,9
328.7194061041013,315,26,1,9
329.32678195500233,301,27,2,9
349.9308965470777,334,28,3,9
363.8728251721845,384,29,4,9
383.9716745954142,382,30,5,9
412.7395516861365,375,1,6,10
250.03294684031465,223,2,0,10
298.45999545270064,323,3,1,10
308.5970032312111,289,4,2,10
318.92704237291076,309,5,3,10
339.0640218448029,315,6,4,10
353.93846677841105,355,7,5,10
352.06117084288456,378,8,6,10
252.42147548907855,287,9,0,10
305.1526138693229,264,10,1,10
298.0452078528837,326,11,2,10
316.3036145571754,326,12,3,10
343.1474188365177,344,13,4,10
360.2350881513343,340,14,5,10
390.76944665835657,368,15,6,10
259.396746237217,241,16,0,10
292.96892986671486,299,17,1,10
308.3969457376883,290,18,2,10
321.5514910765127,320,19,3,10
341.8192015648023,321,20,4,10
370.22651443855324,368,21,5,10
377.4965918328748,388,22,6,10
261.4726011496172,289,23,0,10
297.7145407371358,296,24,1,10
296.4463670257614,288,25,2,10
322.28624535390594,333,26,3,10
340.68400744759896,353,27,4,10
368.929549664645,374,28,5,10
386.76136034579434,389,29,6,10
256.98266554289916,264,30,0,10
297.84431685732164,267,31,1,10
303.11236183942714,341,1,2,11
337.7195031814412,354,2,3,11
370.46357335188844,368,3,4,11
387.78668847346165,392,4,5,11
407.7712940503047,416,5,6,11
282.6374734569476,292,6,0,11
319.7942986678467,329,7,1,11
346.43779965528705,346,8,2,11
351.40299108849325,370,9,3,11
361.98599797712126,395,10,4,11
394.1374897867576,400,11,5,11
405.1036521833525,446,12,6,11
281.66775095687666,271,13,0,11
325.863475561528,361,14,1,11
318.9803539928184,297,15,2,11
350.313243791847,346,16,3,11
367.73624071889975,384,17,4,11
384.8923645340041,400,18,5,11
423.62495529317715,423,19,6,11
