Predicted Values,True Values,dayofmonth,dayofweek,month
660.3780235030725,611,1,6,1
419.10481085880093,419,2,0,1
489.3646146223917,545,3,1,1
487.52244219528876,489,4,2,1
538.7831175091713,516,5,3,1
575.8120450160503,569,6,4,1
598.5739345119372,585,7,5,1
604.204148304373,650,8,6,1
422.84819717677675,411,9,0,1
501.99719544286273,518,10,1,1
489.33573894082,500,11,2,1
530.9461776145771,521,12,3,1
559.8062534031495,520,13,4,1
619.9124130613208,609,14,5,1
621.0688720119223,626,15,6,1
421.9091095353513,443,16,0,1
496.88085179655246,502,17,1,1
482.01038863761715,483,18,2,1
535.6952868343368,507,19,3,1
559.8205462970808,546,20,4,1
596.4691803797185,604,21,5,1
632.4924285921305,682,22,6,1
420.07414901508383,408,23,0,1
495.8239294110834,472,24,1,1
497.21814609291397,517,25,2,1
511.1307833797335,511,26,3,1
565.6320599426552,539,27,4,1
604.3614867606237,580,28,5,1
622.7410461210683,655,29,6,1
419.78214895604543,424,30,0,1
495.8482715074941,530,31,1,1
483.7366220827251,557,1,2,2
576.4103053842708,566,2,3,2
620.223470267564,627,3,4,2
649.658128851749,671,4,5,2
706.1440159545317,697,5,6,2
477.93944840571277,498,6,0,2
538.2689761824012,550,7,1,2
585.5047496321648,554,8,2,2
573.8385676049664,580,9,3,2
618.3179983503222,621,10,4,2
660.7259278927967,702,11,5,2
685.0457491434216,666,12,6,2
483.45693358192585,467,13,0,2
539.2099852903783,516,14,1,2
537.6801950705275,574,15,2,2
584.2442789633795,585,16,3,2
628.872183626242,633,17,4,2
673.9375892222896,656,18,5,2
693.048010842599,693,19,6,2
467.8536287617906,471,20,0,2
542.184637423329,534,21,1,2
544.5337733753994,569,22,2,2
573.1344205026552,568,23,3,2
636.5111948155835,607,24,4,2
663.2077927940562,656,25,5,2
708.5865509134754,732,26,6,2
469.8963529259934,457,27,0,2
552.9357282786667,526,28,1,2
536.5731817835048,645,1,2,3
679.2092913721725,680,2,3,3
733.776818907544,742,3,4,3
781.6471788843199,846,4,5,3
817.1764626137018,864,5,6,3
586.6794291815758,566,6,0,3
645.0768159774169,713,7,1,3
724.7373264336064,642,8,2,3
711.1709577624723,702,9,3,3
722.8917536518574,731,10,4,3
771.488433139123,810,11,5,3
826.457149728857,872,12,6,3
559.1483410975933,578,13,0,3
641.2272324782833,672,14,1,3
668.9854298110157,650,15,2,3
677.3051187532991,707,16,3,3
749.7528966401741,711,17,4,3
795.8058679985851,781,18,5,3
839.5760482649356,845,19,6,3
562.3992695768401,585,20,0,3
646.400144288972,681,21,1,3
640.1399318787306,635,22,2,3
710.1155281920954,667,23,3,3
745.8282435477748,786,24,4,3
785.9985444515049,790,25,5,3
837.0576676053032,883,26,6,3
565.738126639001,604,27,0,3
658.7464557175562,639,28,1,3
652.5620417797044,634,29,2,3
690.2555613515004,678,30,3,3
751.5295992984474,756,31,4,3
794.4321020335927,934,1,5,4
940.8627077766731,1029,2,6,4
686.5426455472633,640,3,0,4
768.0479812963903,732,4,1,4
741.5038452564776,733,5,2,4
786.95577701433,784,6,3,4
857.2505428425073,900,7,4,4
1025.4605160213112,975,8,5,4
975.2928660276383,972,9,6,4
654.8319483573586,666,10,0,4
744.4918147369325,737,11,1,4
730.613958528921,731,12,2,4
823.0843355718106,775,13,3,4
846.8337656769007,849,14,4,4
921.8499488259703,875,15,5,4
965.7905932075381,961,16,6,4
655.2175510327369,661,17,0,4
766.5614732249677,708,18,1,4
756.8819934099018,742,19,2,4
810.7320509838909,793,20,3,4
874.3726420073807,875,21,4,4
930.5983989841342,987,22,5,4
960.91470033741,989,23,6,4
677.3608153487593,672,24,0,4
760.2931002683043,771,25,1,4
750.2469070299566,762,26,2,4
819.3634950301647,815,27,3,4
865.6545354991257,897,28,4,4
928.3356866805851,914,29,5,4
980.1648664108515,958,30,6,4
651.6392760935277,669,1,0,5
806.8885165720284,861,2,1,5
808.6855389258861,803,3,2,5
871.6549484885335,866,4,3,5
940.0135294075161,1001,5,4,5
969.2350815839171,966,6,5,5
1050.9569589911996,1051,7,6,5
765.7786426625252,709,8,0,5
826.6602080303281,769,9,1,5
804.7346770937592,827,10,2,5
863.5050723223984,878,11,3,5
937.35859675771,901,12,4,5
996.0344996384382,1001,13,5,5
1023.9923386300951,1082,14,6,5
699.0073668628037,750,15,0,5
822.5616255651265,856,16,1,5
802.5311456981152,789,17,2,5
878.0452532756179,924,18,3,5
922.5027156162113,964,19,4,5
991.3985574754923,1013,20,5,5
1055.8469337641297,1038,21,6,5
718.296197655335,733,22,0,5
823.6639027508944,837,23,1,5
791.4011671437919,811,24,2,5
884.3816345824897,873,25,3,5
950.3472551244348,882,26,4,5
1006.0155949114859,992,27,5,5
1040.2474702528714,1102,28,6,5
687.6103653579056,699,29,0,5
816.055712825343,786,30,1,5
801.2808018035292,817,31,2,5
