Predicted Values,True Values,dayofmonth,dayofweek,month
495.04222522553107,454,1,6,1
301.57625825143435,319,2,0,1
370.1059397152255,343,3,1,1
375.99914693097554,378,4,2,1
404.31782635611495,381,5,3,1
423.81472294628355,429,6,4,1
450.98613681168285,470,7,5,1
463.3557955858356,459,8,6,1
300.24738781009205,327,9,0,1
378.2652676519628,369,10,1,1
372.4783836165561,371,11,2,1
398.899856427294,389,12,3,1
419.0358150338348,397,13,4,1
455.9024457076933,438,14,5,1
473.3296966677641,472,15,6,1
300.3030559069985,335,16,0,1
369.77799609692573,337,17,1,1
366.38056915861796,360,18,2,1
396.80032230509767,398,19,3,1
418.84936691951566,390,20,4,1
440.12986935745215,426,21,5,1
476.2848833203748,454,22,6,1
306.50426426389845,322,23,0,1
370.5137475626505,386,24,1,1
369.40619525426473,346,25,2,1
387.4191970478284,407,26,3,1
423.4220306277889,432,27,4,1
447.8948395379113,446,28,5,1
465.5204378967759,480,29,6,1
300.63935267913814,332,30,0,1
373.85054512068916,380,31,1,1
370.3750394622259,405,1,2,2
421.3599078627096,380,2,3,2
464.1017899744533,446,3,4,2
488.81469777221486,499,4,5,2
519.4474152792635,509,5,6,2
341.3612459800253,366,6,0,2
397.03265075632027,401,7,1,2
427.11202857482914,367,8,2,2
424.00236368008336,425,9,3,2
456.21995378245293,432,10,4,2
488.02741758116434,523,11,5,2
519.9599471502322,529,12,6,2
343.3913562245858,331,13,0,2
402.2000479956861,361,14,1,2
411.8972455328653,408,15,2,2
440.15312983280285,438,16,3,2
467.00547528659524,415,17,4,2
494.31005578548303,487,18,5,2
525.5667302528365,503,19,6,2
343.51335818975923,338,20,0,2
403.55613419241496,407,21,1,2
412.83695665616773,397,22,2,2
432.43624724096094,437,23,3,2
476.51550769492155,498,24,4,2
488.53716350713796,472,25,5,2
527.2703613539607,546,26,6,2
345.4166767579807,366,27,0,2
413.68435415650333,393,28,1,2
402.35010757829934,489,1,2,3
506.3836306123228,546,2,3,3
542.2737324257965,532,3,4,3
