Predicted Values,True Values,dayofmonth,dayofweek,month
277.89863631246664,273,1,6,1
170.38171873817944,182,2,0,1
211.73672639629174,208,3,1,1
210.71307663516382,215,4,2,1
232.35136010441852,215,5,3,1
230.61303685870138,275,6,4,1
262.98180545717366,275,7,5,1
257.7064200428548,289,8,6,1
179.93058154765083,198,9,0,1
209.03532555101012,189,10,1,1
214.35336014184304,178,11,2,1
224.02765966096084,247,12,3,1
234.07695696598566,261,13,4,1
259.88658520281484,258,14,5,1
268.34372760031897,265,15,6,1
178.28133739335482,170,16,0,1
210.02099791534795,206,17,1,1
214.23333618687576,195,18,2,1
222.8287742035606,211,19,3,1
236.21153493582992,229,20,4,1
255.04750920885772,257,21,5,1
271.6546978708112,267,22,6,1
175.96498718048028,186,23,0,1
211.76471412670105,205,24,1,1
209.80400999243028,213,25,2,1
221.29796993137185,211,26,3,1
237.55641502382608,233,27,4,1
254.50715086111728,273,28,5,1
264.93577162936043,249,29,6,1
171.0932635863194,186,30,0,1
213.8474470755619,185,31,1,1
207.64997549671185,232,1,2,2
239.49942578126408,251,2,3,2
257.4406025408381,276,3,4,2
278.4484165504309,283,4,5,2
292.9711890509062,296,5,6,2
198.48368821682996,198,6,0,2
230.299811478057,223,7,1,2
240.03406524966016,232,8,2,2
241.47537781143012,290,9,3,2
253.43928180459943,265,10,4,2
283.568949693999,306,11,5,2
293.13891235908017,301,12,6,2
196.4175771675651,189,13,0,2
225.66871588351873,217,14,1,2
231.29604130071888,240,15,2,2
246.30714202567262,229,16,3,2
264.36961717735284,248,17,4,2
285.8861514666508,296,18,5,2
296.44818234700875,315,19,6,2
195.09277300287783,221,20,0,2
237.8684702559705,240,21,1,2
231.34566913543983,176,22,2,2
248.9585371169863,211,23,3,2
262.6039386780286,271,24,4,2
280.48037197713376,272,25,5,2
298.315610814283,285,26,6,2
198.33429978229765,180,27,0,2
236.01639891671334,244,28,1,2
229.34262283061582,298,1,2,3
285.97678385607367,297,2,3,3
305.77771006250333,294,3,4,3
327.2363010536257,329,4,5,3
338.2615864575354,386,5,6,3
247.82192639121806,231,6,0,3
270.90252270277864,276,7,1,3
294.19619968055036,279,8,2,3
285.15459780220607,296,9,3,3
308.32244548532253,303,10,4,3
324.62170256959337,326,11,5,3
350.36049687346906,361,12,6,3
232.06547212357177,220,13,0,3
270.1691253762896,266,14,1,3
283.6112166471161,275,15,2,3
287.2690729404783,311,16,3,3
316.27816814411466,275,17,4,3
332.9636834224644,318,18,5,3
361.65441168102683,347,19,6,3
234.4000186306661,243,20,0,3
278.81301051159375,262,21,1,3
274.59363652113797,297,22,2,3
296.01540078796256,293,23,3,3
311.6469376420105,298,24,4,3
334.42318127985453,345,25,5,3
356.8925821566431,372,26,6,3
237.46685705922903,227,27,0,3
283.99273060329097,291,28,1,3
272.9039001453769,273,29,2,3
294.4328144696763,280,30,3,3
311.9874677783676,342,31,4,3
335.2395924135567,370,1,5,4
397.408155477559,388,2,6,4
294.9742847353287,299,3,0,4
317.1471956403689,337,4,1,4
307.7710212348546,316,5,2,4
339.11646414739175,338,6,3,4
358.3379844543794,370,7,4,4
413.8471172655827,405,8,5,4
409.3414991418044,367,9,6,4
282.0850657783283,300,10,0,4
314.5000679468131,296,11,1,4
314.98557342076396,326,12,2,4
335.6359783107717,343,13,3,4
352.47916344372567,356,14,4,4
388.73419122041344,374,15,5,4
410.49502848438044,382,16,6,4
284.9269905900463,284,17,0,4
326.2007416842827,326,18,1,4
313.00286038642736,316,19,2,4
347.44285675958236,358,20,3,4
361.55393550001315,351,21,4,4
399.7092082300154,411,22,5,4
406.7657670000861,424,23,6,4
292.6963213510625,277,24,0,4
322.110313968322,298,25,1,4
319.5329120083256,298,26,2,4
342.8982897572475,353,27,3,4
362.7713399272551,383,28,4,4
392.7361895764083,387,29,5,4
416.97112710545593,419,30,6,4
280.38868141246314,298,1,0,5
344.418375079622,360,2,1,5
340.4742232754498,360,3,2,5
367.30361102118485,371,4,3,5
384.77122671319995,384,5,4,5
415.5683331181141,388,6,5,5
445.42802410420796,469,7,6,5
320.446847869816,333,8,0,5
346.20231053151406,319,9,1,5
340.02415740367957,345,10,2,5
367.8929440346861,354,11,3,5
395.5052098374981,399,12,4,5
410.542747379331,412,13,5,5
436.8679791044731,470,14,6,5
306.6081066716609,250,15,0,5
350.9139689089594,347,16,1,5
344.6504664608269,331,17,2,5
365.40240497847276,334,18,3,5
388.89606144471753,416,19,4,5
422.11262550541556,422,20,5,5
445.59783052161157,446,21,6,5
318.4270756943648,299,22,0,5
347.428506048372,369,23,1,5
340.04113909625465,347,24,2,5
365.250160043225,362,25,3,5
400.7922904509872,386,26,4,5
415.838934779628,445,27,5,5
446.4236391758485,465,28,6,5
303.58902875918994,256,29,0,5
347.24644048501045,340,30,1,5
339.16357875511557,345,31,2,5
363.25625642109037,409,1,3,6
415.09369010592684,389,2,4,6
438.407073907678,488,3,5,6
471.3959933530155,457,4,6,6
331.4922471524849,333,5,0,6
367.8179807972585,365,6,1,6
364.55402781832055,358,7,2,6
400.88486204151167,382,8,3,6
420.85007167082165,434,9,4,6
437.43749197135884,475,10,5,6
475.34466223520775,445,11,6,6
321.91998900308164,334,12,0,6
373.0168311451276,390,13,1,6
351.1392911983407,379,14,2,6
402.6601101450493,376,15,3,6
409.3000875269595,391,16,4,6
447.7719539727469,453,17,5,6
473.19123433853485,509,18,6,6
