Predicted Values,True Values,dayofmonth,dayofweek,month
457.6115863514394,444,1,6,1
279.0308251925177,295,2,0,1
344.5705275590151,309,3,1,1
352.31106464591613,318,4,2,1
368.53437743612807,391,5,3,1
389.03478413215515,356,6,4,1
411.5343785630281,425,7,5,1
429.0117011605005,398,8,6,1
279.22663135305936,299,9,0,1
342.52133495315115,374,10,1,1
336.385394750061,321,11,2,1
363.8440653495882,381,12,3,1
389.21128259899916,353,13,4,1
417.3171046013758,429,14,5,1
437.2120648530601,466,15,6,1
274.72863778756846,281,16,0,1
340.07445599835785,340,17,1,1
342.3255444094573,317,18,2,1
364.0739910759739,334,19,3,1
386.71998659917887,373,20,4,1
412.5119522040499,402,21,5,1
438.9849011338216,442,22,6,1
281.17660516285207,287,23,0,1
341.42670264474947,349,24,1,1
342.13392837844214,316,25,2,1
359.1251697653583,339,26,3,1
380.34349661958095,385,27,4,1
412.20471264062667,411,28,5,1
431.5964577658665,466,29,6,1
276.3690159120003,284,30,0,1
345.57291266347113,353,31,1,1
341.7394865983232,404,1,2,2
388.0815464611804,400,2,3,2
418.9383591460964,414,3,4,2
444.6271612614617,457,4,5,2
477.8006362384928,471,5,6,2
318.63093731408725,328,6,0,2
375.09345593532805,369,7,1,2
394.43165116019713,378,8,2,2
394.98740953915654,405,9,3,2
421.4326511733206,453,10,4,2
451.35753696253863,480,11,5,2
477.9482553371402,478,12,6,2
310.4066596233072,341,13,0,2
366.750617713281,367,14,1,2
373.8964721322502,398,15,2,2
404.9032502622694,428,16,3,2
428.9112960805022,441,17,4,2
461.38672658266574,447,18,5,2
481.3951455594994,472,19,6,2
313.388054526284,320,20,0,2
375.8321543505246,401,21,1,2
374.26163092723937,367,22,2,2
397.49097271360966,414,23,3,2
435.3178569359657,397,24,4,2
460.0322662062667,465,25,5,2
484.7988620155923,477,26,6,2
315.7500616320492,317,27,0,2
375.11756290214714,366,28,1,2
373.3259550962427,454,1,2,3
460.50696698582516,475,2,3,3
501.1527329978037,480,3,4,3
520.2032503326425,542,4,5,3
552.7077923555127,575,5,6,3
397.71212581589737,420,6,0,3
442.3177721073943,453,7,1,3
474.69883135845714,461,8,2,3
479.272626947197,472,9,3,3
496.11105106362425,506,10,4,3
528.4212964720023,568,11,5,3
564.2449148975671,618,12,6,3
380.1294100097248,398,13,0,3
438.278975666109,472,14,1,3
459.12373150859423,438,15,2,3
473.67438467968606,490,16,3,3
512.4662262466384,460,17,4,3
538.3894277922013,532,18,5,3
574.6669266202242,565,19,6,3
390.837591323855,385,20,0,3
447.5188294237105,441,21,1,3
453.1247418435969,435,22,2,3
483.7714225504174,448,23,3,3
508.72399170154756,530,24,4,3
532.3565970701031,544,25,5,3
572.325968925771,577,26,6,3
388.8654241699542,363,27,0,3
452.1584337332264,423,28,1,3
448.7602737250292,438,29,2,3
479.2812370927431,458,30,3,3
512.0728937107326,551,31,4,3
542.275484381525,668,1,5,4
643.0868132167782,663,2,6,4
470.91256313811385,453,3,0,4
501.6183234612588,501,4,1,4
500.10115955773534,494,5,2,4
546.5172559100697,593,6,3,4
585.3680817936967,568,7,4,4
666.3726225203962,604,8,5,4
665.7296695199507,648,9,6,4
457.4609131115353,465,10,0,4
517.9106116295742,536,11,1,4
510.63545877015383,537,12,2,4
543.7368339483035,570,13,3,4
579.4993942872389,617,14,4,4
620.8144378803227,560,15,5,4
655.4240308417073,659,16,6,4
460.7654043131854,438,17,0,4
520.5227361051444,511,18,1,4
517.1015044141141,516,19,2,4
565.8026164173643,568,20,3,4
603.8761142713262,563,21,4,4
637.7295715934702,623,22,5,4
654.4831364156125,685,23,6,4
468.7038779129553,442,24,0,4
514.9983653138048,502,25,1,4
519.6844086469363,554,26,2,4
559.3388273075536,539,27,3,4
600.3113608921993,594,28,4,4
629.8778795620418,634,29,5,4
663.9837865035498,706,30,6,4
457.5725248958851,446,1,0,5
546.4557696636729,573,2,1,5
557.4400681767148,587,3,2,5
594.8046888437027,589,4,3,5
629.200781872276,619,5,4,5
666.533909072417,668,6,5,5
714.2779116457647,695,7,6,5
525.9925881237538,471,8,0,5
552.0312619663257,594,9,1,5
556.9918487469146,603,10,2,5
603.7021638656413,653,11,3,5
639.0489263936721,630,12,4,5
655.8959123053817,636,13,5,5
700.4184104630297,694,14,6,5
495.95214691992305,463,15,0,5
552.2422951430243,566,16,1,5
564.2011272785215,565,17,2,5
604.7015945355764,616,18,3,5
645.2557808531263,647,19,4,5
681.4077579776497,659,20,5,5
712.5958612698689,694,21,6,5
498.73036066146767,489,22,0,5
553.9386258211919,549,23,1,5
549.6092519488014,539,24,2,5
607.120526856935,589,25,3,5
653.2334363837577,607,26,4,5
678.4397519583588,664,27,5,5
711.2708650433528,708,28,6,5
492.58879229296997,458,29,0,5
555.320860663576,569,30,1,5
552.9167413643647,554,31,2,5
598.9165294899044,649,1,3,6
671.5215497954636,676,2,4,6
697.9513583785715,690,3,5,6
743.4634561938612,779,4,6,6
539.8660645048159,525,5,0,6
579.091683238453,602,6,1,6
603.2891462046617,604,7,2,6
659.863961874855,623,8,3,6
683.0044161991481,733,9,4,6
708.5495311551014,752,10,5,6
746.7550855475127,766,11,6,6
530.5127419054656,521,12,0,6
589.7377963023757,636,13,1,6
586.953920835178,623,14,2,6
642.2268980253657,624,15,3,6
674.8493284815564,665,16,4,6
712.6786518539454,715,17,5,6
761.7367595036201,786,18,6,6
536.4587302203523,492,19,0,6
599.7481471615386,609,20,1,6
601.9871673162114,603,21,2,6
638.3335017792972,642,22,3,6
674.5097963148677,659,23,4,6
715.3550020687317,767,24,5,6
743.8589431039587,774,25,6,6
535.1479188809559,474,26,0,6
591.8330007501577,618,27,1,6
600.1551986272498,593,28,2,6
633.6655830685297,603,29,3,6
687.0238316757442,698,30,4,6
705.2468099158989,783,1,5,7
801.6755142769872,827,2,6,7
588.1776219620433,520,3,0,7
612.3567774704261,680,4,1,7
622.4499171801344,609,5,2,7
676.2858961407364,667,6,3,7
707.3541209963308,718,7,4,7
779.8143479477071,721,8,5,7
786.9596677908289,779,9,6,7
566.8838412056095,498,10,0,7
628.736972480053,679,11,1,7
634.6434434703405,604,12,2,7
670.3141255895196,698,13,3,7
711.2250671220637,714,14,4,7
753.8176598647433,712,15,5,7
802.8525406276548,777,16,6,7
571.909950590868,520,17,0,7
627.3820502904582,636,18,1,7
632.3233732055652,631,19,2,7
677.5768150559344,702,20,3,7
737.2493869859769,684,21,4,7
753.3316271432949,728,22,5,7
803.7549839390147,772,23,6,7
571.554225009218,578,24,0,7
625.7048931727622,600,25,1,7
635.1802696365327,656,26,2,7
680.578289304339,719,27,3,7
733.6682907740025,689,28,4,7
748.8770675543518,796,29,5,7
795.9347075883262,816,30,6,7
571.2955544311716,526,31,0,7
631.1772653184474,542,1,1,8
566.0309307682202,574,2,2,8
611.800728205865,617,3,3,8
665.8285941523894,652,4,4,8
687.8054070132566,679,5,5,8
719.6760232770064,737,6,6,8
484.5225704119026,485,7,0,8
528.5172743469869,588,8,1,8
563.6018536365495,507,9,2,8
603.5762298950699,621,10,3,8
644.298808194991,643,11,4,8
682.7671130414675,666,12,5,8
726.4335834648417,690,13,6,8
522.0638433876854,493,14,0,8
550.18583324551,527,15,1,8
555.1609256084191,525,16,2,8
595.4019338145292,577,17,3,8
639.9454109578263,613,18,4,8
670.1680321569752,688,19,5,8
711.4905924451259,737,20,6,8
504.5709402091046,500,21,0,8
560.8150792897776,568,22,1,8
557.5110769691084,544,23,2,8
595.8638201441221,607,24,3,8
