Predicted Values,True Values,dayofmonth,dayofweek,month
635.5150411580966,602,1,6,1
378.23792018295296,393,2,0,1
476.03082435078727,480,3,1,1
480.3829914106256,460,4,2,1
508.7413850439219,499,5,3,1
541.7105035799701,511,6,4,1
579.7970776570527,569,7,5,1
590.7633628471362,572,8,6,1
384.16647425892296,393,9,0,1
478.2939354165252,486,10,1,1
476.71501248018484,474,11,2,1
508.08641677884077,523,12,3,1
535.5365171788029,513,13,4,1
590.118614425711,597,14,5,1
603.5110880344079,592,15,6,1
385.4719216304067,420,16,0,1
477.9412590850715,453,17,1,1
473.00598821422614,467,18,2,1
506.7893012650368,571,19,3,1
538.1681851161096,535,20,4,1
580.152178154132,591,21,5,1
606.9515599754642,543,22,6,1
388.10724639431686,398,23,0,1
478.6943572978564,481,24,1,1
477.8604656090915,421,25,2,1
495.1296018595166,473,26,3,1
534.4081514526771,559,27,4,1
584.4279287004557,559,28,5,1
604.3620194480113,627,29,6,1
380.3517903258081,399,30,0,1
484.6450919038973,464,31,1,1
471.0841093115046,533,1,2,2
540.5178389054288,557,2,3,2
589.3061652007194,592,3,4,2
624.9476684730623,644,4,5,2
668.955956302801,678,5,6,2
433.30610613294294,425,6,0,2
515.3731208109699,543,7,1,2
545.4479850092952,487,8,2,2
540.6019406465614,599,9,3,2
585.9877396333308,568,10,4,2
631.1621627418763,656,11,5,2
661.0930070958157,679,12,6,2
439.5392494153185,474,13,0,2
516.5751717049926,534,14,1,2
520.4432036868326,533,15,2,2
557.5951843851053,578,16,3,2
598.3311369908635,656,17,4,2
645.8868183995288,634,18,5,2
667.2299347377474,673,19,6,2
431.6815153723514,458,20,0,2
525.8633904283148,487,21,1,2
527.6025302427098,506,22,2,2
547.3850012798075,583,23,3,2
602.966901140557,616,24,4,2
638.815452249506,660,25,5,2
675.766876648346,648,26,6,2
438.11402964991225,459,27,0,2
529.7576143473289,511,28,1,2
517.7056738026181,614,1,2,3
637.0170615217002,659,2,3,3
689.7769282926306,730,3,4,3
741.8578249017955,719,4,5,3
777.0632088622317,794,5,6,3
542.5197226544187,514,6,0,3
606.6177649916654,609,7,1,3
666.2991028353857,620,8,2,3
656.8751985580784,644,9,3,3
684.772390899418,738,10,4,3
736.6501979200102,785,11,5,3
791.1147088746827,768,12,6,3
532.109632186638,532,13,0,3
606.2271671854271,605,14,1,3
640.7573210785173,605,15,2,3
648.5220400750902,690,16,3,3
711.1508537083165,722,17,4,3
754.8260636769973,750,18,5,3
808.2364979242734,805,19,6,3
535.1499404248734,486,20,0,3
624.2458948910923,597,21,1,3
622.3673309496834,649,22,2,3
668.3628084995668,680,23,3,3
707.3145851637285,701,24,4,3
756.9378563334302,759,25,5,3
807.0958033564539,774,26,6,3
542.5905842807183,566,27,0,3
634.5915659887743,609,28,1,3
630.1782998432558,600,29,2,3
655.3953943480809,677,30,3,3
714.8633480904964,729,31,4,3
755.8412226004248,923,1,5,4
902.3203296646393,901,2,6,4
650.776501393065,570,3,0,4
710.7899929771845,743,4,1,4
709.3386660185546,705,5,2,4
747.3626091007161,799,6,3,4
795.3177613487779,825,7,4,4
937.0462038641757,851,8,5,4
928.4533954306518,930,9,6,4
621.5227043124022,623,10,0,4
709.490455596574,745,11,1,4
703.948539739493,698,12,2,4
766.2538109327863,774,13,3,4
798.9280795499499,834,14,4,4
875.9723147791806,934,15,5,4
928.3312444322465,938,16,6,4
634.9776215169395,599,17,0,4
726.6833946975487,739,18,1,4
724.066196406248,676,19,2,4
773.1373439590295,778,20,3,4
824.3845454559854,812,21,4,4
885.799542329555,898,22,5,4
931.4639811668067,935,23,6,4
649.436077232926,604,24,0,4
722.6305897797214,727,25,1,4
729.1662229059002,744,26,2,4
776.4990609085435,827,27,3,4
823.0536639571442,786,28,4,4
888.9230858526316,873,29,5,4
936.4338346617251,916,30,6,4
630.3645287712318,674,1,0,5
759.3256450503902,739,2,1,5
772.3629911212538,771,3,2,5
816.7393613498534,850,4,3,5
880.4522421119894,880,5,4,5
928.987237558158,924,6,5,5
993.3052163396354,1012,7,6,5
719.3264719200739,679,8,0,5
779.3559200536159,734,9,1,5
765.9649957418268,818,10,2,5
816.9199200769879,836,11,3,5
890.9619911405005,885,12,4,5
931.6358464584802,934,13,5,5
985.1024554516225,960,14,6,5
686.671619624775,648,15,0,5
776.5827076852614,770,16,1,5
780.6318560273901,772,17,2,5
820.9532261697093,839,18,3,5
878.7798993476623,881,19,4,5
952.1647867744149,955,20,5,5
1008.4548716879626,945,21,6,5
698.8431036025363,661,22,0,5
782.7033870054728,763,23,1,5
769.4205731635665,790,24,2,5
832.2812719968583,868,25,3,5
891.7354130221308,871,26,4,5
953.8465692231522,898,27,5,5
1006.5555742278437,960,28,6,5
682.5275701382666,655,29,0,5
776.00335166978,756,30,1,5
768.7217816548331,773,31,2,5
823.9848066815165,971,1,3,6
925.4046410371085,929,2,4,6
988.0927076761269,1018,3,5,6
1058.0783424938086,1056,4,6,6
745.5488059870062,716,5,0,6
807.3894727247082,801,6,1,6
828.6959342122174,834,7,2,6
899.2880880240464,887,8,3,6
940.8469153842548,949,9,4,6
995.265002879144,974,10,5,6
1052.5837266362394,1075,11,6,6
723.49082832499,722,12,0,6
821.7670621660137,822,13,1,6
819.3316904254831,889,14,2,6
881.1758467636427,847,15,3,6
934.654076070869,930,16,4,6
997.349110732208,1034,17,5,6
1073.6097164877801,1014,18,6,6
734.3659330515227,646,19,0,6
828.2804346834818,801,20,1,6
830.5472857924868,825,21,2,6
880.3423996883652,891,22,3,6
930.5299026206852,989,23,4,6
1006.0281563113462,977,24,5,6
1059.9374385104577,1102,25,6,6
740.5088397416691,718,26,0,6
833.6706079914431,855,27,1,6
833.4722877604897,846,28,2,6
877.5039496322622,933,29,3,6
950.0777890031075,955,30,4,6
989.6191341846726,1129,1,5,7
1126.833309541347,1164,2,6,7
806.5597107332829,733,3,0,7
862.4341577572106,853,4,1,7
865.8755804320236,881,5,2,7
917.7897038763851,923,6,3,7
975.9570823919042,997,7,4,7
1091.9014076023436,1061,8,5,7
1105.5327200176669,1101,9,6,7
772.5530566612714,727,10,0,7
862.3321666336127,876,11,1,7
865.8791724730875,869,12,2,7
931.1153838044378,890,13,3,7
978.4718824220214,990,14,4,7
1052.4529395109075,1054,15,5,7
1140.1696665197553,1162,16,6,7
791.3517277808759,735,17,0,7
883.1302414872795,892,18,1,7
869.2652898669384,910,19,2,7
935.1299415234298,906,20,3,7
1010.858673054606,987,21,4,7
1050.0986562594494,1049,22,5,7
1145.8781622108813,1102,23,6,7
791.4130132024138,747,24,0,7
875.0084315983542,873,25,1,7
886.6806201308585,842,26,2,7
932.6710901232908,1009,27,3,7
1000.9865810097131,971,28,4,7
1057.5382460178887,1030,29,5,7
1127.193804379425,1188,30,6,7
796.2268952576479,745,31,0,7
881.5186391661665,751,1,1,8
784.3470118528007,799,2,2,8
830.0544217515147,836,3,3,8
887.1251432401539,888,4,4,8
953.159089734581,862,5,5,8
1021.6826709012876,933,6,6,8
659.8378020802361,682,7,0,8
734.7278235568161,825,8,1,8
785.4961351476894,775,9,2,8
828.6693170485598,815,10,3,8
898.7250590298843,949,11,4,8
951.3444952621122,944,12,5,8
1018.4974443406943,1032,13,6,8
706.8294939830894,703,14,0,8
766.8531037461898,747,15,1,8
771.1305465246708,741,16,2,8
821.6412095072931,821,17,3,8
879.3985752395623,870,18,4,8
942.8525108489238,951,19,5,8
999.7659327125826,969,20,6,8
691.9150834284425,668,21,0,8
768.1865346025576,763,22,1,8
782.3518185836626,792,23,2,8
823.3741111008993,819,24,3,8
878.58833734173,873,25,4,8
936.5620260415153,960,26,5,8
1013.7135297385555,978,27,6,8
684.8862920782585,632,28,0,8
782.9101492194578,796,29,1,8
773.350342827684,779,30,2,8
826.9859996865634,884,31,3,8
870.8159899980849,785,1,4,9
888.2536675430781,843,2,5,9
936.5229338933573,907,3,6,9
612.0275436271806,613,4,0,9
726.3161153754901,729,5,1,9
709.2338157577844,668,6,2,9
771.2372654920732,789,7,3,9
785.490361836938,849,8,4,9
893.0873186941811,897,9,5,9
935.8909694821648,966,10,6,9
646.243129960674,641,11,0,9
727.9807238949068,703,12,1,9
724.1717272309019,732,13,2,9
780.8566200976667,814,14,3,9
829.3349816067948,796,15,4,9
864.9432545549108,883,16,5,9
934.2076935763178,960,17,6,9
629.5697293999519,598,18,0,9
718.6666241575925,724,19,1,9
720.157663869031,709,20,2,9
770.6133614525223,747,21,3,9
818.9659078665163,839,22,4,9
874.2214220258296,894,23,5,9
927.4545812039946,893,24,6,9
626.6907352909147,663,25,0,9
724.6204918080758,725,26,1,9
729.5065843090425,772,27,2,9
772.0551482174242,759,28,3,9
819.8384848409698,815,29,4,9
872.9379419065508,865,30,5,9
921.844629960994,828,1,6,10
570.6231051516914,568,2,0,10
665.1846876074183,697,3,1,10
683.3877267092003,700,4,2,10
709.3067623822576,750,5,3,10
765.140062053927,778,6,4,10
811.0440065727798,823,7,5,10
827.6533133711084,837,8,6,10
590.0024276867593,537,9,0,10
676.8598128528482,662,10,1,10
668.3248754430803,689,11,2,10
717.6375013805578,771,12,3,10
762.7187264886965,800,13,4,10
822.1376306524088,832,14,5,10
870.1741889057604,878,15,6,10
581.1585520699941,596,16,0,10
670.3807136436138,632,17,1,10
676.2611798019591,649,18,2,10
705.1819886711111,754,19,3,10
765.5721206162104,731,20,4,10
819.6164270467535,818,21,5,10
860.3457701582648,838,22,6,10
588.7987772309397,614,23,0,10
672.4720232138034,635,24,1,10
668.1939274848232,640,25,2,10
713.3426783731607,726,26,3,10
757.0666760734897,765,27,4,10
823.5107429838009,805,28,5,10
860.3287509256303,832,29,6,10
581.8002600993076,560,30,0,10
669.1336567653955,679,31,1,10
666.7582937753987,704,1,2,11
743.0711228332051,805,2,3,11
814.3699216763126,843,3,4,11
869.8048813994684,901,4,5,11
924.5565770788567,897,5,6,11
634.4517749703032,542,6,0,11
711.4281860335974,703,7,1,11
743.8966854591266,721,8,2,11
765.4914204338995,809,9,3,11
805.3983280551995,819,10,4,11
865.6061179107271,865,11,5,11
909.1276765931877,944,12,6,11
630.6560991231498,633,13,0,11
713.9687368472547,672,14,1,11
714.1268251930042,765,15,2,11
763.3989174773341,833,16,3,11
821.6786848255598,816,17,4,11
868.3239636995287,879,18,5,11
936.7310076366953,913,19,6,11
627.9857319107912,574,20,0,11
724.5026636232241,686,21,1,11
715.8339127203581,674,22,2,11
754.8376147122212,800,23,3,11
823.1554353642457,800,24,4,11
871.4773113172645,910,25,5,11
921.1642261433527,929,26,6,11
642.3035358083678,600,27,0,11
723.0581872030805,706,28,1,11
714.0091597889664,741,29,2,11
776.7309987209726,795,30,3,11
811.2803481311613,603,1,4,12
676.1167291747424,638,2,5,12
683.3885163486887,678,3,6,12
385.32745909185536,470,4,0,12
549.1254147372804,507,5,1,12
526.9225654773736,534,6,2,12
569.5358279672571,544,7,3,12
480.80730988460505,594,8,4,12
639.356725964413,623,9,5,12
705.6907167226077,644,10,6,12
438.8578131532908,437,11,0,12
540.2424951246051,538,12,1,12
521.8928557515733,486,13,2,12
588.67794780996,583,14,3,12
587.6114231597938,604,15,4,12
627.0863450304096,633,16,5,12
664.3599344086576,661,17,6,12
417.14672382059507,439,18,0,12
514.1505905636177,520,19,1,12
519.8454344776654,515,20,2,12
544.1266040644883,531,21,3,12
592.6356400008684,612,22,4,12
626.8116358505116,637,23,5,12
657.9603135090156,600,24,6,12
424.06824223334587,459,25,0,12
507.7901078786713,559,26,1,12
525.0690319236959,530,27,2,12
547.7865344877475,499,28,3,12
582.3493317853379,585,29,4,12
627.3576792990065,640,30,5,12
665.905780493797,647,31,6,12
