Predicted Values,True Values,dayofmonth,dayofweek,month
385.1393214182369,414,1,6,1
235.300735785489,238,2,0,1
288.6562077842765,278,3,1,1
295.2853674406586,283,4,2,1
314.4546962858793,315,5,3,1
327.6945673228901,323,6,4,1
356.1261526337442,355,7,5,1
355.2603009921542,390,8,6,1
237.1652731362519,239,9,0,1
292.9095414423838,303,10,1,1
291.49441334153005,304,11,2,1
309.02581519341044,282,12,3,1
327.96936998631793,312,13,4,1
360.1706244398886,372,14,5,1
365.59293543096203,369,15,6,1
237.51671937022113,238,16,0,1
290.771098277947,287,17,1,1
286.7184197886088,296,18,2,1
312.09381836347745,310,19,3,1
330.08319234983327,343,20,4,1
345.80771389681996,366,21,5,1
368.2420437198024,336,22,6,1
242.3583305816826,255,23,0,1
287.37270696140735,271,24,1,1
290.21024374256785,303,25,2,1
308.46259432675754,298,26,3,1
325.8625911214726,327,27,4,1
353.2911152535475,311,28,5,1
368.544944281729,384,29,6,1
234.64785470876797,212,30,0,1
286.9076537235656,293,31,1,1
290.192640549421,311,1,2,2
333.33711962226477,329,2,3,2
361.01567542109836,349,3,4,2
384.74818740400525,405,4,5,2
402.8698592591576,390,5,6,2
273.55042937806456,238,6,0,2
314.54975868870844,312,7,1,2
339.2259036007809,343,8,2,2
333.1873609077731,358,9,3,2
362.7393846479736,368,10,4,2
381.45810144735105,398,11,5,2
404.685013649145,427,12,6,2
270.13343101146603,265,13,0,2
312.62764069650217,332,14,1,2
315.91777438125024,341,15,2,2
343.39994492399046,325,16,3,2
367.53451653934695,347,17,4,2
395.6221218506728,408,18,5,2
402.03968356292734,396,19,6,2
267.631687751256,260,20,0,2
319.08173972721255,323,21,1,2
318.9922781555408,301,22,2,2
342.05911522222243,355,23,3,2
370.152279272362,343,24,4,2
384.05937982415537,363,25,5,2
412.4295530673155,418,26,6,2
268.9671260785763,286,27,0,2
317.2064351611959,323,28,1,2
317.48778415745113,407,1,2,3
394.49705730635515,417,2,3,3
423.2690607926449,429,3,4,3
453.2932087226595,446,4,5,3
477.26353107033674,502,5,6,3
340.061021939916,324,6,0,3
377.20690284001296,396,7,1,3
418.3061463895383,347,8,2,3
417.1446513390391,392,9,3,3
425.86576159765565,488,10,4,3
448.3491180948334,461,11,5,3
485.3398189040465,514,12,6,3
328.88275580784847,335,13,0,3
362.92157913657616,415,14,1,3
392.3052876861292,394,15,2,3
404.722980040822,402,16,3,3
431.31617263523776,447,17,4,3
455.35020517692175,473,18,5,3
496.7993877878636,469,19,6,3
330.0495835783688,313,20,0,3
377.08925627742553,343,21,1,3
381.9353553579238,378,22,2,3
415.4176776800855,401,23,3,3
431.0351216221455,425,24,4,3
457.01452096139644,438,25,5,3
492.1892064602679,461,26,6,3
329.1975643657891,332,27,0,3
380.7739606883124,384,28,1,3
380.1903792207242,391,29,2,3
403.9415541699768,404,30,3,3
428.51206711380263,447,31,4,3
459.8286045718292,523,1,5,4
548.727189148519,560,2,6,4
400.91882339786923,392,3,0,4
427.37780073035,435,4,1,4
436.2074661059988,477,5,2,4
473.9104539051464,501,6,3,4
490.78632645010765,496,7,4,4
581.285871924725,576,8,5,4
569.8053321087649,559,9,6,4
382.44487207682863,383,10,0,4
438.4029563055848,437,11,1,4
437.9941672207916,467,12,2,4
475.4006127030179,500,13,3,4
488.8685430572406,504,14,4,4
533.0228198527873,528,15,5,4
562.8623005161047,523,16,6,4
389.4263264220264,357,17,0,4
444.12986196520626,425,18,1,4
439.43608358689835,439,19,2,4
478.2065711131144,484,20,3,4
500.9018837967746,496,21,4,4
539.3381329155887,558,22,5,4
565.3102470527895,591,23,6,4
392.0327109880676,380,24,0,4
436.65917584902735,411,25,1,4
442.66725405296563,469,26,2,4
477.5020190150284,464,27,3,4
497.9106020832941,516,28,4,4
539.6860279373254,556,29,5,4
565.872204986188,576,30,6,4
382.1208030897966,424,1,0,5
466.9960015781629,454,2,1,5
474.17994392296,492,3,2,5
507.79643164127333,512,4,3,5
534.9998255334444,549,5,4,5
570.9550115452374,593,6,5,5
610.8779515702067,611,7,6,5
445.1973986857405,409,8,0,5
478.333608448672,470,9,1,5
472.1327163000607,444,10,2,5
512.8769154889667,514,11,3,5
540.8592324263952,551,12,4,5
565.5701875480471,594,13,5,5
600.3891617923508,624,14,6,5
417.922331445622,435,15,0,5
469.7325144041034,462,16,1,5
476.72751294263907,467,17,2,5
511.6708254325839,508,18,3,5
528.3691485385326,541,19,4,5
576.0327680552224,596,20,5,5
617.9196681742449,618,21,6,5
420.4741162313081,411,22,0,5
480.12576498219477,456,23,1,5
469.03112997350104,486,24,2,5
514.6098170144606,510,25,3,5
539.6278179422227,535,26,4,5
576.454295144649,578,27,5,5
610.4423011151079,610,28,6,5
412.30794584573937,431,29,0,5
471.40555521676674,421,30,1,5
468.6560812050611,477,31,2,5
513.3864683987425,556,1,3,6
558.9689376849104,585,2,4,6
599.1154651602141,666,3,5,6
643.6573925974299,642,4,6,6
452.0589250795985,435,5,0,6
497.83723225797166,530,6,1,6
509.4953556103002,497,7,2,6
565.9937593712469,576,8,3,6
573.7618348099375,592,9,4,6
604.6886828979267,636,10,5,6
648.5089436570305,644,11,6,6
449.19352080638754,404,12,0,6
501.1946624799591,487,13,1,6
500.73400422833447,515,14,2,6
551.2974739154648,601,15,3,6
561.7910319474303,602,16,4,6
604.9458685032795,587,17,5,6
659.5603320538204,638,18,6,6
443.8004226705377,424,19,0,6
507.5288300190368,533,20,1,6
506.59656079929,501,21,2,6
543.5943782924103,565,22,3,6
564.7818021026116,542,23,4,6
614.6507697374226,559,24,5,6
651.2551482041782,637,25,6,6
441.5953294971288,437,26,0,6
499.7191464207809,543,27,1,6
507.9299876713244,514,28,2,6
538.8964880443666,537,29,3,6
575.4499398701485,596,30,4,6
598.4824027785908,633,1,5,7
686.1832083432464,700,2,6,7
488.29063275276854,475,3,0,7
524.5528188154267,565,4,1,7
531.2268086864797,544,5,2,7
582.578947801628,597,6,3,7
597.1268403735095,629,7,4,7
667.1554913324848,662,8,5,7
683.0385213520686,724,9,6,7
468.3501165922889,465,10,0,7
532.07026889074,540,11,1,7
538.4795737658686,509,12,2,7
579.5008133561755,568,13,3,7
599.4797975032766,580,14,4,7
639.8813090282217,681,15,5,7
698.2373452493656,670,16,6,7
478.42471662739524,475,17,0,7
543.3925442517761,545,18,1,7
529.0596540315139,511,19,2,7
576.4693710359658,567,20,3,7
614.0047732671546,622,21,4,7
629.9658499968106,633,22,5,7
699.0876212760503,706,23,6,7
478.5002827195345,443,24,0,7
533.2384674646812,543,25,1,7
538.6075022000426,505,26,2,7
580.7335173464701,554,27,3,7
601.765397682875,610,28,4,7
635.3957661657207,650,29,5,7
686.222248641572,717,30,6,7
478.9961389708908,466,31,0,7
533.3514978005153,483,1,1,8
483.5235605921629,425,2,2,8
513.8419099358769,520,3,3,8
538.692883923344,580,4,4,8
568.8926104340214,624,5,5,8
619.2360828361354,584,6,6,8
398.2908856508977,393,7,0,8
438.63807378560574,473,8,1,8
476.4111371838502,515,9,2,8
512.1210070490183,518,10,3,8
539.3660654629534,522,11,4,8
569.976636228621,608,12,5,8
622.5363699105525,631,13,6,8
433.7787679636274,427,14,0,8
470.840257742918,467,15,1,8
461.8672207783091,510,16,2,8
512.1594026260918,474,17,3,8
540.5619011833211,519,18,4,8
577.3685691375103,568,19,5,8
606.9651054486078,651,20,6,8
423.22749384800676,393,21,0,8
476.1166629974786,452,22,1,8
477.0062554855622,450,23,2,8
513.435226590017,529,24,3,8
533.2499686817977,568,25,4,8
566.6326349873506,564,26,5,8
613.6988393815244,579,27,6,8
417.52601353819813,433,28,0,8
474.12657853523075,497,29,1,8
472.80327419672255,457,30,2,8
509.02947739058624,496,31,3,8
529.3913751920328,464,1,4,9
541.0645436897269,579,2,5,9
577.2230877402557,543,3,6,9
371.6789595849003,357,4,0,9
440.67105862724725,415,5,1,9
432.93547915308164,447,6,2,9
477.8460056848876,488,7,3,9
475.2925628543054,536,8,4,9
533.1635745243889,520,9,5,9
567.2510580468731,567,10,6,9
395.56424152727647,373,11,0,9
442.7921168772742,439,12,1,9
438.8715458000884,435,13,2,9
487.1752087011342,470,14,3,9
502.4565306602447,491,15,4,9
528.0114824923743,537,16,5,9
573.3691171489222,551,17,6,9
384.58435833412443,379,18,0,9
433.44858234186336,464,19,1,9
441.0709160899759,446,20,2,9
478.32638886328107,473,21,3,9
499.6653546947341,547,22,4,9
526.4143308660556,529,23,5,9
566.8288702912325,575,24,6,9
385.10487468382337,385,25,0,9
437.4169463441485,433,26,1,9
445.16142156546243,474,27,2,9
481.42393496572305,474,28,3,9
495.0936678270881,500,29,4,9
530.8317119264028,603,30,5,9
565.1222284948716,536,1,6,10
351.8019731922413,315,2,0,10
413.2160001591891,435,3,1,10
422.05172791986854,413,4,2,10
437.702298139337,442,5,3,10
473.1535068625444,498,6,4,10
488.8198962306021,500,7,5,10
499.636278378344,505,8,6,10
369.16105069028066,345,9,0,10
414.2396929214598,434,10,1,10
403.87380801388133,390,11,2,10
448.82900679454997,459,12,3,10
468.9220591029577,420,13,4,10
499.7303050370497,524,14,5,10
537.1828713661948,545,15,6,10
353.6216430166176,331,16,0,10
406.24819005747077,434,17,1,10
416.5114127312557,415,18,2,10
438.681312758671,436,19,3,10
471.4662038956817,463,20,4,10
497.49761231036996,526,21,5,10
524.9703534409507,533,22,6,10
360.27218354176495,357,23,0,10
415.62522489737063,428,24,1,10
403.7961469295471,392,25,2,10
448.93386335347935,425,26,3,10
464.85254699155865,493,27,4,10
492.3411206159822,505,28,5,10
527.8347770067463,522,29,6,10
359.28273508317835,358,30,0,10
403.4100116759654,417,31,1,10
409.9742572586015,459,1,2,11
466.76532591036295,494,2,3,11
498.02688393554513,504,3,4,11
527.5099516895004,513,4,5,11
571.5289694177607,517,5,6,11
398.0523423702089,407,6,0,11
438.25246130465854,443,7,1,11
462.25199236920173,444,8,2,11
484.7840704786775,427,9,3,11
496.7309258663112,494,10,4,11
532.2267877041362,505,11,5,11
559.1739109478407,555,12,6,11
383.00461707973784,369,13,0,11
430.5947140050441,423,14,1,11
437.47752511436494,456,15,2,11
478.7756334129078,468,16,3,11
493.021675600154,501,17,4,11
525.5905462345063,517,18,5,11
568.6084125035194,582,19,6,11
380.70187669003036,389,20,0,11
436.74666520197104,449,21,1,11
442.6275947203501,417,22,2,11
469.6594707996494,489,23,3,11
500.10290552917644,537,24,4,11
529.3523867736864,561,25,5,11
562.1736303670394,582,26,6,11
390.5778954796106,401,27,0,11
436.81809920963445,438,28,1,11
440.94759789475313,445,29,2,11
484.21193067218957,480,30,3,11
494.99041929862017,350,1,4,12
417.4651646289527,406,2,5,12
419.8078821683673,406,3,6,12
239.99056814058366,263,4,0,12
333.65905526396966,342,5,1,12
308.25861438274876,314,6,2,12
341.82029678047525,316,7,3,12
278.9083982132457,349,8,4,12
380.9219953702233,398,9,5,12
426.2140815467997,392,10,6,12
268.07015025519013,292,11,0,12
322.0309926119663,325,12,1,12
318.7606585972194,306,13,2,12
373.5745532954358,296,14,3,12
366.79557593162764,376,15,4,12
378.7608273609083,394,16,5,12
407.93543557313586,439,17,6,12
263.51043316427024,263,18,0,12
311.6618582154928,301,19,1,12
323.26199577931357,326,20,2,12
341.8636341491145,339,21,3,12
360.9550543669862,366,22,4,12
385.12916223310424,364,23,5,12
399.59929317006925,394,24,6,12
269.3420820964391,284,25,0,12
311.8916156432966,313,26,1,12
321.68380893946824,305,27,2,12
338.79993495910196,337,28,3,12
356.7757515042897,343,29,4,12
383.9948831141921,395,30,5,12
406.7787690344947,401,31,6,12
